,electric_loadprofile,weather_region,weather_type,weather_year,p_pv,p_chp,e_bat,production_sum [kWh],consumption_sum [kWh],battery_discharge [kWh],battery_charge [kWh],grid_feed [kWh],grid_supply [kWh],autarkiegrad,eigenverbrauch
0,LP_G4,4,a,2015,0,0.15,0.1,758.775,997.733,49.02373538310048,57.7383448892918,196.7640953046312,444.43670481082256,0.5545534679009088,0.740681894758484
0,LP_G0,4,a,2015,0,0.25,0.3,1264.625,997.58425,116.979615143794,138.08160454200058,548.409693179885,302.4709325780916,0.6967966038175807,0.5663459972878244
0,LP_W_MFH_m_WP075,4,a,2015,0,0.15,0.0,758.775,1000.0004250000002,0.0,0.0,220.28205000000003,461.507475,0.5384927211405938,0.7096872590688938
0,LP_W_MFH_k_WP050,4,a,2015,0,0.45,0.05,2276.3250000000003,1000.001075,29.05870248266922,34.1175509134736,1504.921716070147,233.6566395009515,0.7663436116796659,0.3388809963119734
0,LP_W_MFH_g_WP025,4,a,2015,0,0.4,1.0,2023.4,999.999975,188.8411772415891,237.25360696260168,1124.2832242847066,149.29562900571918,0.8507043672618899,0.4443593830756615
0,LP_Ö_Büro_m,4,a,2015,0,0.075,0.3,379.3875,999.99997925,5.87008129787,10.270520531585746,0.4857990000000009,625.4987174837157,0.3745012695371856,0.9987195176435704
0,LP_W_EFH,4,a,2015,0,0.1,0.2,505.85,1000.0055,56.1717551949358,68.40298044804513,30.8480727160472,537.2347979691565,0.462768156805981,0.9390173515547152
0,LP_W_MFH_m,4,a,2015,0,0.3,0.6,1517.55,999.9999775,176.46734552923652,212.45560199026184,716.6349786738369,235.07321263486213,0.7649267820759905,0.5277684566084564
0,LP_G0,4,a,2015,0,0.15,0.5,758.775,997.58425,117.38057173173736,145.89183022351978,107.91315829320416,375.23366678498655,0.6238576673749745,0.857779765683893
0,LP_L1,4,a,2015,0,0.45,0.05,2276.3250000000003,1011.16925,28.55859093644964,33.5202287187209,1648.2677712812792,388.0736590635504,0.616212954395567,0.2759084176111587
0,LP_Ö_Büro_m,4,a,2015,0,0.45,0.5,2276.3250000000003,999.99997925,183.7404800944692,218.48205898592195,1440.0985535592788,198.51511170073155,0.8014848841800799,0.3673581085480857
0,LP_W_W_WP050,4,a,2015,0,0.25,0.7,1264.625,999.9993,186.6480736875852,234.0997355498125,397.37273937414295,180.19870123637023,0.8198011726244506,0.6857782035195074
0,LP_G6,4,a,2015,0,0.025,0.15,126.4625,1018.281,0.0,0.0,-0.0,891.8185,0.1241921434260287,1.0
0,LP_W_MFH_m,4,a,2015,0,0.2,0.5,1011.7,999.9999775,152.85176488034892,185.63145644687395,264.91214365278046,285.99181271930547,0.7140081808458786,0.7381514839845997
0,LP_W_W,4,a,2015,0,0.0,0.05,0.0,1000.007,0.0,0.0,-0.0,1000.007,0.0,
0,LP_G_MV,4,a,2015,0,0.5,0.6,2529.25,999.9999935,189.21587110706005,227.5642664792426,1726.1992707381885,235.2976596103711,0.764702338860194,0.3175054776166102
0,LP_W_MFH_m_WP050,4,a,2015,0,0.25,0.0,1264.625,999.999775,0.0,0.0,568.4185,303.793275,0.6962066566464977,0.5505240683997232
0,LP_W_MFH_g_WP050,4,a,2015,0,0.5,0.2,2529.25,1000.0001499999998,100.795362717281,118.71119932991182,1678.8481129253437,167.51409953797446,0.8324859255891366,0.3362269000987077
0,LP_Ö_Büro_m,4,a,2015,0,0.1,1.0,505.85,999.99997925,33.757318667704844,63.920658937463934,0.9958669500372416,525.3091864697964,0.4746908026300377,0.9980312998911984
0,LP_W_EFH_WP050,4,a,2015,0,0.35,0.6,1770.475,1000.0043,179.67252215635202,221.31188869155133,829.1251582247766,100.29382475997596,0.8997066065016162,0.5316933827222771
0,LP_W_MFH_g_WP075,4,a,2015,0,0.1,0.3,505.85,999.998975,102.86768611955569,123.08503264268312,0.1076421527342679,514.4739636758617,0.485525508987785,0.9997872053914516
0,LP_W_MFH_m_WP075,4,a,2015,0,0.15,1.0,758.775,1000.0004250000002,161.3276245643048,219.6336895266093,0.807367761351458,300.338857723656,0.6996612699203043,0.9989359589320268
0,LP_W_MFH_g_WP025,4,a,2015,0,0.15,0.5,758.775,999.999975,131.69362786586944,166.60980360044624,9.24745549661086,285.3886062311877,0.7146113866340971,0.987812651317438
0,LP_L0,4,a,2015,0,0.3,0.8,1517.55,1011.2155,165.04946574149395,201.8456722276316,725.2946367326309,255.75634321876848,0.747080277924173,0.5220621154277415
0,LP_Ö_Schule_m,4,a,2015,0,0.05,0.05,252.925,1000.0000165,0.0010129970864116,0.00178875,0.00013325,747.0759255029135,0.252924086823839,0.9999994731639814
0,LP_G1,4,a,2015,0,0.5,0.6,2529.25,983.74625,143.3517393977587,178.82091838974523,1757.7668046039337,247.73223359592,0.7481746602887482,0.305024491606629
0,LP_Ö_Schule_g,4,a,2015,0,0.5,0.0,2529.25,999.99992825,0.0,0.0,1847.360793,318.11072125,0.6818892559255542,0.2696013470396362
0,LP_W_EFH_WP025,4,a,2015,0,0.2,0.7,1011.7,999.9964499999998,187.0325319651221,232.52386628998627,198.4229266922932,232.21071101715728,0.7677884646318922,0.8038717735570888
0,LP_Ö_Schule_g,4,a,2015,0,0.35,0.2,1770.475,999.99992825,100.96410898784458,119.28365032240194,993.6526166494148,241.49708623397237,0.7585028964386105,0.4387649548005959
0,LP_W_MFH_m_WP050,4,a,2015,0,0.35,0.8,1770.475,999.999775,171.56411299015178,216.236885403483,825.7739591262952,99.9715065396264,0.9000284709667796,0.5335862075848034
0,LP_W_MFH_m,4,a,2015,0,0.025,0.0,126.4625,999.9999775,0.0,0.0,-0.0,873.5374775,0.1264625028454063,1.0
0,LP_G_MV,4,a,2015,0,0.45,0.6,2276.3250000000003,999.9999935,183.53094417130808,220.8739427052024,1479.9511229330824,240.96911496697675,0.7590308834667241,0.3498506922635905
0,LP_G0,4,a,2015,0,0.1,0.05,505.85,997.58425,21.628831733445526,25.439787927416585,66.87071207258342,562.4159182665545,0.436222135356934,0.8678052543786036
0,LP_W_W_WP050,4,a,2015,0,0.35,0.4,1770.475,999.9993,152.4387560813636,184.20375422230163,910.2463498402958,171.53564798123395,0.8284642319437284,0.4858744970472354
0,LP_W_EFH,4,a,2015,0,0.25,0.15,1264.625,1000.0055,96.46636409064664,113.31375042671924,648.5994823730852,400.8273687091577,0.5991748358292452,0.4871210972635483
0,LP_WP,4,a,2015,0,0.0,0.2,0.0,999.9999865,0.0,0.0,-0.0,999.9999865,0.0,
0,LP_W_MFH_g_WP075,4,a,2015,0,0.0,0.6,0.0,999.998975,0.0,0.0,-0.0,999.998975,0.0,
0,LP_G6,4,a,2015,0,0.0,0.4,0.0,1018.281,0.0,0.0,-0.0,1018.281,0.0,
0,LP_W_W_WP050,4,a,2015,0,0.3,1.0,1517.55,999.9993,193.6213618008725,251.64715779462253,606.7701714061687,147.24526739991867,0.8527546295283219,0.6001646262685455
0,LP_G_MV,4,a,2015,0,0.45,0.7,2276.3250000000003,999.9999935,193.47300403806312,234.7382102333852,1466.1025368379935,231.0427365333157,0.7689572619649064,0.3559344395734382
0,LP_W_EFH_WP025,4,a,2015,0,0.35,0.6,1770.475,999.9964499999998,196.37707161877464,238.54753759843436,897.1076506627792,168.79956664243898,0.8311998341169721,0.4932954994209016
0,LP_L2,4,a,2015,0,0.35,0.9,1770.475,1011.162,182.85678886368345,224.3417822525037,958.455179665352,240.6271730541724,0.7620290585938035,0.4586451773307434
0,LP_W_MFH_g,4,a,2015,0,0.3,0.15,1517.55,1000.0000049999998,83.87007783928118,98.49725037817676,828.1152998248434,325.1924773637391,0.6748075242622231,0.454307732974305
0,LP_L2,4,a,2015,0,0.45,0.3,2276.3250000000003,1011.162,143.42699812745596,168.63351030144014,1520.0018088352151,280.0453210091994,0.7230460391023403,0.3322562424806585
0,LP_W_W_WP075,4,a,2015,0,0.4,0.05,2023.4,999.999575,30.26431250859352,35.55824730555283,1214.2618929470234,196.1554027439827,0.8038445138899357,0.399890336588404
0,LP_G4,4,a,2015,0,0.3,0.9,1517.55,997.733,165.42799379354835,205.15827964498985,736.8764778829008,256.7897637343422,0.7426267711558682,0.5144301816197814
0,LP_G_MV,4,a,2015,0,0.075,0.9,379.3875,999.9999935,15.542835960562478,32.72817767427501,20.089351906518317,657.8871871202307,0.3421128086035025,0.9470479340871318
0,LP_G_G,4,a,2015,0,0.5,0.5,2529.25,1000.0000229999998,182.66043123362627,216.55927171573825,1747.8905155488278,252.53937903094,0.7474606267774656,0.3089293207279518
0,LP_G1,4,a,2015,0,0.3,0.7,1517.55,983.74625,147.15218008217448,189.13528107317848,803.3214625078646,311.5008134988685,0.6833524768212651,0.4706458024395475
0,LP_W_MFH_g_WP025,4,a,2015,0,0.15,0.9,758.775,999.999975,122.64063212429332,173.85059762781796,2.0302096241775582,294.4651501277022,0.7055348425106689,0.997324358836048
0,LP_W_MFH_k,4,a,2015,0,0.05,0.3,252.925,999.9999625,0.3508338857924127,0.9745226090662756,0.1535299999999999,747.8521812232738,0.2521477907322683,0.999392982109321
0,LP_Ö_Büro_m,4,a,2015,0,0.075,0.7,379.3875,999.99997925,2.794001843207337,8.21770325,2.52590625,628.5620869067927,0.3714379000505437,0.9933421468814866
0,LP_W_EFH_WP025,4,a,2015,0,0.0,0.3,0.0,999.9964499999998,0.0,0.0,-0.0,999.9964499999998,0.0,
0,LP_W_MFH_m,4,a,2015,0,0.4,0.3,2023.4,999.9999775,139.93855799334932,164.85231268678763,1263.6832579415411,265.1969901349797,0.7348030038980878,0.3754654255502909
0,LP_W_W_WP025,4,a,2015,0,0.05,0.4,252.925,999.9893,7.41930148157467,12.27419675472666,0.2034250000000003,752.122620273152,0.2478693319286995,0.999195710190768
0,LP_W_MFH_g_WP050,4,a,2015,0,0.05,0.4,252.925,1000.0001499999998,8.440791663427754,13.018561448770116,0.156625,751.8095447853424,0.2481905679860723,0.9993807452802216
0,LP_Ö_Büro_m,4,a,2015,0,0.25,0.2,1264.625,999.99997925,102.81897012233829,121.04617673578232,528.1050364759719,281.70722233941603,0.7182927718151589,0.5824018689524785
0,LP_G_G,4,a,2015,0,0.3,0.3,1517.55,1000.0000229999998,139.97052939646068,164.51811459753347,788.2182645808616,295.2158727819344,0.7047841340080304,0.4805981584917388
0,LP_G_MH,4,a,2015,0,0.2,0.7,1011.7,1000.0001844999998,156.13798101308532,196.68350247347868,365.2637124753976,394.1094184357909,0.6058906542773833,0.6389604502566002
0,LP_W_MFH_k_WP025,4,a,2015,0,0.4,0.2,2023.4,999.9975,106.32715307041444,125.1200756458983,1229.9808227614185,225.3712453369024,0.7746281912335756,0.3921217639807165
0,LP_W_MFH_m_WP050,4,a,2015,0,0.45,0.9,2276.3250000000003,999.999775,185.37113480492147,235.7265715160784,1306.954770560675,80.98498227183185,0.919014999506543,0.4258487823308733
0,LP_W_MFH_k_WP025,4,a,2015,0,0.0,1.0,0.0,999.9975,0.0,0.0,-0.0,999.9975,0.0,
0,LP_W_MFH_g_WP075,4,a,2015,0,0.3,0.6,1517.55,999.998975,183.53478780667967,230.03730985221804,539.4826866925174,68.434183738056,0.9315657461168336,0.6445041766712679
0,LP_L1,4,a,2015,0,0.025,0.4,126.4625,1011.16925,0.0,0.0,-0.0,884.70675,0.125065610925174,1.0
0,LP_G2,4,a,2015,0,0.075,0.1,379.3875,1005.842,28.831228925955596,33.99931945581486,24.993554289210135,656.6161448190693,0.3471975272268713,0.9341213026543834
0,LP_W_EFH_WP025,4,a,2015,0,0.1,0.9,505.85,999.9964499999998,40.71583435763139,66.64731077652885,1.456925,521.5348514188975,0.4784632971258072,0.9971198477809629
0,LP_G_MV,4,a,2015,0,0.3,0.7,1517.55,999.9999935,150.53611467319226,185.1970761081947,757.6520005183137,274.76295545331607,0.7252370427607246,0.500740008224893
0,LP_L1,4,a,2015,0,0.45,0.4,2276.3250000000003,1011.16925,160.0191526245064,189.2418306344232,1492.566357081798,256.63328509171487,0.746201454314681,0.3443087621135831
0,LP_W_MFH_m,4,a,2015,0,0.15,0.2,758.775,999.9999775,103.3670252639969,122.35821367962372,116.039671402509,376.2558373181359,0.6237441542161076,0.8470697223781635
0,LP_G0,4,a,2015,0,0.2,0.6,1011.7,997.58425,117.09969870612711,148.10961331577792,295.8033972784121,312.69756188806286,0.6865452097022754,0.7076174782263397
0,LP_W_W,4,a,2015,0,0.05,0.1,252.925,1000.007,12.46852505321677,15.600523114553164,0.026175,750.2401730613363,0.2497650785831135,0.9998965108233666
0,LP_Ö_Büro_k,4,a,2015,0,0.2,0.0,1011.7,999.9997444999998,0.0,0.0,447.64829925,435.94804375,0.5640518448652463,0.5575286159434615
0,LP_G1,4,a,2015,0,0.35,0.9,1770.475,983.74625,146.6659174971499,196.1492012008656,1009.2428555148018,271.9973892185176,0.7235085885018443,0.429959273350484
0,LP_W_W_WP075,4,a,2015,0,0.05,1.0,252.925,999.999575,29.018734218685577,52.23074561233593,0.093875,770.3804613936503,0.2296192111945144,0.9996288425422556
0,LP_L2,4,a,2015,0,0.4,0.9,2023.4,1011.162,195.5137672403129,239.19722120702087,1196.525157434219,227.970611400927,0.7745459071830952,0.4086561443934867
0,LP_G6,4,a,2015,0,0.25,0.2,1264.625,1018.281,92.75268609326248,109.34493847788508,578.156082541224,348.4043349258466,0.6578505000821516,0.5428240920895728
0,LP_Ö_Schule_g,4,a,2015,0,0.025,0.15,126.4625,999.99992825,0.0693661821748743,0.1136095045488304,0.04176,873.6234315723739,0.1263765057451403,0.9996697835326678
0,LP_W_MFH_m_WP050,4,a,2015,0,0.15,0.6,758.775,999.999775,150.29668301075688,190.63006654674663,0.4475499999999999,282.0057085359897,0.7179942280127116,0.9994101677045236
0,LP_W_MFH_m_WP050,4,a,2015,0,0.3,0.5,1517.55,999.999775,166.98167383902802,203.1478490709378,595.9074821680805,114.52343239999028,0.8854765418322317,0.6073226699824846
0,LP_W_W,4,a,2015,0,0.05,0.5,252.925,1000.007,6.520332673009092,15.255658345995556,0.3541250000000001,756.1714506729865,0.243833842490116,0.9985998813877632
0,LP_G1,4,a,2015,0,0.0,0.2,0.0,983.74625,0.0,0.0,-0.0,983.74625,0.0,
0,LP_W_EFH_WP075,4,a,2015,0,0.025,0.05,126.4625,1000.006775,7.120276597306336,8.624473656552055,0.0040999999999999,875.0525720592458,0.1249533563817647,0.9999675793219336
0,LP_W_MFH_m_WP075,4,a,2015,0,0.0,0.15,0.0,1000.0004250000002,0.0,0.0,-0.0,1000.0004250000002,0.0,
0,LP_Ö_Schule_m,4,a,2015,0,0.2,0.05,1011.7,1000.0000165,30.31564966498366,35.613385294167,396.6360235964506,390.2337757256339,0.6097662307132232,0.6079509502852124
0,LP_W_MFH_k_WP075,4,a,2015,0,0.35,0.8,1770.475,1000.000175,176.59002961786794,229.57224277477005,766.7764980995411,49.283886256443296,0.9507161223682352,0.5669091638687126
0,LP_Ö_Büro_m,4,a,2015,0,0.5,0.7,2529.25,999.99997925,209.2748196549662,252.59860653928615,1658.9174521140976,172.99121824841782,0.8270087781620143,0.3441069676330542
0,LP_G3,4,a,2015,0,0.15,0.3,758.775,1006.41775,64.09314302994493,78.4042144685691,101.1940980712501,363.1479195098743,0.6391678112693518,0.8666349074873974
0,LP_W_MFH_k_WP050,4,a,2015,0,0.35,0.8,1770.475,1000.001075,176.24778353265185,222.77847141556097,817.8837022441213,93.9404651270305,0.906059635858861,0.5380427838607598
0,LP_G_G,4,a,2015,0,0.3,0.5,1517.55,1000.0000229999998,160.74223785907142,190.53830705600123,762.2320483933644,274.4781405902942,0.7255218657227028,0.49772195420687
0,LP_G2,4,a,2015,0,0.1,0.0,505.85,1005.842,0.0,0.0,110.917,610.909,0.3926392017831826,0.7807314421271128
0,LP_Ö_Schule_g,4,a,2015,0,0.0,0.5,0.0,999.99992825,0.0,0.0,-0.0,999.99992825,0.0,
0,LP_L2,4,a,2015,0,0.25,0.2,1264.625,1011.162,102.88447434449787,120.7137838534318,556.2087396391381,320.575049148072,0.682963709921781,0.5601789149833839
0,LP_W_MFH_m_WP025,4,a,2015,0,0.35,0.7,1770.475,1000.00095,179.536919318402,219.202127091624,887.9932409197668,157.1843986929888,0.842815750632048,0.4984435019304046
0,LP_W_EFH_WP075,4,a,2015,0,0.3,0.6,1517.55,1000.006775,189.1185146289152,237.4785526296629,530.5111899267953,61.32800292754299,0.9386724125668618,0.650416006110642
0,LP_W_EFH_WP025,4,a,2015,0,0.1,1.0,505.85,999.9964499999998,38.83269840669731,66.34182088318,1.75605,523.4116224764826,0.4765865194056611,0.9965285163586044
0,LP_W_EFH_WP025,4,a,2015,0,0.25,0.4,1264.625,999.9964499999998,171.19367432419185,203.99366369309325,455.9552386760324,224.12667804493387,0.7758725263025344,0.6394541949779322
0,LP_W_W,4,a,2015,0,0.075,0.7,379.3875,1000.007,40.34619521064152,67.83989486349671,5.0119425391299455,653.1251421919852,0.3468794296520072,0.986789384101664
0,LP_G6,4,a,2015,0,0.075,0.3,379.3875,1018.281,40.40875812437121,50.97242562118194,0.05675,649.5139174968107,0.3621466790632343,0.999850416790221
0,LP_W_MFH_k,4,a,2015,0,0.2,0.15,1011.7,999.9999625,101.10761346721004,119.03998006218085,351.54461587327086,357.7769449682416,0.6422230416151224,0.6525208897170397
0,LP_W_MFH_g_WP050,4,a,2015,0,0.5,0.15,2529.25,1000.0001499999998,79.15266267340633,93.01840314417372,1704.5342911882328,189.15018165900045,0.8108498467135224,0.3260712499008667
0,LP_Ö_Büro_k,4,a,2015,0,0.1,0.6,505.85,999.9997444999998,66.69665848245292,92.3855689100547,10.552737027682724,530.3913919552845,0.4696084725296801,0.9791386042746216
0,LP_WP,4,a,2015,0,0.25,0.3,1264.625,999.9999865,178.6688031111757,210.8061611091213,356.21677649734863,123.72912099529428,0.8762708773343626,0.7183222089573205
0,LP_W_EFH_WP050,4,a,2015,0,0.025,0.6,126.4625,1000.0043,0.0856908604369987,0.340925,0.18735,873.9843841395628,0.1260193739771291,0.9985185331620046
0,LP_Ö_Schule_g,4,a,2015,0,0.45,1.0,2276.3250000000003,999.99992825,192.05976742020363,247.2379997600393,1349.4489580795328,128.3021186693685,0.8716978721249539,0.4071808910944032
0,LP_W_MFH_k_WP025,4,a,2015,0,0.25,0.0,1264.625,999.9975,0.0,0.0,621.230225,356.602725,0.6433963834909586,0.5087632895127013
0,LP_W_MFH_m_WP050,4,a,2015,0,0.45,0.3,2276.3250000000003,999.999775,130.97149472822352,155.44361935579803,1387.24154106549,135.38844069306438,0.8646115288445296,0.3905784362665745
0,LP_W_MFH_m_WP050,4,a,2015,0,0.15,0.2,758.775,999.999775,136.64955473406397,161.75700959220805,29.248317403915745,295.5805472620598,0.704419386232302,0.9614532405470452
0,LP_G_MH,4,a,2015,0,0.2,1.0,1011.7,1000.0001844999998,174.20800248657005,229.60217459639264,332.3504655379064,376.04482214772895,0.6239552472325278,0.6714930655946364
0,LP_Ö_Schule_g,4,a,2015,0,0.45,0.15,2276.3250000000003,999.99992825,78.20020881600689,91.9944672855913,1504.6454096943728,242.114596413957,0.7578853862143194,0.3390023789685688
0,LP_L2,4,a,2015,0,0.3,0.8,1517.55,1011.162,167.57560582180173,204.47008643805825,725.3940413072509,255.90052192350748,0.7469243089401031,0.5219966121002597
0,LP_W_EFH_WP050,4,a,2015,0,0.4,0.3,2023.4,1000.0043,133.262633343243,158.74858381326018,1138.0373672606129,140.1276177306299,0.8598729848155353,0.4375618428088303
0,LP_G2,4,a,2015,0,0.5,0.1,2529.25,1005.842,54.40786631993078,63.86221106055279,1897.6887426833848,383.73508742400713,0.6184936725410083,0.2497029780830742
0,LP_W_MFH_k_WP025,4,a,2015,0,0.35,0.0,1770.475,999.9975,0.0,0.0,1105.9404,335.4629,0.6645362613406534,0.3753425493158615
0,LP_G3,4,a,2015,0,0.025,0.6,126.4625,1006.41775,0.0,0.0,-0.0,879.95525,0.1256560707519317,1.0
0,LP_W_W_WP075,4,a,2015,0,0.05,0.4,252.925,999.999575,39.776021811414125,52.31338573979028,0.0062,759.6181389283761,0.2403815382337776,0.9999754868043886
0,LP_W_MFH_m_WP050,4,a,2015,0,0.0,0.3,0.0,999.999775,0.0,0.0,-0.0,999.999775,0.0,
0,LP_L0,4,a,2015,0,0.2,0.9,1011.7,1011.2155,113.2347330985777,148.57740783776993,276.2790196017714,311.1371943409636,0.6923136617852836,0.7269160624673606
0,LP_Ö_Schule_g,4,a,2015,0,0.5,0.3,2529.25,999.99992825,120.41976877889212,143.19413182024903,1704.1863624004886,197.7106536918456,0.802289332122414,0.3262088119401053
0,LP_W_MFH_k_WP075,4,a,2015,0,0.35,0.05,1770.475,1000.000175,33.159691423065084,38.912190089871366,957.405122960409,192.68279662721525,0.8073172370922682,0.4592382705429847
0,LP_Ö_Büro_m,4,a,2015,0,0.0,0.6,0.0,999.99997925,0.0,0.0,-0.0,999.99997925,0.0,
0,LP_W_EFH_WP050,4,a,2015,0,0.2,0.05,1011.7,1000.0043,43.93552136325387,51.56734094260984,324.7608375364967,320.6969571158526,0.6793044218751333,0.6789949218775362
0,LP_L0,4,a,2015,0,0.35,0.15,1770.475,1011.2155,83.1927522291395,97.60815465951912,1082.439301455831,337.5952038862104,0.6661491008729491,0.3886164439171234
0,LP_W_EFH_WP075,4,a,2015,0,0.2,0.9,1011.7,1000.006775,226.4486662765427,296.6954239546423,73.35162400040119,131.9051566785008,0.8680957369728812,0.927496665018878
0,LP_W_MFH_k_WP075,4,a,2015,0,0.45,0.8,2276.3250000000003,1000.000175,172.51841314801806,224.3403025448513,1254.492236290362,29.989300687195605,0.9700107045609312,0.448895813958744
0,LP_W_W_WP075,4,a,2015,0,0.2,0.3,1011.7,999.999575,186.18040899083127,223.79178040495697,164.25889573047283,190.16984214459848,0.8098300770331843,0.8376407079860899
0,LP_W_MFH_g_WP075,4,a,2015,0,0.05,0.9,252.925,999.998975,20.31108481836269,38.69102575310937,0.61515,766.0690659347467,0.2339301488436558,0.9975678560838191
0,LP_Ö_Schule_g,4,a,2015,0,0.2,0.2,1011.7,999.99992825,84.8653822456551,100.30349995856577,374.7546361649104,378.492682127821,0.6215072907153271,0.6295792861867052
0,LP_W_W,4,a,2015,0,0.3,0.5,1517.55,1000.007,179.51323696884526,215.48037715022693,868.5855958592698,387.0097360406515,0.6129929730085374,0.4276395533199764
0,LP_G_MH,4,a,2015,0,0.15,0.0,758.775,1000.0001844999998,0.0,0.0,384.9645655,626.1897499999999,0.3738103655319875,0.4926499087344733
0,LP_W_MFH_k_WP025,4,a,2015,0,0.1,0.05,505.85,999.9975,29.976271068456665,35.25614006484224,29.039514392759592,528.4668833891451,0.4715317954403435,0.9425926373573992
0,LP_W_W,4,a,2015,0,0.4,0.6,2023.4,1000.007,201.72722487552488,244.24662446544065,1316.7189622359492,335.845361825865,0.6641569890752115,0.3492542442245976
0,LP_Ö_Büro_k,4,a,2015,0,0.25,0.1,1264.625,999.9997444999998,58.48491172087265,68.94879336022511,570.1215680993329,315.96019423868535,0.6840397250334643,0.5491773702881622
0,LP_W_MFH_k,4,a,2015,0,0.45,0.3,2276.3250000000003,999.9999625,139.04144069211736,164.07687128169127,1511.60705974831,260.3174528378841,0.739682537400211,0.3359440942096098
