Lastprofilgruppe,Parameter,1,2,3,4,RMSE
LP_L1,k_e,0.050336790549726944,0.4348837048184462,0.29767963959463883,2.658554518095938,0.017169240977925222
LP_L1,k_a,0.571298356019505,-0.01757253049035999,0.5333727841847453,2.1359431610448967,0.021504742650365876
LP_Ö_Schule_k,k_e,0.033824462325810704,0.5942494294484189,0.5379617836320988,1.9766864454081519,0.015126773107344456
LP_Ö_Schule_k,k_a,0.6190834122853247,-0.01252274235705699,0.58400206132022,1.7118224623387148,0.012640050402581472
LP_W_EFH_WP075,k_e,0.029278201971613006,0.3634133494899579,0.35485784348372695,2.3322167803839076,0.015496443286709766
LP_W_EFH_WP075,k_a,0.4257831464096009,-0.0031845555910049654,0.51022175611655,1.9393456289760982,0.010108994889105312
LP_G3,k_e,0.04329038226499094,0.4660678634667758,0.2770058886395389,2.5115518308608213,0.017962066761192393
LP_G3,k_a,0.5831646606131615,-0.02011643279596428,0.49041613705811377,2.0614410398313368,0.024400144418039317
LP_W_EFH_WP050,k_e,0.036435505026940415,0.4000946443809025,0.3523543687158874,2.4045051711382293,0.015205598278877887
LP_W_EFH_WP050,k_a,0.45481336098992425,-0.008538586219618253,0.47953620611205766,2.083533087926201,0.013389730100128132
LP_W_MFH_g_WP025,k_e,0.041133536254244686,0.40897930058206566,0.28345911115981887,2.5718314876332307,0.01439516558209958
LP_W_MFH_g_WP025,k_a,0.507794979622228,-0.01429481234671488,0.4640640088626406,2.1119904569634484,0.01930160558024487
LP_G4,k_e,0.0016115208253052562,0.7252509028458057,0.5503623875032598,2.0867168980947848,0.015520387167540133
LP_G4,k_a,0.6781811440078243,-0.036760481557262706,0.4472907032896307,1.746933237283765,0.023291418723737363
LP_W_MFH_k_WP050,k_e,0.0322738983945167,0.41675498975953995,0.3557896877868636,2.3621020382477593,0.01471547240613528
LP_W_MFH_k_WP050,k_a,0.46478716455245245,-0.009690229902067875,0.45939025916921156,2.0120832592227416,0.014282205730577608
LP_L2,k_e,0.039381064813089395,0.5096719185588405,0.32140159744927804,2.4123731914139226,0.015677353979319273
LP_L2,k_a,0.6133510928878535,-0.021279240091999677,0.5066345611573148,1.97118832505912,0.023145260759084834
LP_W_MFH_m_WP075,k_e,0.03269119423519569,0.35920790432353716,0.336892229405104,2.3248907647357373,0.013937757075679801
LP_W_MFH_m_WP075,k_a,0.4295666435549504,-0.0033525372822954696,0.5021626210574232,1.924977237506613,0.010749238048503633
LP_G1,k_e,-0.34074132277309893,2.1723667112232907,2.2767835251847237,1.5164428165258805,0.016770952835306104
LP_G1,k_a,0.9001017693409091,-0.03020045017682099,0.6587245724124098,1.304465168380714,0.02005934823193477
LP_Ö_Schule_g,k_e,0.011486087159208382,0.7222306912063361,0.693906383159381,1.8108126957757238,0.016283045196074302
LP_Ö_Schule_g,k_a,0.6595060961686943,-0.013347062144657865,0.6107508669139633,1.5990520126273844,0.011954835954564973
LP_Ö_Büro_m,k_e,0.030187942783264015,0.545972770784368,0.3870957857094441,2.270696199895196,0.013593450968070315
LP_Ö_Büro_m,k_a,0.6110706282428868,-0.019593799223909292,0.500485868449347,1.8772690424147223,0.01981969239331236
LP_W_W_WP050,k_e,0.040986243833932824,0.3671308784855385,0.33971032652892774,2.600231763761173,0.014325916386755268
LP_W_W_WP050,k_a,0.4439388651575371,-0.007975173557894894,0.501710594701093,2.1906159538433547,0.01239577098361415
LP_W_MFH_k_WP075,k_e,0.029325493976395476,0.36514541614061646,0.34954726285889093,2.3105885494229033,0.014517876599638765
LP_W_MFH_k_WP075,k_a,0.42807378062014967,-0.0031833326018138345,0.5036377868971376,1.915324301055439,0.01048562425574011
LP_W_MFH_k,k_e,0.0354320885669119,0.431073117819063,0.30982152016963277,2.708702426036314,0.014677839002076209
LP_W_MFH_k,k_a,0.5229781809520501,-0.01616330545099472,0.4848120078945746,2.2113158578792396,0.021652693962966242
LP_W_EFH_WP025,k_e,0.03996434261590151,0.38542206675697743,0.2987220191392608,2.6690189304656116,0.01547738790509105
LP_W_EFH_WP025,k_a,0.4746198859630731,-0.011459745902352431,0.483890621650192,2.2229753751911336,0.017290834835315152
LP_W_MFH_m_WP025,k_e,0.04027418384116422,0.4074958440644257,0.2876993646816464,2.5897881002890877,0.013835708226490169
LP_W_MFH_m_WP025,k_a,0.5052078923116138,-0.014016668698111705,0.4668000324848095,2.1168729603368055,0.01892273473526998
LP_W_MFH_k_WP025,k_e,0.03085569233404868,0.42991361366681524,0.3341889831766779,2.584116685440447,0.013177431168173747
LP_W_MFH_k_WP025,k_a,0.4979876225473194,-0.013495320819611608,0.46715895032354987,2.1183719960608562,0.018054920455682046
LP_W_MFH_m,k_e,0.03836030526521225,0.43457420010067044,0.294958940474905,2.6642272015263884,0.0157577783792633
LP_W_MFH_m,k_a,0.5343179916304195,-0.01704073729911724,0.4820770913584545,2.1890129008077306,0.02280768095495798
LP_W_W_WP025,k_e,0.0483565913576235,0.346282060751818,0.28971269425774115,2.8247978859449674,0.016653950287369136
LP_W_W_WP025,k_a,0.4583339439247236,-0.009092478472689484,0.5225440636023262,2.323013735370432,0.01524456036294519
LP_Ö_Schule_m,k_e,0.03452383691119481,0.5050785697596902,0.40117358117686064,2.2878339778873524,0.015318204889971865
LP_Ö_Schule_m,k_a,0.5690197762088638,-0.014758400207357717,0.5146013461384735,1.9098666145488157,0.01667373350207684
