Stromverbrauch in Watt
3,128159589
6,053508842
3,133080451
1,287747954
1,208379538
1,675435217
1,712667621
5,513526889
2,61983559
5,494299177
6,158046484
10,92637576
4,679887602
3,762643034
4,823795227
2,364276782
1,279908387
1,153674347
1,195417369
0,983193984
1,122114808
2,054397886
2,159433077
4,902283742
2,802765374
4,628973982
3,161082051
1,671218383
2,551197855
2,404621466
5,457676638
4,371613177
3,509916736
3,149904069
6,750741317
3,710610169
6,302665376
4,813975165
7,242275733
1,897923037
0,987894979
1,139390704
1,107798383
0,855032206
1,211948886
1,644101472
2,592105975
8,731922142
4,088980902
7,867397945
9,585077842
9,520220756
17,22223069
3,875999553
5,1333368
6,760256504
2,571772195
4,383915295
3,994346926
6,235247895
8,719650251
6,115707334
3,456892421
1,900526275
1,204777155
1,187874369
1,112976526
1,162343581
1,069887968
1,790127866
2,002307493
6,858624309
3,394327612
9,123551865
4,734100898
5,368949218
11,42581397
6,141447484
4,406058955
5,535223309
4,860266966
2,613875446
3,570629146
6,14103169
5,0345337
2,953169877
3,358775754
2,263338388
0,967897199
0,933857719
1,113391223
0,905097395
1,174642377
1,453588573
2,999864185
7,501249321
4,87449901
5,924598471
4,32190394
2,408043863
2,444089324
2,92007121
3,531345064
3,150599644
4,684431082
4,975579756
6,796511181
6,145670901
8,70708107
4,226151779
4,225694752
1,515242935
1,152932712
0,880774339
0,852629148
1,030423577
0,864514415
2,575706545
2,741701718
5,265977449
4,094932553
2,433048091
2,480519764
4,730750224
1,452774157
4,920332657
1,749041043
2,588631983
2,709441091
5,363939207
6,616054351
9,667989665
9,043324816
6,339769429
4,064370658
1,959786325
0,738412447
1,021221932
0,975352181
0,960810455
1,409445324
2,065456023
3,232751203
7,201608184
2,353027066
2,916025704
5,721573484
4,58767908
2,667838068
3,191352914
4,743201841
2,23010566
5,89714182
6,698499297
6,533301215
10,04522183
6,439646139
4,98457267
4,903066684
2,186151994
1,313698448
1,217658991
1,029852342
0,875351851
0,975172629
1,677022532
2,819591212
4,937178448
7,840246567
3,408390737
1,887971616
1,564162783
1,565727264
1,629614266
7,258906131
4,652731547
5,813361213
3,96975639
6,245074432
13,36814529
8,810168811
5,186591329
4,757604097
2,08746168
1,078405751
1,238118763
1,109567061
0,992784679
1,063295952
1,945194815
3,458302817
7,822036612
6,002788405
6,195249959
4,787616389
1,40167584
4,028863733
3,894307271
3,450880718
3,858408587
3,009833954
6,577451651
5,887571224
5,966907292
10,0617191
8,674477504
8,361104706
3,428262247
0,875243678
1,169642167
1,125847583
0,982881209
1,243220332
2,132013885
2,272956114
8,173896427
4,512040994
9,752401061
12,18282436
8,879919217
12,8408709
6,758206083
5,481621388
4,133928413
2,268670882
3,408967752
3,977620935
5,403940304
10,02325781
4,408497269
7,833131638
2,339551204
1,168250215
1,08769761
1,079409644
0,921175924
1,14941928
1,850888244
2,192905822
8,23319317
5,56378478
5,86890345
8,682811107
5,350960432
10,12537923
4,332767698
3,054664302
3,319827657
3,512950139
3,29149222
8,021159394
5,635578645
8,376517003
5,641678756
3,176102184
2,156212265
1,048955439
1,16767815
1,033765457
0,774056918
1,413802084
1,739998848
1,925121504
6,05218138
3,131955435
3,980089564
2,2741397
1,310312146
2,1592064
5,827283634
4,098866353
4,600540977
4,23996776
3,639797994
4,848023496
9,041791722
4,96097755
5,068455346
3,945934272
2,123192
1,165353936
1,133709349
0,856870955
0,959724676
1,15991463
2,231578815
2,821514833
7,755038336
1,379325048
4,224661616
3,082489289
1,565830501
1,361484077
4,109971405
2,046476566
2,233875627
4,040777383
7,233257602
10,15580517
10,62547023
6,36228761
4,813477246
3,741532961
1,844637223
0,984058979
1,053180889
1,170906817
1,028202865
1,322709447
1,489004968
2,539472464
7,65783786
4,166168901
4,394786438
1,481559499
1,382521717
4,174763411
3,944210021
7,953752701
2,947812827
2,351731716
3,805849071
8,286731848
7,185809882
9,323158296
8,744498942
5,283991683
1,842001043
1,241218126
1,146896873
1,105591854
1,056492378
1,096973311
1,85271185
2,80764676
7,269158881
4,858699797
5,106278348
4,033466237
2,384584729
1,430666488
3,796861317
2,720599892
2,099779033
3,327418773
5,826713918
5,12855308
11,32960928
6,671103374
5,307641876
6,179655594
2,268359501
1,358311785
1,283849466
1,528935105
1,138144763
1,163507151
1,461766402
1,749404712
9,918634195
3,752950002
3,205202093
2,677055533
3,159845557
2,354312763
2,743494759
4,078867545
10,78082653
2,21234519
5,780955684
6,936483705
6,51408719
9,928323243
6,223792616
3,194053473
2,075586731
1,567314214
1,304647055
1,080532713
0,934056651
1,199667283
1,40212499
3,334125722
8,720601538
6,116783689
6,455297073
13,08694774
6,112086204
5,509367919
2,048529679
5,331190722
3,455121475
1,862085154
7,167904034
5,910802454
5,566846263
12,34612431
3,156255832
3,570837378
2,109049645
1,080458404
2,270250295
0,942484094
0,791860309
1,356575945
1,787224832
2,139009962
4,74404746
7,397646614
8,258074237
8,583479962
7,077292474
15,21136852
6,706179317
4,578476414
4,542118776
5,022419807
5,071245466
3,310170684
7,534083148
8,516083317
3,575387979
5,281487777
2,173153214
1,068807382
1,274683637
1,081049051
1,06350795
0,961402452
1,888689441
4,960487043
9,078378862
3,351795714
3,385664365
3,117713537
2,910611791
2,507238466
3,09598027
4,625524536
2,001723418
4,149282034
2,318280262
8,441820488
5,616195896
8,527694032
5,23976149
3,682252513
1,877482915
1,027739125
0,972792868
1,155037677
0,909705672
2,288762645
1,838321894
2,183565625
7,812375923
3,540282282
4,373834789
4,832484883
3,190298096
2,460016576
2,12908767
4,176588612
7,279931909
4,356559785
4,620782182
5,818175365
7,554551558
8,665597489
5,33874633
3,707195391
1,809191226
1,230920323
0,951120963
1,144218487
1,258506963
1,229278152
1,590197873
3,430545432
9,787864918
3,075014511
5,332381966
4,373261112
4,428271992
2,174704689
5,977180666
9,337231494
2,189544103
2,867156036
4,854352434
6,854179343
6,636482397
7,456758295
7,924362278
3,673770846
2,370944141
1,054594262
1,085906078
1,061210189
1,050991083
1,28827629
1,608176725
3,194115506
10,57741922
3,210397376
4,546570182
8,518342332
3,800336328
2,844157808
2,936986811
3,93575112
2,876162861
1,854891684
3,789929202
4,211110243
11,39166198
5,958552017
5,453513591
4,538361371
2,409845329
1,184085588
0,874349857
1,047755593
0,90655372
1,22191371
1,505430378
2,526760548
4,339394093
6,435253684
5,334669567
2,403983011
2,357874007
2,424482813
2,47542838
3,63905116
2,938717495
7,418459764
3,648465779
9,574171024
5,959877682
6,808935231
4,490587462
5,896865681
1,887287426
1,300531158
1,388323196
1,074006332
0,923382528
1,280837888
1,269530121
2,730646597
5,339518588
1,90055936
6,790873407
7,149920067
3,013300101
7,149707435
3,792980952
10,66432134
2,730478798
2,054160145
2,692162792
3,915660508
8,695169734
5,055640098
4,38145638
3,508290557
1,912942633
1,085217363
1,107483786
1,157863857
1,082673865
1,076153836
1,593261989
1,682325446
6,915341261
4,088652778
3,452658367
7,285525973
6,268159574
8,637257272
2,777524036
4,496975699
9,189626008
5,961578342
2,116758931
2,917680725
4,385292805
6,086647571
6,545400521
4,484101124
1,878018493
1,128600619
1,126257383
0,894553761
1,03074622
1,282043663
1,667182682
3,08779997
3,425369218
3,067080626
1,493889208
1,441375341
2,013821068
1,495684295
2,041815748
9,156406069
3,600222802
2,856975444
2,577767426
3,827815124
8,059735008
6,604380184
6,816882929
4,363846791
1,961465976
1,012291373
0,969236599
1,005362621
1,132035173
1,289373411
1,499320297
3,574840584
4,504559198
5,146679147
5,164417171
2,536597756
2,675352097
2,087272447
3,749330778
4,837169548
3,037919851
3,492543273
3,639101679
5,526449037
13,01641743
10,36725916
3,355039439
3,284763171
1,459353254
0,928550455
0,858059709
1,018849158
1,115825477
1,198562948
1,316901184
2,382792065
7,326145703
3,809266809
4,537192198
2,601260703
5,236931943
5,293409337
2,970891715
4,064371295
3,965676696
3,482761514
3,584972824
5,654577701
11,18200376
11,15698014
3,231960297
3,220875806
1,950025305
1,19036475
0,882820364
1,001647133
0,911412283
1,250720037
1,663240526
1,501746945
5,930144956
5,255375185
5,815359642
3,895053673
2,726901105
4,541755093
2,094565808
3,509744505
6,321412349
5,444663192
6,69800182
7,743216555
11,29509858
9,588890083
5,757937261
3,48316511
2,398674846
0,903777235
1,164769083
0,977398345
1,091518847
1,275972139
1,414105569
2,735149269
7,153445307
5,04266895
2,977164781
1,492028347
2,615774524
3,458165735
3,633945636
4,098112165
1,106169737
2,267793033
1,959331186
5,029569751
10,01148971
9,07068035
6,262407601
3,487237319
1,845513799
1,090755495
1,0096998
1,018328291
0,983385394
1,205376476
2,009869345
2,39314314
7,263156483
5,187637129
8,546962039
4,680933986
5,298071981
7,347407763
2,961312101
5,270059006
4,94353338
3,567187113
1,317986451
3,682712568
12,58826455
9,837341687
5,839535475
3,208047191
1,910524158
1,111674848
0,869221701
0,888246167
1,056253913
1,334466477
1,37942537
2,907373688
9,223560045
7,00007371
8,878945579
5,805261335
3,752280273
9,557511504
7,254621431
6,847608859
5,28600926
5,523175356
2,63370718
4,257817994
5,615020967
4,213126134
4,287962907
5,321633016
1,572218877
1,032790172
0,855041426
1,045662687
0,990321409
1,072872975
1,642377901
3,338916771
10,28340447
2,138545415
3,965468493
4,708564374
2,298448307
1,844512676
5,065560307
3,7176431
2,960831387
3,483702966
4,39198225
5,115017018
7,27207675
13,33269494
6,065967235
3,982749847
2,040348557
1,023980433
1,033162591
0,894682242
0,82786899
1,405598201
1,670249136
3,105644504
8,447757012
2,931703064
4,558968867
3,051807171
2,569773972
4,373812146
6,192408371
5,920859171
3,315329654
3,5681254
6,453924495
4,724224477
10,56038477
9,017746623
4,6531161
7,429115575
2,066050053
1,178932178
1,042773223
0,984132037
0,93260514
1,160329576
1,689225488
2,0103478
10,42098254
3,805730104
4,196767089
3,32275633
3,053897643
2,339291073
5,130154857
1,897635484
1,655328774
2,333153671
2,117708568
9,313789581
8,323502596
8,836953441
6,025169418
4,103645227
3,075133045
0,927914736
1,122002264
0,947246546
1,018470436
1,138235447
1,581075441
6,050365286
5,025110288
7,283359176
2,979407509
2,286494106
1,441104637
3,66081968
3,427023436
4,521565441
2,056544201
3,060070357
3,759421129
3,727764027
6,738239829
8,999181371
10,69053034
3,911646722
2,021373287
1,140121528
1,160754798
1,135171383
0,995026
0,998083031
1,917521051
3,195368648
9,289834342
3,071871342
1,764815463
9,669185877
3,670831277
2,938461593
2,548488176
2,109420436
4,924320228
5,029185871
2,927643984
4,442331839
8,771685549
6,353332372
5,246481305
5,534428152
2,810742329
1,0833051
1,062256652
1,057559826
0,932001934
1,002366799
1,659685845
1,783392073
7,257336412
5,449232639
7,078395381
6,686001626
5,771350553
7,052893703
5,808268341
6,639674361
2,028534445
2,223263958
2,104722825
4,630190087
9,102088351
7,321045517
3,320134684
3,839365105
1,800661604
1,347833603
1,145076402
1,17134359
0,799281999
0,799158399
1,713132904
3,804713954
7,711039319
4,927836763
11,53881568
7,875164102
8,074317046
8,483232749
8,516277103
9,385098909
7,747906253
4,515957415
4,245837146
4,404284338
7,466020153
6,270984368
9,450542612
3,650695151
2,52799265
1,228285228
1,243616956
0,940007203
1,256412636
1,252029037
1,711830528
2,455865822
10,70285986
4,36480917
2,330087399
2,757125168
1,339204888
1,414819029
5,094862285
8,430883412
5,268678319
2,060257263
1,774351617
5,219715529
14,250918
7,407173163
6,93337937
5,999103825
3,302733957
1,344841457
1,120111455
1,102129029
1,077763587
1,213369688
2,294436517
2,194207949
4,012049898
6,53665414
3,566596792
4,202414038
2,137155397
3,308770367
3,993480524
2,667655123
2,705870024
1,968725427
4,331959657
5,366753217
5,358250436
9,986093143
5,416965664
7,270230095
1,764211166
1,008752877
1,007297872
0,951963704
0,922572473
0,995656752
2,261956433
5,57342486
6,014280875
3,288313937
2,831137433
2,422456616
2,71412095
5,604117992
4,714189921
3,218110757
1,991931752
2,476384196
4,643673803
7,794935303
12,86149067
7,222129633
3,841834183
6,378433879
2,862277747
0,949747286
0,864537157
1,24551115
1,038535989
1,338037112
2,035025799
2,011163517
7,558254749
5,821921035
2,028565171
3,698083952
1,532159167
2,037833271
3,393305103
5,70700491
4,957148422
2,705178584
4,782464879
7,346571183
13,44674837
7,640463483
4,666702317
5,046129817
2,133262865
1,060406286
1,040744476
1,038851292
0,941695704
1,527437357
2,209415944
4,443723142
5,800938075
4,046803462
3,091721762
3,863450603
3,815650539
7,090583241
2,887105999
4,989351105
2,874690739
2,169677942
3,739503815
5,552723588
5,971177983
8,111726428
7,443432924
4,763400465
1,986655513
1,032439508
1,031970155
0,907308314
1,161772852
1,081767495
1,749123113
2,393603722
5,130343
3,165120898
8,173461263
8,287787758
7,122308768
9,889101175
7,639737216
6,526444354
5,527215939
4,200036734
1,881057548
4,8137655
6,151827024
3,663278734
4,706030702
3,079951654
1,835412094
0,951806495
1,036251851
0,931409002
1,155180307
1,422647351
2,061319114
3,606090167
6,49259945
8,518544658
8,746857849
5,806904905
6,443277951
7,969379633
4,35912938
4,246585452
7,030254194
5,215043023
4,217372325
2,315384063
4,570634965
8,572905269
6,476940901
4,043747438
2,137276193
1,353314529
0,936696475
0,922259883
1,078543129
1,16550097
1,860004726
2,747863122
11,47995126
3,474721541
5,860124702
3,366781793
1,404726013
2,844233144
3,301916815
6,700319675
4,461243821
2,281618193
2,173254212
4,681978817
9,791154539
6,161205476
8,37161305
2,769017389
1,689892107
1,127640944
0,964037761
0,848692581
0,989355395
1,204116066
1,7952843
2,809871774
7,639748503
4,272507967
1,707144452
3,403727131
2,273884262
1,16245813
6,545473506
3,812046016
2,778606303
1,628728134
5,099117899
6,664591851
5,588490011
9,444997187
2,746091325
4,358409362
2,716888493
1,455330268
1,177350544
0,957512037
0,944290152
1,243436111
1,699698908
2,972623378
7,424346874
3,641285565
1,313020396
2,671974853
2,755068453
1,464220287
2,823542509
4,000881515
5,003817148
2,912367
4,458720696
5,297909402
11,62154146
5,95428468
5,007738484
5,513215184
2,083912433
1,494960367
1,170720147
0,921679423
1,146063514
1,251733258
1,835988373
2,621084072
5,898513815
3,944528038
5,20454432
4,404585521
1,604285465
1,590867333
1,923015916
1,782903136
2,229440325
4,015888613
4,567685606
12,57995688
15,40842318
6,831178883
6,74457613
5,216208605
2,05581448
1,010260048
1,022696587
0,967901461
1,24528144
1,064190416
1,534216656
2,278185486
6,752194715
7,462691228
8,267695107
8,646296447
3,983836743
10,95556655
4,433122897
6,824848102
5,224995221
3,103255686
3,33888891
3,85789929
9,753256555
7,491852159
5,834880133
4,483380907
2,235101272
1,222933996
1,105320414
0,98161427
0,93364973
1,232702353
1,701920902
1,701213312
5,883365283
6,499844186
10,42111226
9,969860611
4,977531939
14,44399291
7,774833212
7,892661654
5,342816694
3,007025186
2,591514233
2,961891914
11,98290022
6,03972679
4,499253109
5,188500765
1,56371359
1,300335481
1,029368628
1,032285118
0,798948195
1,113077753
1,523320331
3,645275878
7,330024081
4,966469115
1,402766961
2,529214774
0,996498268
2,990152399
2,631763733
3,308655535
1,962452429
1,363967801
3,484988254
5,570463579
5,928859932
5,416669102
5,437349197
3,872505093
1,750403366
0,94402486
1,022591625
1,038723536
0,803750772
1,18702743
1,675844251
3,466630166
7,034385984
2,56018171
3,869067556
3,164334381
1,900885896
4,898335834
2,791273988
2,586809426
3,853594623
1,845635283
2,041914833
4,881269814
12,51536537
6,600244722
7,762831926
3,210844429
1,306495883
1,159641782
1,014966689
0,989127932
1,028959517
1,122853705
1,852540593
3,207284748
8,181622738
1,542826706
3,771136554
2,485809602
2,914392689
1,856279977
5,819074081
6,575775566
6,836935318
1,679152692
3,152013072
7,518533169
7,853769284
10,67307274
7,673615877
3,484648069
2,388261121
1,611847017
1,266054098
1,210881418
0,988320334
1,012533087
1,586685455
3,3336981
6,485443162
3,887055364
5,019721997
2,697339475
1,450108427
2,090052123
5,689599117
5,115127143
1,930691053
4,857239679
3,569357383
5,302895148
10,06120107
8,572467715
6,146505486
4,859477908
2,070510931
0,914582404
1,01646773
1,165650509
0,964701365
1,3872471
1,307810742
2,725879008
7,446771523
4,704011925
4,887772539
3,511858976
1,527177826
2,161443015
4,123817228
2,158409156
1,904895045
1,495536823
1,708032421
4,014470919
10,60878312
7,521066894
3,77121169
7,788957718
1,576646613
1,258890912
1,245120976
1,097038483
1,048321324
1,56227063
1,772083486
2,179078145
2,572389748
4,121703413
10,77670842
10,51609697
4,99803368
10,20389621
6,417005766
5,512914379
4,862007557
6,777909197
5,30341953
6,442923533
5,885915492
5,2305009
7,622685167
3,985444571
2,602058983
1,366805508
1,080930078
1,002147326
1,038462438
1,305494587
1,618502858
5,511567572
6,416085006
7,034710933
11,51143964
10,25625293
5,90659642
5,365278293
4,702417783
5,994538818
5,864432835
3,171393202
2,984382851
7,037316775
5,355328119
6,58204199
3,1273313
3,758177449
1,626961926
0,934780486
1,076553901
0,901558276
0,992529383
1,146132981
1,501221485
2,259447047
9,982548207
5,106214254
4,115863286
1,869822848
2,694176115
4,271703729
5,830262992
6,245686798
6,342851738
4,3866354
2,596852044
6,513645986
7,582631681
5,711776277
3,835036422
3,781351675
2,203346155
1,056392418
0,822571171
1,009253313
1,015802093
0,900638155
1,625670218
3,604222649
9,308816341
2,91700276
6,158431362
2,108541963
1,369376337
3,387958224
4,615143143
3,206121648
2,284897666
4,280214033
2,20938688
3,036535408
7,488558521
6,358596919
3,58345441
6,878927502
1,393324644
1,049153813
1,062297241
1,140878901
1,183433038
0,882330182
1,821620351
2,024698327
5,496476895
5,625927725
3,674284842
2,670602972
4,306549084
2,968880878
2,97980624
5,773010627
6,813690937
4,400696127
2,976924999
4,783454921
4,153861374
7,305891585
5,202185077
5,232822706
1,39352614
0,993239699
1,015067612
1,102343573
0,884384386
1,158336409
1,786207636
1,725409117
5,525462136
5,706868405
3,468782295
2,270326115
1,365547713
2,395016811
3,964557689
3,857490279
2,538596956
1,879650658
5,029677623
4,317844424
7,155299433
5,369907821
7,231247149
3,571235347
1,849591309
1,202564066
1,071757569
0,991633823
1,226377823
1,05263646
1,627443281
3,003706293
5,392959518
4,791184611
2,821003483
1,670942116
3,472565081
3,21955118
5,527803833
1,563779657
5,772047159
4,038978292
3,527839622
5,568065675
8,655237045
4,175441154
8,8384197
4,302063623
2,141541429
1,029215389
1,024625904
1,010548782
1,004725749
1,161200734
1,910621228
2,612416565
6,456208919
2,804491855
8,119292523
9,250257856
2,492718412
6,962401005
3,496511572
4,255501395
5,890078939
2,46632632
5,055217029
3,801289735
5,978683219
4,493155804
3,704708455
3,126154776
2,729712388
0,943700938
1,144886408
0,872416129
0,857474134
1,182730871
1,577891299
2,267177628
2,644090807
3,398383138
5,537091231
3,890766212
5,833792639
13,46994108
5,226404288
3,036088439
3,038388951
1,822247534
4,638807944
4,493992613
4,458936973
4,812646446
6,479019649
5,417545371
1,609692827
1,01123084
1,159300829
0,938737417
1,02469685
1,18402163
1,420673032
2,66966698
6,131453315
4,032638765
3,193045169
1,89938044
3,293779669
1,761170615
1,371996129
1,515093161
3,571260527
4,207373502
3,072496406
6,971192866
6,758221727
4,905280891
5,095796393
3,899228298
2,239533514
1,48726868
1,016835366
0,933484157
0,998539363
1,07185957
1,644049382
2,416537988
4,345485347
3,831579902
3,175594583
2,54541683
3,494395641
3,840359517
5,196543907
2,919034394
3,504405591
1,76978529
3,472129023
2,984049965
6,614556913
6,891019446
6,659884611
6,418123574
2,005558615
0,961706012
1,169715313
1,150122968
0,999100509
1,022245279
1,738504702
2,405132627
6,20511413
2,329001531
2,582517489
4,355614245
1,708303059
4,83876628
5,401474763
6,475122237
6,066359223
3,535711905
3,948462232
3,271170135
7,007480005
6,092901874
4,572818818
3,750346549
2,126407316
1,038517117
1,125728625
1,072271394
1,033564642
1,318520535
1,603247896
2,728616135
6,956866472
2,554376612
4,224086809
3,309414921
2,383409158
4,125434606
2,548133441
4,102176044
4,020152153
2,296669408
4,502931454
4,322322115
11,57555876
5,586253814
6,148089212
4,649714329
2,194353384
1,117227642
0,8350278
0,969971614
1,092995022
1,408341465
2,04054236
1,962646058
7,058085617
3,373918983
4,339945205
4,830094248
4,884830144
8,719119926
3,778816768
6,26221214
3,10076443
1,26555062
5,931518791
3,806979652
8,954321825
6,67297784
3,688603384
2,967699202
1,420316046
1,1939965
1,050330418
1,029070874
0,951954996
0,868378823
1,883050292
1,805084567
6,113153801
5,246620711
6,970854436
10,02224205
3,254305739
8,222114367
4,794230984
3,946188952
2,910303434
3,784069569
3,159360876
4,043811082
7,587662923
5,630472248
3,996203228
3,012595073
1,702440207
1,308009968
1,326439146
1,075357216
0,984705307
0,99090854
1,467172727
1,536174158
3,413723469
3,434128217
8,030235846
7,078754187
5,869772231
10,17773499
5,089541808
4,228565608
4,33858057
1,58140623
2,44899253
3,087901919
2,666598496
3,601153174
4,569497909
5,9496433
3,714664815
1,186874012
0,963895878
1,202922478
0,896996959
0,888099033
1,67152535
2,500306996
3,403898319
2,765303226
2,669257017
4,086710707
1,706286461
1,245291454
3,889168574
3,840045525
7,696665749
2,530600292
1,811816684
1,391756235
4,347407669
7,402768796
5,069689341
3,267425458
2,554034322
1,279588055
1,193555161
1,17926834
0,902801946
1,341544
1,578326176
4,49403039
2,654722068
7,362527787
5,380194587
4,092770056
1,0753947
2,234929625
1,684209219
4,937549977
4,697753042
2,770723765
3,5072907
5,0918871
3,587029258
7,574431117
5,349875218
4,739668727
4,688390524
0,873842259
1,168960694
1,28733821
1,149146905
1,312235878
2,504257104
3,605960909
7,46765759
7,858679487
3,204700352
8,572912396
6,463517467
3,549705956
2,848450402
3,909581876
1,358651231
2,804650672
3,793231162
3,15001289
7,489011851
7,154087173
3,41069579
4,426427513
2,612516182
1,362659529
1,510206352
1,293632651
1,536715702
1,383960171
1,920099379
3,900906449
4,749740719
5,769182763
4,824690958
4,16735745
3,891853056
3,341747946
2,14915513
3,738693732
3,827714276
3,69699078
3,439223631
7,282512375
10,24681342
12,35834549
6,430870515
4,788484121
1,316619625
0,96640379
1,112575235
1,150404218
1,145828312
1,080412431
1,454627953
5,342930456
5,358160287
3,926675888
3,631176221
3,20203933
6,213535349
1,36270075
6,8960887
5,990631559
5,457857918
1,571591598
4,26046335
6,120418376
6,449904742
6,270291619
6,080751715
3,713614382
1,846350023
1,074354871
1,094590917
0,834825026
1,038896676
1,212849967
1,863681236
2,412876702
9,229321145
6,862954596
9,186990654
7,257857317
9,657688276
10,86219223
3,822293236
5,357577149
5,057891672
3,581167488
2,142184298
9,06494724
4,592520808
8,903598807
4,550187342
4,959691214
2,33523622
2,350943812
2,019963828
0,965756363
0,85496947
1,187874733
1,858369108
3,489437785
4,262065891
3,035678171
8,339653141
8,861362456
10,72182956
8,416780987
5,406438133
4,547935305
6,682428541
4,175352548
6,333731422
1,446608036
6,54688454
7,519699266
5,927181722
5,311682601
2,401321214
1,040517478
1,0206666
1,055750359
0,966991515
0,908069107
2,03648591
3,332344777
6,206879816
3,854343382
2,421174704
2,105648311
5,14529637
2,432417083
3,474245374
5,649967076
4,497391329
4,161973869
4,726321204
8,002518673
12,33255616
5,980921843
6,369669816
3,851172936
3,114524058
1,066090507
0,950468431
1,151379316
0,994566055
1,406454252
1,679037168
2,560483603
8,067452182
4,729396585
2,229417077
2,365621736
4,202050959
4,536452495
4,221141771
3,680816194
3,113790053
2,706269292
3,693365521
4,882577245
14,74773042
11,81362731
6,624288857
7,406918184
1,699437354
0,823699326
0,878921458
1,016207407
0,894344661
0,975407695
1,696085508
4,134513361
7,507638205
4,005352365
4,214176111
7,478013963
4,092554195
3,956704343
4,614698397
3,539815922
3,822433335
2,589598984
4,402886225
6,360643255
13,19565674
7,640731117
4,21699861
7,294801563
3,120404509
0,930835313
1,031165309
0,985528385
1,012701995
1,352092068
1,93638699
3,802278775
5,222721469
5,753094374
2,550848781
4,938521019
6,352929484
5,443180624
2,834238373
3,355996545
3,398773567
2,086837145
4,330684183
3,350306255
9,263998904
6,667335597
5,594238951
4,164682996
2,580504584
1,175653534
1,265074148
