datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-5.5,1026.0,146.0,2.2,5.0,82.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,-5.5,1026.0,146.0,2.2,5.0,82.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,-6.0,1026.0,144.0,2.1,4.9,81.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,-7.1,1026.0,139.8,2.0,4.6,81.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,-8.2,1026.0,135.5,1.9,4.4,80.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,-9.2,1026.0,131.3,1.8,4.1,80.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,-10.2,1026.0,128.4,1.7,4.0,79.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,-11.0,1026.0,127.2,1.6,4.0,79.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,-11.8,1026.0,125.9,1.5,4.0,79.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,-12.6,1026.0,124.7,1.4,4.0,79.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,-13.0,1026.0,124.6,1.3,4.0,79.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,-12.9,1026.0,125.8,1.3,4.0,79.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,-12.8,1026.0,127.1,1.3,4.0,79.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,-12.7,1026.0,128.3,1.3,4.0,79.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,-12.6,1026.0,130.1,1.3,4.1,80.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,-12.5,1026.0,132.3,1.3,4.4,80.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,-12.5,1026.0,134.5,1.3,4.6,80.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,-12.4,1026.0,136.8,1.3,4.9,80.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,-12.4,1026.0,136.4,1.3,5.0,81.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,-12.3,1026.0,132.9,1.2,5.0,82.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,-12.2,1026.0,129.4,1.1,5.0,82.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,-12.1,1026.0,125.9,1.0,5.0,83.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,-12.0,1025.9,127.1,1.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:45:00+01:00,-12.1,1025.6,133.9,1.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00+01:00,-12.1,1025.4,140.7,1.1,5.0,84.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:15:00+01:00,-12.2,1025.1,147.4,1.1,5.0,84.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:30:00+01:00,-12.1,1025.0,155.8,1.1,5.1,83.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:45:00+01:00,-12.0,1025.0,166.0,1.1,5.4,82.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:00:00+01:00,-11.9,1025.0,176.3,1.0,5.6,82.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:15:00+01:00,-11.8,1025.0,186.5,1.0,5.9,81.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:30:00+01:00,-11.7,1025.0,185.7,1.0,6.0,80.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:45:00+01:00,-11.6,1025.0,172.2,1.0,6.0,79.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:00:00+01:00,-11.5,1025.0,158.7,1.1,6.0,79.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:15:00+01:00,-11.4,1025.0,145.2,1.1,6.0,78.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:30:00+01:00,-11.1,1025.0,143.8,1.2,6.0,77.5,0.0,4.4,0.0,0.0,0.0
2015-01-01 08:45:00+01:00,-10.5,1025.0,156.3,1.3,6.0,76.5,0.0,13.9,0.0,0.0,1.5
2015-01-01 09:00:00+01:00,-10.0,1025.0,168.8,1.4,6.0,75.5,0.0,23.4,18.9,9.3,17.0
2015-01-01 09:15:00+01:00,-9.5,1025.0,181.3,1.5,6.0,74.5,0.0,32.9,22.0,17.6,37.6
2015-01-01 09:30:00+01:00,-9.2,1025.0,200.9,1.6,5.9,73.7,1.2,44.3,52.5,23.9,58.5
2015-01-01 09:45:00+01:00,-9.1,1025.0,228.7,1.6,5.6,72.9,3.7,57.8,58.6,26.8,78.9
2015-01-01 10:00:00+01:00,-9.1,1025.0,256.5,1.6,5.4,72.1,6.2,71.3,86.7,33.6,98.4
2015-01-01 10:15:00+01:00,-9.0,1025.0,284.2,1.6,5.1,71.4,8.7,84.8,124.7,53.2,116.7
2015-01-01 10:30:00+01:00,-8.9,1025.0,292.5,1.5,5.0,70.7,8.8,90.3,119.4,47.5,133.5
2015-01-01 10:45:00+01:00,-8.6,1025.0,278.5,1.3,5.0,69.9,6.3,86.5,77.2,67.5,148.5
2015-01-01 11:00:00+01:00,-8.4,1025.0,264.5,1.0,5.0,69.1,3.8,82.7,70.3,68.9,161.7
2015-01-01 11:15:00+01:00,-8.1,1025.0,250.5,0.8,5.0,68.4,1.3,79.0,53.3,52.7,172.8
2015-01-01 11:30:00+01:00,-8.0,1025.0,239.7,0.8,5.0,68.0,0.0,74.7,88.4,81.6,181.9
2015-01-01 11:45:00+01:00,-8.0,1025.0,232.7,1.0,5.0,68.0,0.0,69.7,96.0,89.9,188.7
2015-01-01 12:00:00+01:00,-8.0,1025.0,225.7,1.1,5.0,68.0,0.0,64.7,79.2,77.3,193.2
