datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,4.8,1001.0,164.0,2.9,8.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,4.8,1001.0,164.0,2.9,8.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,4.8,1001.0,164.9,2.9,7.9,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,4.9,1001.0,166.9,2.9,7.6,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,4.9,1001.0,168.9,2.9,7.4,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,5.0,1001.0,170.9,2.9,7.1,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,5.0,1001.0,175.3,2.9,7.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,5.1,1001.0,182.3,2.9,7.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,5.2,1001.0,189.3,2.8,7.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,5.3,1001.0,196.3,2.8,7.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,5.4,1001.0,202.2,2.8,7.0,98.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,5.5,1001.0,207.0,2.7,7.0,98.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,5.5,1001.0,211.7,2.6,7.0,97.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,5.6,1001.0,216.5,2.5,7.0,97.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,5.6,1001.1,221.1,2.4,7.0,96.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,5.7,1001.4,225.6,2.3,7.0,95.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,5.7,1001.6,230.1,2.3,7.0,95.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,5.8,1001.9,234.6,2.2,7.0,94.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,5.8,1002.0,237.7,2.1,7.0,93.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,5.7,1002.0,239.2,1.9,7.0,92.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,5.6,1002.0,240.7,1.8,7.0,91.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,5.5,1002.0,242.2,1.6,7.0,90.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,5.6,1002.0,241.0,1.6,7.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,5.7,1002.0,236.8,1.9,7.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,5.8,1002.0,232.5,2.1,7.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,5.9,1002.0,228.3,2.4,7.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,5.9,1002.1,226.8,2.5,7.1,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,5.7,1002.4,228.6,2.4,7.4,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,5.6,1002.6,230.3,2.3,7.6,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,5.4,1002.9,232.1,2.2,7.9,90.0,0.0,0.0,0.0,0.0,0.0
