datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,1.0,968.0,247.0,1.3,5.0,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,1.0,968.0,247.0,1.3,5.0,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,0.9,968.0,250.1,1.3,5.2,88.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,0.7,968.0,256.9,1.2,5.7,89.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,0.4,968.0,263.7,1.2,6.2,91.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,0.2,968.0,270.4,1.1,6.7,92.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,0.0,968.0,276.0,1.1,7.1,93.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,-0.2,968.0,280.2,1.1,7.4,94.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,-0.4,968.0,284.5,1.1,7.6,95.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,-0.6,968.0,288.7,1.1,7.9,96.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,-0.7,968.0,290.5,1.1,8.0,96.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,-0.8,968.0,289.5,1.1,8.0,96.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,-0.8,968.0,288.5,1.1,8.0,96.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,-0.9,968.0,287.5,1.1,8.0,96.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,-0.9,968.0,286.2,1.1,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,-0.9,968.0,284.4,1.1,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,-1.0,968.0,282.7,1.1,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,-1.0,968.0,280.9,1.1,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,-1.0,967.9,280.0,1.1,8.0,95.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,-1.1,967.6,280.0,1.0,8.0,95.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,-1.1,967.4,280.0,1.0,8.0,94.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,-1.2,967.1,280.0,0.9,8.0,94.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,-1.2,967.0,277.3,0.9,7.9,94.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,-1.3,967.0,271.6,1.0,7.6,94.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,-1.3,967.0,265.8,1.0,7.4,95.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,-1.4,967.0,260.1,1.1,7.1,95.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,-1.4,967.0,258.6,1.1,7.1,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,-1.5,967.0,262.1,1.1,7.4,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,-1.5,967.0,265.6,1.0,7.6,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,-1.6,967.0,269.1,1.0,7.9,96.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:30:00+01:00,-1.6,967.0,266.2,0.9,8.0,95.9,0.0,1.2,0.0,0.0,0.0
2045-01-01 07:45:00+01:00,-1.6,967.0,256.0,0.8,8.0,95.6,0.0,3.7,0.0,0.0,0.0
2045-01-01 08:00:00+01:00,-1.6,967.0,245.7,0.6,8.0,95.4,0.0,6.2,0.9,0.0,0.0
