datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,6.9,990.0,181.0,3.7,7.0,86.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,6.9,990.0,181.0,3.7,7.0,86.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,6.7,990.0,180.7,3.6,7.0,86.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,6.4,990.0,179.9,3.4,7.0,87.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,6.1,990.0,179.1,3.3,7.0,87.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,5.8,990.0,178.4,3.1,7.0,88.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,5.5,989.9,177.9,2.9,7.0,89.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,5.2,989.6,177.6,2.8,7.0,89.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,4.9,989.4,177.4,2.7,7.0,89.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,4.6,989.1,177.1,2.6,7.0,89.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,4.5,989.1,177.2,2.5,7.1,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,4.4,989.4,177.7,2.5,7.4,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,4.4,989.6,178.2,2.5,7.6,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,4.3,989.9,178.7,2.5,7.9,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,4.3,990.0,179.2,2.5,8.0,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,4.2,990.0,179.7,2.6,8.0,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,4.1,990.0,180.2,2.6,8.0,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,4.0,990.0,180.7,2.7,8.0,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,3.9,990.1,181.6,2.8,7.9,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,3.7,990.4,182.8,2.9,7.6,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,3.5,990.6,184.1,3.1,7.4,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,3.3,990.9,185.3,3.2,7.1,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,3.2,991.0,185.9,3.3,7.0,90.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:45:00+01:00,3.2,991.0,185.6,3.3,7.0,90.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00+01:00,3.3,991.0,185.4,3.2,7.0,91.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:15:00+01:00,3.3,991.0,185.1,3.2,7.0,91.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:30:00+01:00,3.3,991.1,185.2,3.2,7.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:45:00+01:00,3.3,991.4,185.7,3.3,7.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:00:00+01:00,3.4,991.6,186.2,3.3,7.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:15:00+01:00,3.4,991.9,186.7,3.4,7.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:30:00+01:00,3.4,992.0,185.4,3.3,7.0,91.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:45:00+01:00,3.5,992.0,181.9,3.1,7.0,91.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:00:00+01:00,3.5,992.0,178.4,2.9,7.0,90.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:15:00+01:00,3.6,992.0,174.9,2.7,7.0,90.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:30:00+01:00,3.7,992.1,173.0,2.6,7.0,89.9,0.1,6.1,0.0,0.0,11.3
2015-01-01 08:45:00+01:00,3.8,992.4,173.0,2.7,7.0,89.6,0.4,19.1,0.0,0.0,35.8
2015-01-01 09:00:00+01:00,3.9,992.6,173.0,2.8,7.0,89.4,0.6,32.1,58.6,48.2,61.9
2015-01-01 09:15:00+01:00,4.0,992.9,173.0,2.9,7.0,89.1,0.9,45.1,82.4,41.2,88.1
2015-01-01 09:30:00+01:00,4.2,993.0,170.9,2.9,7.0,89.0,1.2,55.6,37.0,31.3,113.7
2015-01-01 09:45:00+01:00,4.3,993.0,166.4,2.9,7.0,89.0,1.7,63.4,33.9,33.3,138.3
2015-01-01 10:00:00+01:00,4.5,993.0,161.9,3.0,7.0,89.0,2.2,71.1,40.8,40.6,161.5
2015-01-01 10:15:00+01:00,4.6,993.0,157.4,3.0,7.0,89.0,2.7,78.9,79.6,72.2,183.1
2015-01-01 10:30:00+01:00,4.7,993.0,157.9,3.0,7.0,88.9,2.7,82.7,119.7,106.0,202.8
2015-01-01 10:45:00+01:00,4.8,993.0,164.2,3.1,7.0,88.6,1.9,81.9,103.9,100.0,220.5
2015-01-01 11:00:00+01:00,4.9,993.0,170.4,3.2,7.0,88.4,1.1,81.1,98.8,96.6,235.9
2015-01-01 11:15:00+01:00,5.0,993.0,176.7,3.3,7.0,88.1,0.4,80.4,77.5,76.3,248.9
2015-01-01 11:30:00+01:00,5.2,993.0,181.6,3.4,6.9,87.8,0.5,84.1,54.1,53.4,259.5
2015-01-01 11:45:00+01:00,5.4,993.0,185.1,3.4,6.6,87.3,1.5,92.8,89.5,86.2,267.5
2015-01-01 12:00:00+01:00,5.7,993.0,188.6,3.3,6.4,86.8,2.5,101.6,107.2,106.6,272.9
2015-01-01 12:15:00+01:00,5.9,993.0,192.1,3.3,6.1,86.3,3.5,110.3,122.6,118.6,275.5
2015-01-01 12:30:00+01:00,6.1,993.0,192.6,3.3,5.9,85.5,10.5,117.8,123.0,118.0,275.5
2015-01-01 12:45:00+01:00,6.2,993.0,189.6,3.2,5.6,84.5,24.5,123.8,123.2,113.5,272.8
2015-01-01 13:00:00+01:00,6.3,993.0,186.6,3.1,5.4,83.5,38.5,129.8,190.8,132.7,267.4
2015-01-01 13:15:00+01:00,6.4,993.0,183.6,3.0,5.1,82.5,52.5,135.8,135.9,120.4,259.4
2015-01-01 13:30:00+01:00,6.5,992.9,179.0,3.0,4.8,81.7,64.1,134.0,264.6,89.9,248.7
2015-01-01 13:45:00+01:00,6.6,992.6,172.5,3.1,4.3,80.9,72.8,123.2,204.7,53.3,235.7
