datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,0.3,922.0,133.0,1.1,8.0,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,0.3,922.0,133.0,1.1,8.0,90.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,0.3,922.0,132.9,1.1,8.0,90.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,0.3,922.0,132.6,1.0,8.0,90.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,0.4,922.0,132.4,0.9,8.0,90.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,0.4,922.0,132.1,0.8,8.0,90.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,0.4,921.9,128.5,0.6,7.9,91.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,0.4,921.6,121.0,0.5,7.6,91.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,0.3,921.4,113.5,0.4,7.4,91.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,0.3,921.1,106.0,0.3,7.1,91.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,0.3,921.0,103.6,0.2,7.0,91.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,0.2,921.0,107.1,0.2,7.0,91.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,0.1,921.0,110.6,0.2,7.0,91.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,0.0,921.0,114.1,0.2,7.0,91.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,-0.0,921.0,117.1,0.2,7.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,-0.1,921.0,119.3,0.2,7.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,-0.2,921.0,121.5,0.3,7.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,-0.3,921.0,123.8,0.3,7.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,-0.4,921.0,126.5,0.3,7.1,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,-0.5,921.0,129.8,0.4,7.4,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,-0.6,921.0,133.0,0.5,7.6,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,-0.7,921.0,136.3,0.6,7.9,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,-0.8,921.0,135.3,0.7,8.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:45:00+01:00,-0.9,921.0,129.6,0.9,8.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00+01:00,-1.0,921.0,123.8,1.0,8.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:15:00+01:00,-1.1,921.0,118.1,1.2,8.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:30:00+01:00,-1.0,921.1,115.3,1.3,7.8,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:45:00+01:00,-0.8,921.4,116.1,1.2,7.3,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:00:00+01:00,-0.5,921.6,116.9,1.2,6.8,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:15:00+01:00,-0.3,921.9,117.6,1.1,6.3,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:30:00+01:00,-0.1,922.0,144.0,1.0,6.2,91.1,1.2,1.6,0.0,0.0,0.0
2015-01-01 07:45:00+01:00,-0.0,922.0,199.8,0.9,6.7,91.4,3.7,5.1,0.0,0.0,0.0
2015-01-01 08:00:00+01:00,0.1,922.0,255.5,0.8,7.2,91.6,6.2,8.6,1.8,1.0,1.1
2015-01-01 08:15:00+01:00,0.2,922.0,311.3,0.7,7.7,91.9,8.7,12.1,19.9,8.8,19.5
2015-01-01 08:30:00+01:00,0.3,922.1,323.5,0.6,8.0,92.0,9.2,19.4,32.2,21.7,46.7
2015-01-01 08:45:00+01:00,0.4,922.4,286.0,0.5,8.0,92.0,7.4,30.9,42.1,38.7,75.0
2015-01-01 09:00:00+01:00,0.5,922.6,248.5,0.4,8.0,92.0,5.7,42.4,61.0,54.9,103.4
2015-01-01 09:15:00+01:00,0.6,922.9,211.0,0.3,8.0,92.0,3.9,53.9,65.5,61.2,131.1
2015-01-01 09:30:00+01:00,0.6,923.1,174.8,0.4,8.0,92.0,4.1,65.0,66.6,65.1,157.7
2015-01-01 09:45:00+01:00,0.7,923.4,140.0,0.5,8.0,92.0,6.3,75.8,58.9,58.6,182.8
2015-01-01 10:00:00+01:00,0.8,923.6,105.3,0.6,8.0,92.0,8.5,86.5,72.7,69.8,206.3
2015-01-01 10:15:00+01:00,0.9,923.9,70.5,0.7,8.0,92.0,10.8,97.3,85.7,83.5,227.8
2015-01-01 10:30:00+01:00,1.0,924.0,53.6,0.8,7.8,91.9,11.1,103.8,119.4,111.5,247.2
2015-01-01 10:45:00+01:00,1.1,924.0,57.1,0.9,7.3,91.6,9.1,105.6,182.1,139.8,264.2
2015-01-01 11:00:00+01:00,1.2,924.0,60.6,0.9,6.8,91.4,7.1,107.3,176.5,149.9,278.8
2015-01-01 11:15:00+01:00,1.3,924.0,64.1,1.0,6.3,91.1,5.1,109.1,91.9,90.5,290.8
2015-01-01 11:30:00+01:00,1.5,924.1,99.9,1.0,6.2,90.8,4.9,112.6,90.0,88.8,300.0
2015-01-01 11:45:00+01:00,1.6,924.4,172.7,1.0,6.7,90.3,6.9,118.1,97.5,96.6,306.5
2015-01-01 12:00:00+01:00,1.7,924.6,245.4,1.0,7.2,89.8,8.9,123.6,99.2,85.0,310.2
2015-01-01 12:15:00+01:00,1.8,924.9,318.2,1.0,7.7,89.3,10.9,129.1,196.0,152.9,311.0
2015-01-01 12:30:00+01:00,1.9,925.0,316.3,1.1,7.8,88.8,12.5,130.6,152.6,136.1,309.0
2015-01-01 12:45:00+01:00,2.0,925.0,229.0,1.4,7.3,88.3,13.5,127.6,128.3,124.8,304.1
2015-01-01 13:00:00+01:00,2.1,925.0,141.8,1.6,6.8,87.8,14.5,124.6,127.8,122.6,296.4
2015-01-01 13:15:00+01:00,2.2,925.0,54.5,1.9,6.3,87.3,15.5,121.6,168.6,138.9,286.0
2015-01-01 13:30:00+01:00,2.2,925.0,9.3,2.0,6.0,86.8,14.9,114.7,130.8,124.9,272.9
2015-01-01 13:45:00+01:00,2.0,925.0,12.0,2.0,6.0,86.3,12.7,103.5,116.8,109.8,257.3
2015-01-01 14:00:00+01:00,1.7,925.0,14.8,1.9,6.0,85.8,10.5,92.3,106.7,103.5,239.3
2015-01-01 14:15:00+01:00,1.5,925.0,17.5,1.9,6.0,85.3,8.2,81.0,97.8,96.5,219.0
2015-01-01 14:30:00+01:00,1.4,924.9,21.2,1.8,6.2,85.1,6.2,70.2,77.5,76.8,196.6
2015-01-01 14:45:00+01:00,1.5,924.6,26.0,1.6,6.7,85.4,4.4,60.0,45.9,45.6,172.4
2015-01-01 15:00:00+01:00,1.5,924.4,30.7,1.3,7.2,85.6,2.7,49.7,37.9,37.5,146.6
2015-01-01 15:15:00+01:00,1.6,924.1,35.5,1.1,7.7,85.9,0.9,39.5,38.7,37.5,119.4
2015-01-01 15:30:00+01:00,1.5,924.0,40.3,1.0,7.8,86.3,0.0,30.0,32.5,32.1,91.4
2015-01-01 15:45:00+01:00,1.2,924.0,45.3,1.0,7.3,87.1,0.0,21.5,26.9,25.2,63.0
2015-01-01 16:00:00+01:00,1.0,924.0,50.3,1.1,6.8,87.9,0.0,13.0,0.0,0.0,34.9
2015-01-01 16:15:00+01:00,0.7,924.0,55.3,1.1,6.3,88.6,0.0,4.5,0.0,0.0,9.1
2015-01-01 16:30:00+01:00,0.5,924.1,55.4,1.1,6.1,89.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 16:45:00+01:00,0.4,924.4,49.9,1.1,6.4,89.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:00:00+01:00,0.3,924.6,44.4,1.2,6.6,89.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:15:00+01:00,0.2,924.9,38.9,1.2,6.9,89.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:30:00+01:00,0.1,925.0,38.3,1.2,7.0,90.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:45:00+01:00,0.0,925.0,43.3,1.1,7.0,90.4,0.0,0.0,0.0,0.0,0.0
