datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,0.6,940.0,208.0,5.1,8.0,98.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,0.6,940.0,208.0,5.1,8.0,98.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,0.6,940.0,212.7,5.2,8.0,98.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,0.6,940.0,222.7,5.4,8.0,98.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,0.6,940.0,232.7,5.5,8.0,98.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,0.6,940.0,242.7,5.7,8.0,98.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,0.6,940.0,252.1,5.9,8.0,97.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,0.6,940.0,260.8,6.0,8.0,97.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,0.7,940.0,269.6,6.1,8.0,97.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,0.7,940.0,278.3,6.2,8.0,97.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,0.7,940.1,284.1,6.3,8.0,96.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,0.7,940.4,286.3,6.2,8.0,96.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,0.7,940.6,288.5,6.2,8.0,96.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,0.7,940.9,290.8,6.1,8.0,96.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,0.7,941.1,293.1,6.1,8.0,95.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,0.7,941.4,295.3,6.0,8.0,95.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,0.6,941.6,297.5,5.9,8.0,95.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,0.6,941.9,299.8,5.8,8.0,95.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,0.6,942.0,300.9,5.7,8.0,94.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,0.7,942.0,300.6,5.6,8.0,93.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,0.7,942.0,300.4,5.5,8.0,93.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,0.8,942.0,300.1,5.4,8.0,92.4,0.0,0.0,0.0,0.0,0.0
