datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-4.3,993.0,184.0,2.5,2.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,-4.3,993.0,184.0,2.5,2.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,-4.2,993.0,182.9,2.5,2.0,90.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,-4.0,993.0,180.7,2.5,2.0,90.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,-3.9,993.0,178.5,2.5,2.0,90.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,-3.7,993.0,176.2,2.5,2.0,90.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,-3.5,992.8,173.9,2.5,2.1,89.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,-3.3,992.3,171.7,2.5,2.4,89.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,-3.2,991.8,169.5,2.5,2.6,89.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,-3.0,991.3,167.2,2.5,2.9,89.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,-2.9,991.0,166.3,2.5,3.1,88.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,-2.8,991.0,167.1,2.6,3.4,88.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,-2.8,991.0,167.9,2.6,3.6,87.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,-2.7,991.0,168.6,2.7,3.9,87.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,-2.6,990.8,169.0,2.7,4.1,86.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,-2.5,990.3,169.0,2.8,4.4,86.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,-2.4,989.8,169.0,2.9,4.6,85.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,-2.3,989.3,169.0,3.0,4.9,85.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,-2.2,988.9,170.2,3.0,5.1,84.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,-2.1,988.6,172.7,3.1,5.4,84.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,-2.0,988.4,175.2,3.2,5.6,84.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,-1.9,988.1,177.7,3.3,5.9,84.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,-1.8,987.9,177.6,3.3,6.1,83.5,0.0,0.0,0.0,0.0,0.0
