datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,0.7,1011.0,129.0,2.8,5.0,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,0.7,1011.0,129.0,2.8,5.0,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,0.5,1011.0,127.3,2.8,4.9,88.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,0.2,1011.0,123.5,2.7,4.6,88.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,-0.1,1011.0,119.7,2.6,4.4,89.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,-0.4,1011.0,116.0,2.5,4.1,89.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,-0.7,1010.9,112.9,2.3,4.0,90.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,-0.9,1010.6,110.7,2.2,4.0,90.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,-1.2,1010.4,108.5,2.1,4.0,90.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,-1.4,1010.1,106.2,2.0,4.0,90.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,-1.5,1010.0,105.5,1.9,4.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,-1.6,1010.0,106.5,1.9,4.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,-1.7,1010.0,107.5,1.8,4.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,-1.8,1010.0,108.5,1.8,4.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,-1.8,1009.9,109.2,1.8,4.1,90.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,-1.8,1009.6,109.7,1.8,4.4,90.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,-1.8,1009.4,110.2,1.7,4.6,90.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,-1.8,1009.1,110.7,1.7,4.9,90.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,-1.8,1008.9,111.2,1.7,5.2,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,-1.8,1008.6,111.7,1.8,5.7,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,-1.9,1008.4,112.2,1.9,6.2,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,-1.9,1008.1,112.7,2.0,6.7,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,-1.9,1007.9,113.1,2.0,7.0,89.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,-1.9,1007.6,113.4,2.0,7.0,89.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,-1.8,1007.4,113.6,1.9,7.0,88.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,-1.8,1007.1,113.9,1.9,7.0,88.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,-1.7,1006.9,118.0,2.0,7.0,87.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,-1.4,1006.6,126.5,2.3,7.0,86.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,-1.1,1006.4,135.0,2.6,7.0,84.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,-0.8,1006.1,143.5,2.9,7.0,83.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:30:00+01:00,-0.5,1005.9,147.9,3.1,7.0,82.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:45:00+01:00,-0.4,1005.6,147.6,3.2,7.0,80.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:00:00+01:00,-0.2,1005.4,147.4,3.3,7.0,79.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:15:00+01:00,-0.1,1005.1,147.1,3.4,7.0,77.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:30:00+01:00,0.0,1004.9,147.3,3.3,7.0,76.7,0.0,2.3,0.0,0.0,0.0
2045-01-01 08:45:00+01:00,0.0,1004.6,148.1,3.1,7.0,75.9,0.0,7.3,0.0,0.0,10.1
2045-01-01 09:00:00+01:00,0.0,1004.4,148.9,2.9,7.0,75.1,0.0,12.3,17.8,17.5,32.6
2045-01-01 09:15:00+01:00,0.0,1004.1,149.6,2.7,7.0,74.4,0.0,17.3,25.0,24.3,56.6
2045-01-01 09:30:00+01:00,0.1,1004.0,148.6,2.8,7.0,73.8,0.0,24.1,15.3,15.3,80.5
2045-01-01 09:45:00+01:00,0.2,1004.0,145.6,3.2,7.0,73.3,0.0,32.8,21.8,21.3,103.7
2045-01-01 10:00:00+01:00,0.4,1004.0,142.6,3.6,7.0,72.8,0.0,41.6,40.5,38.2,125.9
2045-01-01 10:15:00+01:00,0.5,1004.0,139.6,4.0,7.0,72.3,0.0,50.3,45.2,44.4,146.7
2045-01-01 10:30:00+01:00,0.6,1003.9,140.7,4.3,7.0,72.1,0.0,57.5,58.7,57.9,165.9
2045-01-01 10:45:00+01:00,0.6,1003.6,146.4,4.4,7.0,72.4,0.0,62.7,75.6,73.4,183.2
2045-01-01 11:00:00+01:00,0.5,1003.4,152.2,4.6,7.0,72.6,0.0,67.9,79.1,78.4,198.5
2045-01-01 11:15:00+01:00,0.5,1003.1,157.9,4.7,7.0,72.9,0.0,73.2,92.9,91.5,211.6
2045-01-01 11:30:00+01:00,0.5,1002.9,161.7,4.6,7.1,73.0,0.0,74.8,71.2,70.6,222.5
2045-01-01 11:45:00+01:00,0.5,1002.6,163.2,4.3,7.4,73.0,0.0,72.3,60.8,60.5,230.9
2045-01-01 12:00:00+01:00,0.4,1002.4,164.7,4.0,7.6,73.0,0.0,69.8,69.1,67.5,236.9
2045-01-01 12:15:00+01:00,0.4,1002.1,166.2,3.7,7.9,73.0,0.0,67.3,70.7,70.1,240.4
2045-01-01 12:30:00+01:00,0.4,1001.9,166.7,3.5,8.0,73.0,0.0,62.6,71.0,70.5,241.4
2045-01-01 12:45:00+01:00,0.5,1001.6,165.9,3.6,8.0,73.0,0.0,55.4,53.2,52.9,239.7
2045-01-01 13:00:00+01:00,0.6,1001.4,165.1,3.6,8.0,73.0,0.0,48.1,25.3,24.9,235.6
2045-01-01 13:15:00+01:00,0.7,1001.1,164.4,3.7,8.0,73.0,0.0,40.9,42.3,38.8,229.0
2045-01-01 13:30:00+01:00,0.7,1000.9,163.8,3.7,8.0,73.0,0.0,36.9,58.0,56.8,219.8
2045-01-01 13:45:00+01:00,0.7,1000.6,163.3,3.6,8.0,73.0,0.0,36.6,22.4,20.8,208.4
2045-01-01 14:00:00+01:00,0.6,1000.4,162.8,3.5,8.0,73.0,0.0,36.4,35.3,33.9,194.7
2045-01-01 14:15:00+01:00,0.6,1000.1,162.3,3.4,8.0,73.0,0.0,36.1,37.6,37.2,178.8
2045-01-01 14:30:00+01:00,0.6,999.9,159.3,3.3,8.0,73.0,0.0,34.5,37.5,36.1,161.0
2045-01-01 14:45:00+01:00,0.7,999.6,153.6,3.2,8.0,73.0,0.0,31.2,33.6,33.3,141.4
2045-01-01 15:00:00+01:00,0.8,999.4,147.8,3.2,8.0,73.0,0.0,28.0,33.4,32.9,120.1
2045-01-01 15:15:00+01:00,0.9,999.1,142.1,3.1,8.0,73.0,0.0,24.7,30.1,29.6,97.6
2045-01-01 15:30:00+01:00,0.9,999.0,134.8,3.0,8.0,72.9,0.0,20.3,17.3,17.0,74.2
2045-01-01 15:45:00+01:00,0.8,999.0,125.8,2.9,8.0,72.6,0.0,14.6,11.3,11.0,50.2
2045-01-01 16:00:00+01:00,0.8,999.0,116.8,2.8,8.0,72.4,0.0,8.8,0.0,0.0,26.4
2045-01-01 16:15:00+01:00,0.7,999.0,107.8,2.7,8.0,72.1,0.0,3.1,0.0,0.0,5.3
2045-01-01 16:30:00+01:00,0.7,999.0,102.8,2.7,8.0,71.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 16:45:00+01:00,0.8,999.0,102.3,2.8,8.0,71.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 17:00:00+01:00,0.9,999.0,101.8,2.9,8.0,71.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 17:15:00+01:00,1.0,999.0,101.3,3.0,8.0,71.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 17:30:00+01:00,1.1,998.9,100.3,3.1,7.9,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 17:45:00+01:00,1.0,998.6,98.8,3.1,7.6,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:00:00+01:00,1.0,998.4,97.3,3.0,7.4,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:15:00+01:00,0.9,998.1,95.8,3.0,7.1,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:30:00+01:00,0.9,998.0,96.7,3.0,7.1,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:45:00+01:00,0.9,998.0,100.5,3.1,7.4,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 19:00:00+01:00,0.8,998.0,104.3,3.2,7.6,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 19:15:00+01:00,0.8,998.0,108.0,3.3,7.9,71.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 19:30:00+01:00,0.8,998.0,108.9,3.4,8.0,70.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 19:45:00+01:00,0.8,998.0,106.7,3.5,8.0,70.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 20:00:00+01:00,0.9,998.0,104.5,3.6,8.0,70.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 20:15:00+01:00,0.9,998.0,102.2,3.7,8.0,70.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 20:30:00+01:00,0.9,998.0,100.4,3.7,7.9,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 20:45:00+01:00,1.0,998.0,99.2,3.7,7.6,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 21:00:00+01:00,1.0,998.0,97.9,3.6,7.4,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 21:15:00+01:00,1.1,998.0,96.7,3.6,7.1,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 21:30:00+01:00,1.1,998.0,95.8,3.6,7.0,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 21:45:00+01:00,1.0,998.0,95.3,3.7,7.0,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 22:00:00+01:00,0.9,998.0,94.8,3.7,7.0,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 22:15:00+01:00,0.8,998.0,94.3,3.8,7.0,70.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 22:30:00+01:00,0.7,998.0,94.7,3.8,7.1,69.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 22:45:00+01:00,0.8,998.0,96.2,3.9,7.4,69.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 23:00:00+01:00,0.9,998.0,97.7,3.9,7.6,68.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 23:15:00+01:00,1.0,998.0,99.2,4.0,7.9,68.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 23:30:00+01:00,1.0,998.1,97.5,3.9,8.0,68.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 23:45:00+01:00,0.9,998.4,92.3,3.6,8.0,68.4,0.0,0.0,0.0,0.0,0.0
2045-01-02 00:00:00+01:00,0.8,998.6,87.1,3.3,8.0,68.6,0.0,0.0,0.0,0.0,0.0
2045-01-02 00:15:00+01:00,0.7,998.9,81.8,3.0,8.0,68.9,0.0,0.0,0.0,0.0,0.0
2045-01-02 00:30:00+01:00,0.5,999.0,78.3,2.9,8.0,69.5,0.0,0.0,0.0,0.0,0.0
2045-01-02 00:45:00+01:00,0.3,999.0,76.8,2.8,8.0,70.5,0.0,0.0,0.0,0.0,0.0
