datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-0.8,877.0,265.0,10.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,-0.8,877.0,265.0,10.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,-0.7,877.0,265.3,9.9,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,-0.6,877.0,266.1,9.6,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,-0.4,877.0,266.9,9.3,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,-0.3,877.0,267.6,9.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,-0.2,877.0,268.0,8.7,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,-0.1,877.0,268.0,8.5,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,0.0,877.0,268.0,8.3,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,0.1,877.0,268.0,8.1,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,0.2,877.1,267.8,8.1,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,0.2,877.4,267.3,8.2,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,0.2,877.6,266.8,8.3,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,0.2,877.9,266.3,8.4,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,0.2,877.9,265.8,8.6,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,0.3,877.6,265.3,8.8,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,0.3,877.4,264.8,9.1,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,0.4,877.1,264.3,9.3,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,0.4,877.1,263.5,9.5,7.9,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,0.3,877.4,262.5,9.7,7.6,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,0.3,877.6,261.5,9.9,7.4,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,0.2,877.9,260.5,10.1,7.1,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,0.3,878.0,260.0,10.4,7.1,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:45:00+01:00,0.5,878.0,260.0,10.7,7.4,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00+01:00,0.8,878.0,260.0,11.1,7.6,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:15:00+01:00,1.0,878.0,260.0,11.5,7.9,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:30:00+01:00,1.2,878.1,260.0,11.8,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:45:00+01:00,1.4,878.4,260.0,12.1,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:00:00+01:00,1.5,878.6,260.0,12.4,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:15:00+01:00,1.7,878.9,260.0,12.7,8.0,100.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:30:00+01:00,1.8,879.0,260.0,13.0,8.0,100.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 07:45:00+01:00,1.9,879.0,260.0,13.5,8.0,100.0,0.0,3.3,0.0,0.0,0.0
2015-01-01 08:00:00+01:00,2.0,879.0,260.0,14.0,8.0,100.0,0.0,5.5,0.8,0.0,0.0
2015-01-01 08:15:00+01:00,2.1,879.0,260.0,14.5,8.0,100.0,0.0,7.8,2.9,2.9,8.8
2015-01-01 08:30:00+01:00,2.1,879.0,260.0,14.9,8.0,100.0,0.0,12.5,11.4,11.3,32.0
2015-01-01 08:45:00+01:00,2.2,879.0,260.0,15.1,8.0,100.0,0.0,20.0,20.8,20.5,57.0
2015-01-01 09:00:00+01:00,2.2,879.0,260.0,15.2,8.0,100.0,0.0,27.5,27.6,27.4,82.1
2015-01-01 09:15:00+01:00,2.3,879.0,260.0,15.4,8.0,100.0,0.0,35.0,32.9,32.3,106.7
2015-01-01 09:30:00+01:00,2.4,879.0,260.0,15.3,7.9,100.0,0.1,42.6,42.0,40.7,130.3
2015-01-01 09:45:00+01:00,2.6,879.0,260.0,14.8,7.6,100.0,0.4,50.4,53.5,53.0,152.5
2015-01-01 10:00:00+01:00,2.7,879.0,260.0,14.3,7.4,100.0,0.6,58.1,59.5,59.1,173.1
2015-01-01 10:15:00+01:00,2.9,879.0,260.0,13.9,7.1,100.0,0.9,65.9,61.2,60.6,191.9
2015-01-01 10:30:00+01:00,3.1,879.1,258.8,13.6,7.0,100.0,0.9,71.1,79.3,76.4,208.6
2015-01-01 10:45:00+01:00,3.3,879.4,256.3,13.6,7.0,100.0,0.6,73.3,84.0,82.6,223.1
2015-01-01 11:00:00+01:00,3.4,879.6,253.8,13.5,7.0,100.0,0.4,75.5,100.7,96.9,235.3
2015-01-01 11:15:00+01:00,3.6,879.9,251.3,13.5,7.0,100.0,0.1,77.8,57.2,56.0,245.1
2015-01-01 11:30:00+01:00,3.7,879.9,251.2,13.5,6.9,100.0,0.7,82.6,67.1,66.1,252.4
2015-01-01 11:45:00+01:00,3.8,879.6,253.7,13.5,6.6,100.0,2.2,90.4,91.0,87.8,257.1
