datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,3.0,1022.0,252.0,4.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,3.0,1022.0,252.0,4.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,2.8,1022.0,253.3,4.2,6.9,90.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,2.4,1022.0,256.0,4.1,6.6,91.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,2.0,1022.0,258.8,4.0,6.4,93.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,1.5,1022.0,261.5,3.9,6.1,94.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,1.2,1022.0,264.4,3.8,6.0,95.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,0.9,1022.0,267.4,3.7,6.0,96.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,0.6,1022.0,270.4,3.6,6.0,97.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,0.3,1022.0,273.4,3.5,6.0,98.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,0.2,1022.0,275.5,3.4,6.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,0.2,1022.0,276.5,3.4,6.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,0.3,1022.0,277.5,3.3,6.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,0.3,1022.0,278.5,3.3,6.0,99.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,0.3,1021.9,279.6,3.3,6.1,98.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,0.3,1021.6,280.8,3.2,6.4,98.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,0.3,1021.4,282.1,3.2,6.6,98.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,0.3,1021.1,283.3,3.1,6.9,98.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,0.3,1021.0,284.7,3.1,6.9,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,0.3,1021.0,286.2,3.1,6.6,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,0.3,1021.0,287.7,3.2,6.4,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,0.3,1021.0,289.2,3.2,6.1,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,0.3,1021.0,291.2,3.1,6.2,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,0.3,1021.0,293.7,2.9,6.7,98.0,0.0,0.0,0.0,0.0,0.0
