datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-1.4,984.0,197.0,4.3,5.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,-1.4,984.0,197.0,4.3,5.0,91.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,-1.1,984.0,200.5,4.3,5.2,91.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,-0.5,984.0,208.0,4.4,5.7,91.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,0.1,984.0,215.5,4.5,6.2,91.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,0.8,984.0,223.0,4.6,6.7,91.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,1.3,984.0,229.8,4.8,7.1,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,1.8,984.0,235.8,4.9,7.4,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,2.3,984.0,241.8,5.0,7.6,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,2.7,984.0,247.8,5.1,7.9,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,3.0,984.1,251.0,5.2,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,2.9,984.4,251.0,5.2,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,2.9,984.6,251.0,5.3,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,2.8,984.9,251.0,5.3,8.0,92.0,0.0,0.0,0.0,0.0,0.0
