datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,1.6,1007.0,154.0,3.5,6.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,1.6,1007.0,154.0,3.5,6.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,1.7,1007.0,154.8,3.5,6.1,90.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,1.9,1007.0,156.6,3.5,6.4,90.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,2.1,1007.0,158.3,3.4,6.6,90.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,2.3,1007.0,160.1,3.4,6.9,90.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,2.5,1007.0,161.6,3.4,7.1,91.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,2.7,1007.0,162.8,3.4,7.4,91.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,2.8,1007.0,164.1,3.4,7.6,91.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,3.0,1007.0,165.3,3.4,7.9,91.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,3.1,1007.0,166.5,3.4,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,3.2,1007.0,167.5,3.5,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,3.2,1007.0,168.5,3.5,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,3.3,1007.0,169.5,3.6,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,3.3,1006.9,170.0,3.6,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,3.4,1006.6,170.0,3.7,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,3.5,1006.4,170.0,3.7,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,3.6,1006.1,170.0,3.8,8.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,3.6,1006.0,170.2,3.9,8.0,92.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,3.7,1006.0,170.7,4.0,8.0,92.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,3.8,1006.0,171.2,4.1,8.0,92.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,3.9,1006.0,171.7,4.2,8.0,92.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,4.0,1005.9,172.2,4.3,8.0,93.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,4.1,1005.6,172.7,4.3,8.0,93.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,4.2,1005.4,173.2,4.2,8.0,93.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,4.3,1005.1,173.7,4.2,8.0,93.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,4.4,1005.0,174.0,4.2,8.0,94.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,4.5,1005.0,174.0,4.2,8.0,94.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,4.6,1005.0,174.0,4.1,8.0,95.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,4.7,1005.0,174.0,4.1,8.0,95.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:30:00+01:00,4.8,1004.9,175.2,4.1,8.0,96.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:45:00+01:00,5.0,1004.6,177.7,4.2,8.0,96.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:00:00+01:00,5.3,1004.4,180.2,4.3,8.0,96.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:15:00+01:00,5.5,1004.1,182.7,4.4,8.0,96.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:30:00+01:00,5.7,1004.0,183.8,4.4,8.0,97.0,0.0,0.7,0.0,0.0,0.0
2045-01-01 08:45:00+01:00,5.8,1004.0,183.3,4.4,8.0,97.0,0.0,2.2,0.0,0.0,1.5
2045-01-01 09:00:00+01:00,6.0,1004.0,182.8,4.4,8.0,97.0,0.0,3.7,3.8,3.8,17.0
2045-01-01 09:15:00+01:00,6.1,1004.0,182.3,4.4,8.0,97.0,0.0,5.2,4.4,4.4,37.6
2045-01-01 09:30:00+01:00,6.3,1004.0,183.1,4.5,7.9,97.0,0.0,9.4,6.1,6.1,58.5
2045-01-01 09:45:00+01:00,6.5,1004.0,185.3,4.6,7.6,97.0,0.0,16.6,9.6,9.6,78.9
2045-01-01 10:00:00+01:00,6.8,1004.0,187.5,4.7,7.4,97.0,0.0,23.9,11.3,11.0,98.4
2045-01-01 10:15:00+01:00,7.0,1004.0,189.8,4.8,7.1,97.0,0.0,31.1,16.4,16.1,116.7
2045-01-01 10:30:00+01:00,7.3,1004.0,193.3,4.8,6.9,97.1,0.0,36.9,44.6,40.5,133.5
2045-01-01 10:45:00+01:00,7.6,1004.0,198.3,4.7,6.6,97.4,0.0,40.9,67.6,64.4,148.5
2045-01-01 11:00:00+01:00,7.9,1004.0,203.3,4.5,6.4,97.6,0.0,44.9,66.6,65.4,161.7
2045-01-01 11:15:00+01:00,8.2,1004.0,208.3,4.4,6.1,97.9,0.0,48.9,50.1,49.7,172.8
2045-01-01 11:30:00+01:00,8.5,1004.0,211.0,4.3,6.2,98.0,0.0,47.9,51.3,50.6,181.9
