datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-5.7,1018.0,92.0,2.4,1.0,82.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,-5.7,1018.0,92.0,2.4,1.0,82.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,-5.7,1018.0,94.8,2.5,1.0,81.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,-5.8,1018.0,100.8,2.6,1.0,80.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,-5.9,1018.0,106.8,2.7,1.0,79.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,-6.0,1018.0,112.8,2.8,1.0,78.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,-6.1,1017.9,118.7,3.0,1.0,77.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,-6.2,1017.6,124.4,3.1,1.0,77.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,-6.3,1017.4,130.2,3.2,1.0,76.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,-6.4,1017.1,135.9,3.3,1.0,76.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,-6.5,1016.9,139.8,3.4,1.1,76.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,-6.6,1016.6,141.6,3.5,1.4,76.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,-6.7,1016.4,143.3,3.5,1.6,76.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,-6.8,1016.1,145.1,3.6,1.9,76.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,-6.9,1015.9,146.8,3.6,2.1,77.3,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,-7.0,1015.6,148.6,3.6,2.4,78.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,-7.1,1015.4,150.3,3.6,2.6,78.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,-7.2,1015.1,152.1,3.6,2.9,79.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,-7.4,1015.0,153.5,3.6,3.2,80.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,-7.6,1015.0,154.5,3.6,3.7,81.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,-7.8,1015.0,155.5,3.7,4.2,82.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,-8.0,1015.0,156.5,3.7,4.7,83.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,-8.1,1014.8,158.7,3.6,5.3,84.5,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:45:00+01:00,-8.0,1014.3,162.5,3.4,6.1,85.5,0.0,0.0,0.0,0.0,0.0
