datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,0.9,1029.0,271.0,4.1,4.0,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,0.9,1029.0,271.0,4.1,4.0,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,0.9,1029.0,271.0,4.1,3.9,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,0.9,1029.0,271.0,4.0,3.6,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,0.8,1029.0,271.0,3.9,3.4,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,0.8,1029.0,271.0,3.8,3.1,88.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,0.8,1029.1,270.5,3.6,3.0,88.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,0.7,1029.4,269.5,3.5,3.0,88.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,0.6,1029.6,268.5,3.4,3.0,88.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,0.5,1029.9,267.5,3.3,3.0,88.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,0.5,1030.0,266.3,3.2,3.0,89.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,0.4,1030.0,264.8,3.1,3.0,89.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,0.4,1030.0,263.3,3.0,3.0,90.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,0.3,1030.0,261.8,2.9,3.0,90.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,0.3,1030.1,260.4,2.7,2.9,91.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,0.3,1030.4,259.2,2.6,2.6,91.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,0.2,1030.6,257.9,2.5,2.4,91.6,0.0,0.0,0.0,0.0,0.0
