datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-1.3,958.0,289.0,3.3,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,-1.3,958.0,289.0,3.3,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,-1.3,958.0,289.0,3.2,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,-1.4,958.0,289.0,3.0,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,-1.4,958.0,289.0,2.9,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,-1.5,958.0,289.0,2.7,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,-1.5,958.0,289.5,2.6,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,-1.5,958.0,290.5,2.6,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,-1.6,958.0,291.5,2.6,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,-1.6,958.0,292.5,2.6,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,-1.6,958.0,295.2,2.6,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,-1.7,958.0,300.0,2.5,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,-1.7,958.0,304.7,2.5,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,-1.8,958.0,309.5,2.4,7.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,-1.9,957.9,314.9,2.5,7.1,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,-2.0,957.6,321.2,2.6,7.4,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,-2.2,957.4,327.4,2.7,7.6,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,-2.3,957.1,333.7,2.8,7.9,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,-2.4,957.1,339.2,2.9,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,-2.5,957.4,344.0,2.8,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,-2.6,957.6,348.7,2.7,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,-2.7,957.9,353.5,2.6,8.0,96.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,-2.7,958.0,353.7,2.6,8.0,95.9,0.0,0.0,0.0,0.0,0.0
