datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-1.4,1025.0,152.0,2.4,4.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,-1.4,1025.0,152.0,2.4,4.0,90.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,-1.7,1025.0,149.0,2.3,3.9,90.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,-2.4,1025.0,142.5,2.0,3.6,90.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,-3.0,1025.0,136.0,1.8,3.4,91.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,-3.7,1025.0,129.5,1.5,3.1,91.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,-4.2,1025.0,122.4,1.3,3.0,92.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,-4.7,1025.0,114.6,1.1,3.0,92.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,-5.2,1025.0,106.9,1.0,3.0,93.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,-5.6,1025.0,99.1,0.8,3.0,93.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,-5.9,1024.9,95.2,0.7,2.9,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,-5.9,1024.6,95.7,0.7,2.6,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,-5.9,1024.4,96.2,0.6,2.4,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,-5.9,1024.1,96.7,0.6,2.1,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,-5.9,1024.0,94.5,0.6,2.0,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,-5.9,1024.0,89.3,0.6,2.0,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,-5.8,1024.0,84.1,0.6,2.0,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,-5.8,1024.0,78.8,0.6,2.0,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,-5.8,1023.9,78.0,0.6,2.0,94.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,-5.7,1023.6,82.2,0.5,2.0,94.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,-5.7,1023.4,86.5,0.5,2.0,94.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,-5.6,1023.1,90.7,0.4,2.0,94.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,-5.6,1022.9,92.2,0.4,2.1,95.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,-5.7,1022.6,90.4,0.5,2.4,95.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,-5.7,1022.4,88.7,0.6,2.6,95.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,-5.8,1022.1,86.9,0.7,2.9,95.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,-5.8,1021.9,90.0,0.8,3.0,94.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,-5.7,1021.6,98.5,0.7,3.0,94.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,-5.7,1021.4,107.0,0.7,3.0,94.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,-5.6,1021.1,115.5,0.6,3.0,94.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:30:00+01:00,-5.5,1021.0,119.8,0.7,3.1,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:45:00+01:00,-5.4,1021.0,119.3,0.9,3.4,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:00:00+01:00,-5.2,1021.0,118.8,1.0,3.6,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:15:00+01:00,-5.1,1021.0,118.3,1.2,3.9,94.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:30:00+01:00,-4.9,1021.0,118.1,1.4,4.1,93.9,0.0,3.3,0.0,0.0,0.0
2045-01-01 08:45:00+01:00,-4.7,1021.0,118.4,1.5,4.4,93.6,0.0,10.3,0.0,0.0,9.6
2045-01-01 09:00:00+01:00,-4.4,1021.0,118.6,1.7,4.6,93.4,0.0,17.3,21.8,19.2,30.1
2045-01-01 09:15:00+01:00,-4.2,1021.0,118.9,1.8,4.9,93.1,0.0,24.3,14.9,14.3,51.7
2045-01-01 09:30:00+01:00,-4.0,1020.9,121.2,2.0,5.1,92.8,0.8,33.9,15.9,15.6,73.1
2045-01-01 09:45:00+01:00,-3.8,1020.6,126.0,2.2,5.4,92.3,2.6,46.7,59.3,31.8,93.7
