datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,0.0,968.0,127.0,2.9,5.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,0.0,968.0,127.0,2.9,5.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,-0.3,968.0,125.0,2.9,4.9,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,-0.8,968.0,120.8,3.0,4.6,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,-1.4,968.0,116.5,3.1,4.4,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,-1.9,968.0,112.3,3.2,4.1,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,-2.4,967.9,108.8,3.2,4.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,-2.8,967.6,106.3,3.3,4.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,-3.2,967.4,103.8,3.4,4.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,-3.7,967.1,101.3,3.5,4.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,-3.9,967.0,100.5,3.5,4.0,97.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,-3.9,967.0,101.5,3.6,4.0,97.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,-4.0,967.0,102.5,3.7,4.0,97.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,-4.0,967.0,103.5,3.8,4.0,97.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,-4.0,966.9,104.2,3.9,4.0,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,-4.0,966.6,104.7,4.0,4.0,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,-4.1,966.4,105.2,4.1,4.0,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,-4.1,966.1,105.7,4.2,4.0,98.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,-4.1,965.9,106.5,4.3,3.9,97.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,-4.1,965.6,107.5,4.4,3.6,97.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,-4.2,965.4,108.5,4.5,3.4,97.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,-4.2,965.1,109.5,4.6,3.1,97.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,-4.2,964.9,110.0,4.7,3.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,-4.2,964.6,110.0,4.7,3.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,-4.1,964.4,110.0,4.7,3.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,-4.1,964.1,110.0,4.7,3.0,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,-4.0,963.9,110.0,4.8,3.2,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,-3.9,963.6,110.0,5.0,3.7,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,-3.8,963.4,110.0,5.2,4.2,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,-3.7,963.1,110.0,5.4,4.7,97.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:30:00+01:00,-3.5,963.1,111.2,5.6,5.0,96.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:45:00+01:00,-3.4,963.4,113.7,5.7,5.0,96.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:00:00+01:00,-3.3,963.6,116.2,5.8,5.0,96.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:15:00+01:00,-3.2,963.9,118.7,5.9,5.0,96.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:30:00+01:00,-3.1,963.9,121.2,6.0,5.2,96.1,0.0,3.2,0.0,0.0,2.6
2045-01-01 08:45:00+01:00,-3.0,963.6,123.7,5.9,5.7,96.4,0.0,9.9,0.0,0.0,22.0
2045-01-01 09:00:00+01:00,-2.9,963.4,126.2,5.8,6.2,96.6,0.0,16.7,33.1,26.8,46.4
2045-01-01 09:15:00+01:00,-2.8,963.1,128.7,5.7,6.7,96.9,0.0,23.4,20.2,19.7,71.3
2045-01-01 09:30:00+01:00,-2.7,962.9,130.0,5.6,7.0,97.0,1.0,30.9,23.6,23.5,95.9
2045-01-01 09:45:00+01:00,-2.7,962.6,130.0,5.7,7.0,97.0,3.3,39.1,31.1,30.4,119.7
