datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,2.2,1028.0,215.0,1.8,3.0,89.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,2.2,1028.0,215.0,1.8,3.0,89.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,2.2,1028.0,213.1,1.8,2.9,89.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,2.1,1028.0,209.1,1.7,2.6,89.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,2.1,1028.0,205.1,1.6,2.4,90.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,2.0,1028.0,201.1,1.5,2.1,90.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,2.0,1028.0,193.7,1.4,2.0,91.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,1.9,1028.0,182.5,1.3,2.0,91.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,1.9,1028.0,171.3,1.3,2.0,92.2,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,1.8,1028.0,160.0,1.2,2.0,92.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,1.8,1028.0,146.5,1.2,2.1,93.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,1.7,1028.0,130.5,1.2,2.4,93.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,1.7,1028.0,114.5,1.3,2.6,93.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,1.6,1028.0,98.5,1.3,2.9,93.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,1.6,1028.0,83.7,1.3,3.2,92.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,1.6,1028.0,70.2,1.3,3.7,92.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,1.6,1028.0,56.7,1.3,4.2,92.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,1.6,1028.0,43.2,1.3,4.7,92.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,1.6,1028.0,34.5,1.3,5.1,91.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,1.6,1028.0,31.2,1.3,5.4,91.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,1.7,1028.0,28.0,1.3,5.6,91.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,1.7,1028.0,24.7,1.3,5.9,91.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,1.8,1028.0,22.1,1.3,6.1,90.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,1.9,1028.0,20.1,1.3,6.4,89.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,2.1,1028.0,18.1,1.3,6.6,88.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,2.2,1028.0,16.1,1.3,6.9,87.5,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,2.3,1028.0,16.2,1.4,6.9,86.7,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,2.2,1028.0,18.7,1.6,6.6,85.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,2.1,1028.0,21.2,1.7,6.4,85.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,2.0,1028.0,23.7,1.9,6.1,84.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:30:00+01:00,1.9,1028.0,27.1,2.0,6.1,83.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:45:00+01:00,1.8,1028.0,31.6,2.1,6.4,83.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:00:00+01:00,1.7,1028.0,36.1,2.2,6.6,83.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:15:00+01:00,1.6,1028.0,40.6,2.3,6.9,83.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 08:30:00+01:00,1.6,1028.0,43.0,2.4,7.0,82.9,0.0,2.1,0.0,0.0,0.0
2045-01-01 08:45:00+01:00,1.5,1028.0,43.0,2.3,7.0,82.6,0.0,6.6,0.0,0.0,3.6
2045-01-01 09:00:00+01:00,1.4,1028.0,43.0,2.2,7.0,82.4,0.0,11.1,9.2,9.1,21.8
2045-01-01 09:15:00+01:00,1.3,1028.0,43.0,2.1,7.0,82.1,0.0,15.6,13.8,13.6,43.2
2045-01-01 09:30:00+01:00,1.3,1028.0,42.9,2.0,6.9,82.1,0.0,20.9,20.3,19.9,64.7
2045-01-01 09:45:00+01:00,1.2,1028.0,42.6,1.8,6.6,82.4,0.0,27.2,28.7,27.9,85.6
2045-01-01 10:00:00+01:00,1.2,1028.0,42.4,1.7,6.4,82.6,0.0,33.4,37.2,36.4,105.6
2045-01-01 10:15:00+01:00,1.1,1028.0,42.1,1.5,6.1,82.9,0.0,39.7,39.1,38.9,124.3
2045-01-01 10:30:00+01:00,1.1,1028.0,42.9,1.4,6.0,82.4,0.0,44.5,46.0,45.2,141.4
2045-01-01 10:45:00+01:00,1.2,1028.0,44.9,1.3,6.0,81.2,0.0,47.8,49.7,48.8,156.7
2045-01-01 11:00:00+01:00,1.2,1028.0,46.9,1.2,6.0,79.9,0.0,51.0,68.5,64.9,170.1
2045-01-01 11:15:00+01:00,1.3,1028.0,48.9,1.1,6.0,78.7,0.0,54.3,64.8,63.5,181.5
2045-01-01 11:30:00+01:00,1.3,1028.0,44.7,1.1,6.0,77.3,0.0,56.0,46.3,45.6,190.7
2045-01-01 11:45:00+01:00,1.4,1028.0,33.5,1.1,6.0,75.8,0.0,56.0,44.4,40.2,197.7
2045-01-01 12:00:00+01:00,1.4,1028.0,22.3,1.1,6.0,74.3,0.0,56.0,76.0,65.1,202.3
2045-01-01 12:15:00+01:00,1.5,1028.0,11.0,1.1,6.0,72.8,0.0,56.0,58.5,57.5,204.6
2045-01-01 12:30:00+01:00,1.5,1028.0,45.1,1.2,6.0,71.9,0.0,54.9,44.6,44.2,204.5
2045-01-01 12:45:00+01:00,1.6,1028.0,131.1,1.3,6.0,71.6,0.0,52.7,44.9,44.2,202.0
2045-01-01 13:00:00+01:00,1.7,1028.0,217.1,1.4,6.0,71.4,0.0,50.5,45.0,44.5,197.2
2045-01-01 13:15:00+01:00,1.8,1028.0,303.1,1.5,6.0,71.1,0.0,48.2,44.1,43.9,190.1
2045-01-01 13:30:00+01:00,1.8,1027.9,313.1,1.6,6.1,71.3,0.0,45.0,51.4,50.1,180.7
2045-01-01 13:45:00+01:00,1.7,1027.6,236.1,1.7,6.4,72.1,0.0,40.8,47.4,46.8,169.1
2045-01-01 14:00:00+01:00,1.7,1027.4,159.1,1.7,6.6,72.9,0.0,36.5,39.8,39.3,155.5
2045-01-01 14:15:00+01:00,1.6,1027.1,82.1,1.8,6.9,73.6,0.0,32.3,30.4,29.8,140.0
2045-01-01 14:30:00+01:00,1.6,1027.0,41.3,1.8,7.0,74.7,0.0,27.1,23.2,22.8,122.8
2045-01-01 14:45:00+01:00,1.6,1027.0,42.1,1.8,7.0,76.2,0.0,20.8,26.7,26.0,104.0
2045-01-01 15:00:00+01:00,1.5,1027.0,42.9,1.7,7.0,77.7,0.0,14.6,9.6,9.6,84.0
2045-01-01 15:15:00+01:00,1.5,1027.0,43.6,1.7,7.0,79.2,0.0,8.3,6.2,6.1,63.0
2045-01-01 15:30:00+01:00,1.5,1027.0,39.7,1.6,7.0,80.6,0.0,4.4,3.0,2.9,41.4
2045-01-01 15:45:00+01:00,1.5,1027.0,30.4,1.4,7.0,81.8,0.0,3.2,1.2,1.2,20.1
2045-01-01 16:00:00+01:00,1.4,1027.0,21.2,1.2,7.0,83.1,0.0,1.9,0.0,0.0,2.7
2045-01-01 16:15:00+01:00,1.4,1027.0,11.9,1.0,7.0,84.3,0.0,0.7,0.0,0.0,0.0
2045-01-01 16:30:00+01:00,1.4,1027.0,10.4,0.9,6.9,85.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 16:45:00+01:00,1.4,1027.0,17.6,1.0,6.6,86.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 17:00:00+01:00,1.3,1027.0,24.9,1.0,6.4,86.9,0.0,0.0,0.0,0.0,0.0
