model,scenario,region,variable,unit,time,value
HiSim_simple_district,,AACHEN,BUI1_Building|Heating|HeatLossFromVentilation,W,2021-01-31,1164.3247665048616
HiSim_simple_district,,AACHEN,BUI1_Building|Heating|HeatDemandAccordingToTabula,W,2021-01-31,4361.652363508184
HiSim_simple_district,,AACHEN,BUI1_Building|Heating|TheoreticalThermalBuildingDemand,W,2021-01-31,3051.3982098661963
HiSim_simple_district,,AACHEN,BUI1_Building|Heating|HeatFluxToThermalMass,W,2021-01-31,205.1792387323489
HiSim_simple_district,,AACHEN,BUI1_Building|Heating|HeatFluxToInternalSurface,W,2021-01-31,161.31866973600424
HiSim_simple_district,,AACHEN,BUI1_Building|Heating|TotalThermalMassHeatFlux,W,2021-01-31,3817.6195092257385
HiSim_simple_district,,AACHEN,BUI1_Building|OnOff|OpenWindow,timesteps,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_UTSPConnector|Any|NumberByResidents,-,2021-01-31,1.6565476190476192
HiSim_simple_district,,AACHEN,BUI1_UTSPConnector|Heating|HeatingByResidents,W,2021-01-31,213.3581349206349
HiSim_simple_district,,AACHEN,BUI1_UTSPConnector|Heating|HeatingByDevices,W,2021-01-31,469.3408220524456
HiSim_simple_district,,AACHEN,BUI1_UTSPConnector|Electricity|ElectricityOutput,W,2021-01-31,669.6057517330472
HiSim_simple_district,,AACHEN,BUI1_UTSPConnector|Electricity|ElectricityEnergyOutput,Wh,2021-01-31,112493.76629115194
HiSim_simple_district,,AACHEN,BUI1_UTSPConnector|WarmWater|WaterConsumption,L,2021-01-31,2954.6796557016332
HiSim_simple_district,,AACHEN,BUI1_PVSystem|Electricity|ElectricityOutput,W,2021-01-31,335.1981299541935
HiSim_simple_district,,AACHEN,BUI1_PVSystem|Electricity|ElectricitityEnergyOutput,Wh,2021-01-31,56313.285832304515
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionController|Any|State,-,2021-01-31,0.9878968253968254
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionController|Temperature|HeatingFlowTemperature,°C,2021-01-31,30.77611876578271
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionController|Temperature|HeatingReturnTemperature,°C,2021-01-31,25.76171163011549
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionController|Temperature|HeatingTemperatureDifference,°C,2021-01-31,5.014407135667218
HiSim_simple_district,,AACHEN,BUI1_HeatPumpController|Any|State,-,2021-01-31,0.1179563492063492
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Heating|ThermalOutputPower,W,2021-01-31,3361.167480202454
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Heating|ThermalOutputEnergy,Wh,2021-01-31,564676.1366740123
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Electricity|ElectricalInputPower,W,2021-01-31,948.110660653863
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Electricity|ElectricalInputPowerForHeating,W,2021-01-31,948.110660653863
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Electricity|ElectricalInputPowerForCooling,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Electricity|ElectricalInputEnergy,Wh,2021-01-31,159282.59098984898
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Any|COP,-,2021-01-31,1.5753862984385214
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Any|EER,-,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Heating|TemperatureOutput,°C,2021-01-31,35.08168015281459
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Heating|TemperatureInputWarmWater,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Volume|MassFlowOutput,kg/s,2021-01-31,0.16005559429535493
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Time|TimeOnHeating,s,2021-01-31,7767360.0
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Time|TimeOnCooling,s,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_AdvancedHeatPumpHPLib|Time|TimeOff,s,2021-01-31,19713180.0
HiSim_simple_district,,AACHEN,BUI1_DHWBoiler|Temperature|TemperatureMean,°C,2021-01-31,54.89090987487483
HiSim_simple_district,,AACHEN,BUI1_DHWBoiler|Heating|PowerFromHotWaterStorage,kJ,2021-01-31,362168.14508342743
HiSim_simple_district,,AACHEN,BUI1_DHWHeatpumpController|Any|HeatControllerTargetPercentage,,2021-01-31,0.12512400793650794
HiSim_simple_district,,AACHEN,BUI1_DHWHeatPump|Heating|ThermalPowerDelivered,W,2021-01-31,612.797619047619
HiSim_simple_district,,AACHEN,BUI1_DHWHeatPump|Electricity|ElectricityOutput,W,2021-01-31,160.59516684707583
HiSim_simple_district,,AACHEN,BUI1_DHWHeatPump|Any|PowerModifier,-,2021-01-31,0.1021329365079365
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Water|WaterTemperatureToHeatDistribution,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Water|WaterTemperatureToHeatGenerator,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Water|WaterMeanTemperatureInStorage,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Heating|ThermalEnergyInStorage,Wh,2021-01-31,364923265.19516253
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Heating|ThermalEnergyFromHeatGenerator,Wh,2021-01-31,4346134.596836145
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Heating|ThermalEnergyFromHeatDistribution,Wh,2021-01-31,5627675.002892327
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Heating|ThermalEnergyIncreaseInStorage,Wh,2021-01-31,39208.77241548353
HiSim_simple_district,,AACHEN,BUI1_SimpleHotWaterStorage|Heating|StandbyHeatLoss,W,2021-01-31,180.72621064847516
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionSystem|Water|WaterTemperatureInlet,°C,2021-01-31,33.08665225391572
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionSystem|Water|WaterTemperatureOutput,°C,2021-01-31,30.32455725579199
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionSystem|Water|WaterTemperatureDifference,K,2021-01-31,2.762094998123736
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionSystem|Heating|ThermalPowerDelivered,W,2021-01-31,3051.1521855273822
HiSim_simple_district,,AACHEN,BUI1_HeatDistributionSystem|Volume|WaterMassFlowHDS,kg/s,2021-01-31,0.2642706766917293
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityToGridInWatt,W,2021-01-31,70.62658576603694
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityFromGridInWatt,W,2021-01-31,1513.7400350458295
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityProductionInWatt,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityConsumptionInWatt,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityAvailable,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityToAndFromGrid,Wh,2021-01-31,-242443.05947900514
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityToGrid,Wh,2021-01-31,11865.266408694206
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityFromGrid,Wh,2021-01-31,254308.32588769935
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityConsumption,Wh,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|ElectricityProduction,Wh,2021-01-31,-242443.05947900514
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|CumulativeConsumption,Wh,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_ElectricityMeter|Electricity|CumulativeProduction,Wh,2021-01-31,-1245399746.289513
HiSim_simple_district,,AACHEN,BUI1_Battery|Electricity|AcBatteryPowerUsed,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_Battery|Electricity|DcBatteryPowerUsed,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_Battery|Any|StateOfCharge,-,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|TotalElectricityToOrFromGrid,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|TotalElectricityConsumption,W,2021-01-31,1778.311579233986
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Temperature|BuildingIndoorTemperatureModifier,°C,2021-01-31,0.12420634920634921
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Temperature|DomesticHotWaterStorageTemperatureModifier,°C,2021-01-31,0.621031746031746
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Temperature|SpaceHeatingWaterStorageTemperatureModifier,°C,2021-01-31,0.621031746031746
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Any|CheckPeakShaving,-,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToBuildingFromDistrictEMSOutput,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfUtspLpgConnector_Output8,W,2021-01-31,-334.39135699978857
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfModularHeatPump_Output9,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfHeatPumpHplib_Output10,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfUtspLpgConnector_Output11,W,2021-01-31,53.82055565043476
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfDHWModularHeatPump_Output12,W,2021-01-31,-758.3800215640865
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfSHHeatPumpHplib_Output13,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI1_L2EMSElectricityController|Electricity|ElectricityToOrFromBattery_Output14,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_Building|Temperature|TemperatureMeanThermalMass,°C,2021-01-31,18.320858498970367
HiSim_simple_district,,AACHEN,BUI2_Building|Temperature|TemperatureInternalSurface,°C,2021-01-31,18.94444367425872
HiSim_simple_district,,AACHEN,BUI2_Building|Temperature|TemperatureIndoorAir,°C,2021-01-31,20.128617447800313
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|TotalThermalPowerToResidence,W,2021-01-31,3761.8242937321506
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|SolarGainThroughWindows,W,2021-01-31,27.973151231687716
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|InternalHeatGainsFromOccupancy,W,2021-01-31,682.6989569730805
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|HeatLossFromTransmission,W,2021-01-31,3858.252657633757
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|HeatLossFromVentilation,W,2021-01-31,1164.3247665048616
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|HeatDemandAccordingToTabula,W,2021-01-31,4361.652363508184
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|TheoreticalThermalBuildingDemand,W,2021-01-31,3051.3982098661963
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|HeatFluxToThermalMass,W,2021-01-31,205.1792387323489
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|HeatFluxToInternalSurface,W,2021-01-31,161.31866973600424
HiSim_simple_district,,AACHEN,BUI2_Building|Heating|TotalThermalMassHeatFlux,W,2021-01-31,3817.6195092257385
HiSim_simple_district,,AACHEN,BUI2_Building|OnOff|OpenWindow,timesteps,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_UTSPConnector|Any|NumberByResidents,-,2021-01-31,1.6565476190476192
HiSim_simple_district,,AACHEN,BUI2_UTSPConnector|Heating|HeatingByResidents,W,2021-01-31,213.3581349206349
HiSim_simple_district,,AACHEN,BUI2_UTSPConnector|Heating|HeatingByDevices,W,2021-01-31,469.3408220524456
HiSim_simple_district,,AACHEN,BUI2_UTSPConnector|Electricity|ElectricityOutput,W,2021-01-31,669.6057517330472
HiSim_simple_district,,AACHEN,BUI2_UTSPConnector|Electricity|ElectricityEnergyOutput,Wh,2021-01-31,112493.76629115194
HiSim_simple_district,,AACHEN,BUI2_UTSPConnector|WarmWater|WaterConsumption,L,2021-01-31,2954.6796557016332
HiSim_simple_district,,AACHEN,BUI2_PVSystem|Electricity|ElectricityOutput,W,2021-01-31,335.1981299541935
HiSim_simple_district,,AACHEN,BUI2_PVSystem|Electricity|ElectricitityEnergyOutput,Wh,2021-01-31,56313.285832304515
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionController|Any|State,-,2021-01-31,0.9878968253968254
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionController|Temperature|HeatingFlowTemperature,°C,2021-01-31,30.77611876578271
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionController|Temperature|HeatingReturnTemperature,°C,2021-01-31,25.76171163011549
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionController|Temperature|HeatingTemperatureDifference,°C,2021-01-31,5.014407135667218
HiSim_simple_district,,AACHEN,BUI2_HeatPumpController|Any|State,-,2021-01-31,0.11607142857142858
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Heating|ThermalOutputPower,W,2021-01-31,3361.167480202454
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Heating|ThermalOutputEnergy,Wh,2021-01-31,564676.1366740123
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Electricity|ElectricalInputPower,W,2021-01-31,948.110660653863
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Electricity|ElectricalInputPowerForHeating,W,2021-01-31,948.110660653863
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Electricity|ElectricalInputPowerForCooling,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Electricity|ElectricalInputEnergy,Wh,2021-01-31,159282.59098984898
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Any|COP,-,2021-01-31,1.5753862984385214
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Any|EER,-,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Heating|TemperatureOutput,°C,2021-01-31,35.08168015281459
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Heating|TemperatureInputWarmWater,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Volume|MassFlowOutput,kg/s,2021-01-31,0.16005559429535493
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Time|TimeOnHeating,s,2021-01-31,7767360.0
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Time|TimeOnCooling,s,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_AdvancedHeatPumpHPLib|Time|TimeOff,s,2021-01-31,19713180.0
HiSim_simple_district,,AACHEN,BUI2_DHWBoiler|Temperature|TemperatureMean,°C,2021-01-31,54.89090987487483
HiSim_simple_district,,AACHEN,BUI2_DHWBoiler|Heating|PowerFromHotWaterStorage,kJ,2021-01-31,362168.14508342743
HiSim_simple_district,,AACHEN,BUI2_DHWHeatpumpController|Any|HeatControllerTargetPercentage,,2021-01-31,0.1021329365079365
HiSim_simple_district,,AACHEN,BUI2_DHWHeatPump|Heating|ThermalPowerDelivered,W,2021-01-31,612.797619047619
HiSim_simple_district,,AACHEN,BUI2_DHWHeatPump|Electricity|ElectricityOutput,W,2021-01-31,160.59516684707583
HiSim_simple_district,,AACHEN,BUI2_DHWHeatPump|Any|PowerModifier,-,2021-01-31,0.1021329365079365
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Water|WaterTemperatureToHeatDistribution,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Water|WaterTemperatureToHeatGenerator,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Water|WaterMeanTemperatureInStorage,°C,2021-01-31,33.087454587365286
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Heating|ThermalEnergyInStorage,Wh,2021-01-31,364923265.19516253
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Heating|ThermalEnergyFromHeatGenerator,Wh,2021-01-31,4346134.596836145
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Heating|ThermalEnergyFromHeatDistribution,Wh,2021-01-31,5627675.002892327
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Heating|ThermalEnergyIncreaseInStorage,Wh,2021-01-31,39208.77241548353
HiSim_simple_district,,AACHEN,BUI2_SimpleHotWaterStorage|Heating|StandbyHeatLoss,W,2021-01-31,180.72621064847516
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionSystem|Water|WaterTemperatureInlet,°C,2021-01-31,33.08665225391572
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionSystem|Water|WaterTemperatureOutput,°C,2021-01-31,30.32455725579199
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionSystem|Water|WaterTemperatureDifference,K,2021-01-31,2.762094998123736
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionSystem|Heating|ThermalPowerDelivered,W,2021-01-31,3051.1521855273822
HiSim_simple_district,,AACHEN,BUI2_HeatDistributionSystem|Volume|WaterMassFlowHDS,kg/s,2021-01-31,0.2642706766917293
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityToGridInWatt,W,2021-01-31,70.62658576603694
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityFromGridInWatt,W,2021-01-31,1513.7400350458295
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityProductionInWatt,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityConsumptionInWatt,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityAvailable,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityToAndFromGrid,Wh,2021-01-31,-242443.05947900514
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityToGrid,Wh,2021-01-31,11865.266408694206
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityFromGrid,Wh,2021-01-31,254308.32588769935
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityConsumption,Wh,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|ElectricityProduction,Wh,2021-01-31,-242443.05947900514
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|CumulativeConsumption,Wh,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_ElectricityMeter|Electricity|CumulativeProduction,Wh,2021-01-31,-1245399746.289513
HiSim_simple_district,,AACHEN,BUI2_Battery|Electricity|AcBatteryPowerUsed,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_Battery|Electricity|DcBatteryPowerUsed,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_Battery|Any|StateOfCharge,-,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|TotalElectricityToOrFromGrid,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|TotalElectricityConsumption,W,2021-01-31,1778.311579233986
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Temperature|BuildingIndoorTemperatureModifier,°C,2021-01-31,0.12420634920634921
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Temperature|DomesticHotWaterStorageTemperatureModifier,°C,2021-01-31,0.621031746031746
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Temperature|SpaceHeatingWaterStorageTemperatureModifier,°C,2021-01-31,0.621031746031746
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Any|CheckPeakShaving,-,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToBuildingFromDistrictEMSOutput,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfUtspLpgConnector_Output8,W,2021-01-31,-334.39135699978857
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfModularHeatPump_Output9,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfHeatPumpHplib_Output10,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfUtspLpgConnector_Output11,W,2021-01-31,53.82055565043476
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfDHWModularHeatPump_Output12,W,2021-01-31,-758.3800215640865
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfSHHeatPumpHplib_Output13,W,2021-01-31,-1443.1134492797926
HiSim_simple_district,,AACHEN,BUI2_L2EMSElectricityController|Electricity|ElectricityToOrFromBattery_Output14,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,District_PV_Park|Electricity|ElectricityOutput,W,2021-01-31,0.0
HiSim_simple_district,,AACHEN,District_PV_Park|Electricity|ElectricitityEnergyOutput,Wh,2021-01-31,0.0
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityToGridInWatt,W,2021-01-31,141.25317153207388
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityFromGridInWatt,W,2021-01-31,3027.480070091659
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityProductionInWatt,W,2021-01-31,141.25317153207388
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|SurplusUnusedFromBuildingEMSOutput,W,2021-01-31,141.25317153207388
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityConsumptionInWatt,W,2021-01-31,3027.480070091659
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityAvailable,W,2021-01-31,-2886.226898559585
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityToAndFromGrid,Wh,2021-01-31,-484886.1189580103
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityToGrid,Wh,2021-01-31,23730.53281738841
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityFromGrid,Wh,2021-01-31,508616.6517753987
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityConsumption,Wh,2021-01-31,508616.6517753987
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|ElectricityProduction,Wh,2021-01-31,23730.53281738841
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|CumulativeConsumption,Wh,2021-01-31,2657943834.396458
HiSim_simple_district,,AACHEN,District_ElectricityMeter|Electricity|CumulativeProduction,Wh,2021-01-31,167144341.81743094
