Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,808557,-,-,-,46.05,14.5,0,301,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Direction,Pressure,Wind Speed
2019,2,18,18,30,4.9,0,0,0,279,980,1
2019,2,18,18,45,4.7,0,0,0,280,980,1
2019,2,18,19,0,4.5,0,0,0,280,980,1
2019,2,18,19,15,4.3,0,0,0,280,980,1
2019,2,18,19,30,4,0,0,0,280,979,1
2019,2,18,19,45,3.8000000000000003,0,0,0,280,979,1
2019,2,18,20,0,3.6,0,0,0,280,979,1
2019,2,18,20,15,3.4000000000000004,0,0,0,279,979,1
2019,2,18,20,30,3.2,0,0,0,278,979,1
2019,2,18,20,45,2.9000000000000004,0,0,0,278,979,0.9
2019,2,18,21,0,2.7,0,0,0,277,979,0.9
2019,2,18,21,15,2.5,0,0,0,276,979,0.8
2019,2,18,21,30,2.3000000000000003,0,0,0,276,979,0.8
2019,2,18,21,45,2.1,0,0,0,275,979,0.7000000000000001
2019,2,18,22,0,1.9000000000000001,0,0,0,274,979,0.7000000000000001
2019,2,18,22,15,1.8,0,0,0,273,979,0.6000000000000001
2019,2,18,22,30,1.7000000000000002,0,0,0,272,979,0.6000000000000001
2019,2,18,22,45,1.7000000000000002,0,0,0,271,979,0.6000000000000001
2019,2,18,23,0,1.6,0,0,0,270,979,0.6000000000000001
2019,2,18,23,15,1.6,0,0,0,270,979,0.6000000000000001
2019,2,18,23,30,1.6,0,0,0,270,979,0.6000000000000001
2019,2,18,23,45,1.6,0,0,0,270,979,0.6000000000000001
2019,2,19,0,0,1.1,0,0,0,265,978,0.5
2019,2,19,0,15,1,0,0,0,264,978,0.5
2019,2,19,0,30,1,0,0,0,263,978,0.5
2019,2,19,0,45,0.9,0,0,0,261,978,0.5
2019,2,19,1,0,0.8,0,0,0,260,978,0.5
2019,2,19,1,15,0.8,0,0,0,260,978,0.5
2019,2,19,1,30,0.7000000000000001,0,0,0,259,978,0.5
2019,2,19,1,45,0.7000000000000001,0,0,0,258,978,0.5
2019,2,19,2,0,0.6000000000000001,0,0,0,258,978,0.5
2019,2,19,2,15,0.6000000000000001,0,0,0,257,978,0.5
2019,2,19,2,30,0.5,0,0,0,256,978,0.5
2019,2,19,2,45,0.5,0,0,0,256,978,0.5
2019,2,19,3,0,0.5,0,0,0,255,978,0.5
2019,2,19,3,15,0.4,0,0,0,255,978,0.4
2019,2,19,3,30,0.4,0,0,0,256,978,0.4
2019,2,19,3,45,0.4,0,0,0,256,978,0.4
2019,2,19,4,0,0.4,0,0,0,256,978,0.4
2019,2,19,4,15,0.6000000000000001,0,0,0,257,978,0.30000000000000004
2019,2,19,4,30,0.9,0,0,0,257,978,0.30000000000000004
2019,2,19,4,45,1.1,0,0,0,258,978,0.30000000000000004
2019,2,19,5,0,1.3,0,0,0,258,978,0.2
2019,2,19,5,15,1.7000000000000002,0,0,0,259,978,0.30000000000000004
2019,2,19,5,30,2,0,0,0,259,978,0.30000000000000004
2019,2,19,5,45,2.4000000000000004,0,0,0,259,978,0.30000000000000004
2019,2,19,6,0,2.8000000000000003,0,0,0,259,979,0.30000000000000004
2019,2,19,6,15,3.2,17,90,20,260,979,0.30000000000000004
2019,2,19,6,30,3.6,31,208,47,261,979,0.30000000000000004
2019,2,19,6,45,4,44,318,82,262,979,0.30000000000000004
2019,2,19,7,0,4.4,55,407,119,263,979,0.30000000000000004
2019,2,19,7,15,4.800000000000001,64,480,159,263,979,0.30000000000000004
2019,2,19,7,30,5.300000000000001,72,540,199,264,979,0.4
2019,2,19,7,45,5.7,74,617,242,264,979,0.4
2019,2,19,8,0,6.2,79,652,279,265,979,0.4
2019,2,19,8,15,6.800000000000001,84,687,316,265,979,0.4
2019,2,19,8,30,7.300000000000001,88,715,352,266,979,0.4
2019,2,19,8,45,7.9,91,741,385,267,979,0.4
2019,2,19,9,0,8.4,93,761,416,268,979,0.4
2019,2,19,9,15,8.9,97,779,445,267,979,0.4
2019,2,19,9,30,9.3,99,793,470,267,979,0.4
2019,2,19,9,45,9.700000000000001,104,793,491,266,979,0.4
2019,2,19,10,0,10.100000000000001,106,803,510,266,979,0.4
2019,2,19,10,15,10.5,107,811,526,265,979,0.5
2019,2,19,10,30,10.8,108,817,539,264,979,0.5
2019,2,19,10,45,11.100000000000001,109,821,547,263,979,0.5
2019,2,19,11,0,11.4,109,823,552,262,979,0.5
2019,2,19,11,15,11.5,109,824,554,261,979,0.5
2019,2,19,11,30,11.600000000000001,109,823,553,260,979,0.5
2019,2,19,11,45,11.8,125,772,538,260,979,0.5
2019,2,19,12,0,11.9,124,768,530,259,978,0.5
2019,2,19,12,15,11.8,123,762,518,258,978,0.5
2019,2,19,12,30,11.700000000000001,122,753,502,258,978,0.5
2019,2,19,12,45,11.600000000000001,132,705,477,258,978,0.5
2019,2,19,13,0,11.5,204,232,313,258,978,0.5
2019,2,19,13,15,11.200000000000001,194,211,289,258,978,0.4
2019,2,19,13,30,10.9,122,656,402,258,978,0.4
2019,2,19,13,45,10.600000000000001,127,597,367,258,978,0.4
2019,2,19,14,0,10.3,122,570,334,259,978,0.4
2019,2,19,14,15,9.600000000000001,117,538,301,257,978,0.4
2019,2,19,14,30,8.9,109,501,265,256,978,0.30000000000000004
2019,2,19,14,45,8.200000000000001,106,426,224,255,978,0.30000000000000004
2019,2,19,15,0,7.5,96,376,186,254,978,0.30000000000000004
2019,2,19,15,15,6.6000000000000005,84,318,148,255,979,0.30000000000000004
2019,2,19,15,30,5.800000000000001,70,251,111,255,979,0.30000000000000004
2019,2,19,15,45,5,54,167,74,255,979,0.30000000000000004
2019,2,19,16,0,4.1000000000000005,35,93,43,256,979,0.30000000000000004
2019,2,19,16,15,3.9000000000000004,16,29,17,259,979,0.30000000000000004
2019,2,19,16,30,3.7,0,0,0,261,979,0.30000000000000004
2019,2,19,16,45,3.5,0,0,0,264,979,0.30000000000000004
2019,2,19,17,0,3.3000000000000003,0,0,0,267,979,0.30000000000000004
2019,2,19,17,15,3.1,0,0,0,269,979,0.30000000000000004
2019,2,19,17,30,3,0,0,0,272,979,0.30000000000000004
2019,2,19,17,45,2.8000000000000003,0,0,0,274,979,0.30000000000000004
2019,2,19,18,0,2.6,0,0,0,276,979,0.30000000000000004
2019,2,19,18,15,2.5,0,0,0,278,979,0.30000000000000004
2019,2,19,18,30,2.3000000000000003,0,0,0,279,979,0.30000000000000004
2019,2,19,18,45,2.2,0,0,0,281,979,0.30000000000000004
2019,2,19,19,0,2.1,0,0,0,283,979,0.30000000000000004
2019,2,19,19,15,2.1,0,0,0,284,979,0.30000000000000004
2019,2,19,19,30,2.1,0,0,0,286,979,0.30000000000000004
2019,2,19,19,45,2.1,0,0,0,288,979,0.30000000000000004
2019,2,19,20,0,2.1,0,0,0,289,979,0.30000000000000004
2019,2,19,20,15,2.3000000000000003,0,0,0,290,979,0.30000000000000004
2019,2,19,20,30,2.4000000000000004,0,0,0,291,979,0.4
2019,2,19,20,45,2.6,0,0,0,291,979,0.4
2019,2,19,21,0,2.7,0,0,0,292,979,0.4
2019,2,19,21,15,2.8000000000000003,0,0,0,293,979,0.4
2019,2,19,21,30,2.8000000000000003,0,0,0,294,979,0.4
2019,2,19,21,45,2.9000000000000004,0,0,0,294,979,0.4
2019,2,19,22,0,2.9000000000000004,0,0,0,295,979,0.30000000000000004
2019,2,19,22,15,2.9000000000000004,0,0,0,296,979,0.30000000000000004
2019,2,19,22,30,2.9000000000000004,0,0,0,297,979,0.30000000000000004
2019,2,19,22,45,2.9000000000000004,0,0,0,298,979,0.30000000000000004
2019,2,19,23,0,2.9000000000000004,0,0,0,299,979,0.30000000000000004
2019,2,19,23,15,2.9000000000000004,0,0,0,299,979,0.30000000000000004
2019,2,19,23,30,2.9000000000000004,0,0,0,299,979,0.30000000000000004
2019,2,19,23,45,2.9000000000000004,0,0,0,299,979,0.30000000000000004
2019,2,20,0,0,2.7,0,0,0,302,979,0.30000000000000004
2019,2,20,0,15,2.7,0,0,0,303,979,0.30000000000000004
2019,2,20,0,30,2.6,0,0,0,305,979,0.30000000000000004
2019,2,20,0,45,2.6,0,0,0,306,979,0.30000000000000004
2019,2,20,1,0,2.5,0,0,0,307,979,0.30000000000000004
2019,2,20,1,15,2.5,0,0,0,308,979,0.30000000000000004
2019,2,20,1,30,2.4000000000000004,0,0,0,309,979,0.30000000000000004
2019,2,20,1,45,2.3000000000000003,0,0,0,311,979,0.30000000000000004
2019,2,20,2,0,2.3000000000000003,0,0,0,312,979,0.30000000000000004
2019,2,20,2,15,2.2,0,0,0,312,979,0.30000000000000004
2019,2,20,2,30,2.2,0,0,0,313,979,0.30000000000000004
2019,2,20,2,45,2.1,0,0,0,314,979,0.30000000000000004
2019,2,20,3,0,2,0,0,0,314,979,0.30000000000000004
2019,2,20,3,15,1.8,0,0,0,318,979,0.30000000000000004
2019,2,20,3,30,1.7000000000000002,0,0,0,321,979,0.2
2019,2,20,3,45,1.5,0,0,0,324,979,0.2
2019,2,20,4,0,1.3,0,0,0,327,979,0.2
2019,2,20,4,15,1.2000000000000002,0,0,0,333,979,0.30000000000000004
2019,2,20,4,30,1.1,0,0,0,339,979,0.30000000000000004
2019,2,20,4,45,1.1,0,0,0,344,980,0.30000000000000004
2019,2,20,5,0,1,0,0,0,350,980,0.4
2019,2,20,5,15,1.2000000000000002,0,0,0,351,980,0.4
2019,2,20,5,30,1.5,0,0,0,352,980,0.4
2019,2,20,5,45,1.8,0,0,0,352,980,0.30000000000000004
2019,2,20,6,0,2.1,0,0,0,353,980,0.30000000000000004
2019,2,20,6,15,2.8000000000000003,16,76,19,353,980,0.30000000000000004
2019,2,20,6,30,3.5,31,177,46,353,980,0.2
2019,2,20,6,45,4.3,45,287,80,353,981,0.2
2019,2,20,7,0,5,56,370,117,354,981,0.1
2019,2,20,7,15,5.800000000000001,66,440,156,274,981,0.1
2019,2,20,7,30,6.7,75,498,195,194,981,0.1
2019,2,20,7,45,7.5,65,0,65,114,981,0.1
2019,2,20,8,0,8.4,108,2,109,34,981,0.1
2019,2,20,8,15,9.200000000000001,130,26,139,47,981,0.1
2019,2,20,8,30,9.9,152,60,175,60,981,0.2
2019,2,20,8,45,10.700000000000001,170,90,206,72,981,0.2
2019,2,20,9,0,11.5,184,101,228,85,981,0.2
2019,2,20,9,15,11.8,199,145,264,88,981,0.2
2019,2,20,9,30,12,210,147,280,91,981,0.2
2019,2,20,9,45,12.200000000000001,217,215,323,94,981,0.2
2019,2,20,10,0,12.5,226,211,333,96,981,0.2
2019,2,20,10,15,12.5,233,214,345,98,981,0.2
2019,2,20,10,30,12.600000000000001,240,206,349,99,981,0.2
2019,2,20,10,45,12.600000000000001,244,211,357,100,981,0.2
2019,2,20,11,0,12.700000000000001,246,210,361,102,981,0.2
2019,2,20,11,15,12.700000000000001,214,399,432,103,981,0.2
2019,2,20,11,30,12.8,237,281,390,105,981,0.2
2019,2,20,11,45,12.9,206,422,434,107,981,0.2
2019,2,20,12,0,13,236,245,367,109,981,0.2
2019,2,20,12,15,12.9,224,290,375,111,981,0.2
2019,2,20,12,30,12.9,220,267,357,113,981,0.2
2019,2,20,12,45,12.9,217,221,327,115,981,0.2
2019,2,20,13,0,12.9,175,414,373,117,981,0.2
2019,2,20,13,15,12.700000000000001,177,29,190,120,981,0.2
2019,2,20,13,30,12.5,180,250,288,123,981,0.2
2019,2,20,13,45,12.3,153,347,294,126,981,0.2
2019,2,20,14,0,12.100000000000001,131,402,283,130,981,0.2
2019,2,20,14,15,11.5,117,405,258,132,981,0.2
2019,2,20,14,30,10.9,111,344,220,134,981,0.2
2019,2,20,14,45,10.4,105,22,111,137,981,0.30000000000000004
2019,2,20,15,0,9.8,88,10,90,139,981,0.30000000000000004
2019,2,20,15,15,9.4,71,0,71,138,981,0.4
2019,2,20,15,30,8.9,53,0,53,137,981,0.4
2019,2,20,15,45,8.5,36,0,36,136,981,0.5
2019,2,20,16,0,8.1,22,0,22,135,982,0.6000000000000001
2019,2,20,16,15,7.9,18,56,20,133,982,0.6000000000000001
2019,2,20,16,30,7.7,0,0,0,132,982,0.6000000000000001
2019,2,20,16,45,7.5,0,0,0,131,982,0.6000000000000001
2019,2,20,17,0,7.300000000000001,0,0,0,130,982,0.5
2019,2,20,17,15,7.2,0,0,0,128,982,0.5
2019,2,20,17,30,7,0,0,0,127,982,0.5
2019,2,20,17,45,6.9,0,0,0,125,982,0.5
2019,2,20,18,0,6.7,0,0,0,124,982,0.5
2019,2,20,18,15,6.6000000000000005,0,0,0,121,982,0.5
2019,2,20,18,30,6.5,0,0,0,118,982,0.6000000000000001
2019,2,20,18,45,6.4,0,0,0,115,983,0.6000000000000001
2019,2,20,19,0,6.300000000000001,0,0,0,112,983,0.6000000000000001
2019,2,20,19,15,6.2,0,0,0,111,983,0.6000000000000001
2019,2,20,19,30,6,0,0,0,109,983,0.6000000000000001
2019,2,20,19,45,5.9,0,0,0,107,983,0.6000000000000001
2019,2,20,20,0,5.800000000000001,0,0,0,106,983,0.7000000000000001
2019,2,20,20,15,5.6000000000000005,0,0,0,105,983,0.7000000000000001
2019,2,20,20,30,5.5,0,0,0,104,983,0.7000000000000001
2019,2,20,20,45,5.300000000000001,0,0,0,103,983,0.7000000000000001
2019,2,20,21,0,5.1000000000000005,0,0,0,103,983,0.8
2019,2,20,21,15,4.9,0,0,0,101,983,0.8
2019,2,20,21,30,4.800000000000001,0,0,0,99,983,0.8
2019,2,20,21,45,4.6000000000000005,0,0,0,96,983,0.8
2019,2,20,22,0,4.4,0,0,0,94,984,0.8
2019,2,20,22,15,4.3,0,0,0,92,984,0.9
2019,2,20,22,30,4.1000000000000005,0,0,0,89,984,0.9
2019,2,20,22,45,4,0,0,0,87,984,0.9
2019,2,20,23,0,3.9000000000000004,0,0,0,84,984,0.9
2019,2,20,23,15,3.9000000000000004,0,0,0,84,984,0.9
2019,2,20,23,30,3.9000000000000004,0,0,0,84,984,0.9
2019,2,20,23,45,3.9000000000000004,0,0,0,84,984,0.9
2019,2,21,0,0,3.4000000000000004,0,0,0,77,984,0.9
2019,2,21,0,15,3.3000000000000003,0,0,0,75,984,0.9
2019,2,21,0,30,3.1,0,0,0,73,984,0.9
2019,2,21,0,45,3,0,0,0,72,984,0.9
2019,2,21,1,0,2.9000000000000004,0,0,0,70,984,0.9
2019,2,21,1,15,2.8000000000000003,0,0,0,68,984,0.9
2019,2,21,1,30,2.6,0,0,0,66,984,0.9
2019,2,21,1,45,2.5,0,0,0,65,984,0.9
2019,2,21,2,0,2.3000000000000003,0,0,0,63,984,0.9
2019,2,21,2,15,2.2,0,0,0,64,984,0.9
2019,2,21,2,30,2.1,0,0,0,64,984,0.9
2019,2,21,2,45,2,0,0,0,65,984,0.9
2019,2,21,3,0,1.9000000000000001,0,0,0,66,984,0.9
2019,2,21,3,15,1.8,0,0,0,67,984,0.9
2019,2,21,3,30,1.8,0,0,0,68,984,0.8
2019,2,21,3,45,1.7000000000000002,0,0,0,69,984,0.8
2019,2,21,4,0,1.6,0,0,0,70,984,0.8
2019,2,21,4,15,1.5,0,0,0,71,984,0.8
2019,2,21,4,30,1.5,0,0,0,72,984,0.7000000000000001
2019,2,21,4,45,1.4000000000000001,0,0,0,73,984,0.7000000000000001
2019,2,21,5,0,1.3,0,0,0,74,985,0.7000000000000001
2019,2,21,5,15,1.7000000000000002,0,0,0,72,985,0.6000000000000001
2019,2,21,5,30,2,0,0,0,70,985,0.5
2019,2,21,5,45,2.3000000000000003,0,0,0,69,985,0.4
2019,2,21,6,0,2.6,0,0,0,67,985,0.30000000000000004
2019,2,21,6,15,3.5,18,134,24,68,985,0.30000000000000004
2019,2,21,6,30,4.3,31,248,53,69,985,0.30000000000000004
2019,2,21,6,45,5.1000000000000005,42,350,87,70,985,0.30000000000000004
2019,2,21,7,0,6,52,431,125,70,985,0.2
2019,2,21,7,15,6.7,44,0,44,76,986,0.2
2019,2,21,7,30,7.300000000000001,56,0,56,81,986,0.2
2019,2,21,7,45,8,79,0,79,86,986,0.2
2019,2,21,8,0,8.700000000000001,82,0,82,91,986,0.2
2019,2,21,8,15,9.3,123,6,125,97,986,0.2
2019,2,21,8,30,9.9,154,59,177,103,986,0.2
2019,2,21,8,45,10.5,153,21,162,109,986,0.2
2019,2,21,9,0,11.100000000000001,180,58,205,115,986,0.2
2019,2,21,9,15,11.600000000000001,200,104,247,130,986,0.1
2019,2,21,9,30,12,213,159,289,144,986,0.1
2019,2,21,9,45,12.5,209,293,355,158,986,0.1
2019,2,21,10,0,13,207,350,387,173,985,0.1
2019,2,21,10,15,13.200000000000001,235,222,352,184,985,0.1
2019,2,21,10,30,13.5,211,393,422,195,985,0.2
2019,2,21,10,45,13.8,214,397,430,207,985,0.2
2019,2,21,11,0,14.100000000000001,219,386,430,218,985,0.2
2019,2,21,11,15,14.100000000000001,210,424,444,222,985,0.2
2019,2,21,11,30,14.200000000000001,206,438,447,227,985,0.2
2019,2,21,11,45,14.3,222,362,419,231,984,0.2
2019,2,21,12,0,14.3,215,377,418,236,984,0.30000000000000004
2019,2,21,12,15,14.3,224,306,385,238,984,0.30000000000000004
2019,2,21,12,30,14.3,225,251,355,241,984,0.30000000000000004
2019,2,21,12,45,14.3,223,182,314,243,984,0.30000000000000004
2019,2,21,13,0,14.3,214,168,294,245,984,0.30000000000000004
2019,2,21,13,15,14.100000000000001,202,176,283,247,984,0.30000000000000004
2019,2,21,13,30,13.8,188,198,274,249,984,0.30000000000000004
2019,2,21,13,45,13.600000000000001,175,185,251,250,984,0.2
2019,2,21,14,0,13.4,100,639,345,252,984,0.2
2019,2,21,14,15,12.600000000000001,95,611,311,252,983,0.30000000000000004
2019,2,21,14,30,11.8,90,578,275,251,983,0.30000000000000004
2019,2,21,14,45,11.100000000000001,84,536,238,251,983,0.30000000000000004
2019,2,21,15,0,10.3,77,491,199,251,983,0.30000000000000004
2019,2,21,15,15,9.700000000000001,68,437,161,253,983,0.5
2019,2,21,15,30,9,58,374,123,256,983,0.6000000000000001
2019,2,21,15,45,8.4,47,296,86,258,983,0.8
2019,2,21,16,0,7.800000000000001,34,209,53,261,983,0.9
2019,2,21,16,15,7.6000000000000005,19,112,25,264,983,0.9
2019,2,21,16,30,7.300000000000001,0,0,0,267,983,0.9
2019,2,21,16,45,7.1000000000000005,0,0,0,270,983,0.9
2019,2,21,17,0,6.9,0,0,0,273,983,0.9
2019,2,21,17,15,6.800000000000001,0,0,0,276,983,0.9
2019,2,21,17,30,6.7,0,0,0,280,983,0.9
2019,2,21,17,45,6.5,0,0,0,284,983,0.9
2019,2,21,18,0,6.4,0,0,0,287,983,0.9
2019,2,21,18,15,6.5,0,0,0,291,983,0.9
2019,2,21,18,30,6.5,0,0,0,296,983,0.9
2019,2,21,18,45,6.5,0,0,0,300,983,0.9
2019,2,21,19,0,6.6000000000000005,0,0,0,304,983,0.9
2019,2,21,19,15,6.800000000000001,0,0,0,307,983,0.8
2019,2,21,19,30,7,0,0,0,311,983,0.8
2019,2,21,19,45,7.2,0,0,0,314,983,0.8
2019,2,21,20,0,7.300000000000001,0,0,0,317,983,0.8
2019,2,21,20,15,7.6000000000000005,0,0,0,315,983,0.8
2019,2,21,20,30,7.800000000000001,0,0,0,313,983,0.7000000000000001
2019,2,21,20,45,8,0,0,0,310,983,0.7000000000000001
2019,2,21,21,0,8.200000000000001,0,0,0,308,983,0.6000000000000001
2019,2,21,21,15,8.1,0,0,0,298,983,0.7000000000000001
2019,2,21,21,30,8.1,0,0,0,287,983,0.7000000000000001
2019,2,21,21,45,8,0,0,0,277,983,0.7000000000000001
2019,2,21,22,0,7.9,0,0,0,267,983,0.7000000000000001
2019,2,21,22,15,7.6000000000000005,0,0,0,270,983,0.7000000000000001
2019,2,21,22,30,7.300000000000001,0,0,0,272,983,0.8
2019,2,21,22,45,6.9,0,0,0,275,983,0.8
2019,2,21,23,0,6.6000000000000005,0,0,0,277,982,0.9
2019,2,21,23,15,6.6000000000000005,0,0,0,277,982,0.9
2019,2,21,23,30,6.6000000000000005,0,0,0,277,982,0.9
2019,2,21,23,45,6.6000000000000005,0,0,0,277,982,0.9
2019,2,22,0,0,5.2,0,0,0,296,982,1
2019,2,22,0,15,5,0,0,0,300,982,1
2019,2,22,0,30,4.9,0,0,0,303,982,1
2019,2,22,0,45,4.7,0,0,0,307,982,1
2019,2,22,1,0,4.5,0,0,0,310,982,1
2019,2,22,1,15,4.6000000000000005,0,0,0,313,982,1
2019,2,22,1,30,4.6000000000000005,0,0,0,317,982,1
2019,2,22,1,45,4.6000000000000005,0,0,0,320,982,1
2019,2,22,2,0,4.6000000000000005,0,0,0,323,981,1
2019,2,22,2,15,4.7,0,0,0,325,981,1
2019,2,22,2,30,4.800000000000001,0,0,0,328,981,1
2019,2,22,2,45,5,0,0,0,330,981,1
2019,2,22,3,0,5.1000000000000005,0,0,0,333,981,1
2019,2,22,3,15,5.2,0,0,0,332,981,1
2019,2,22,3,30,5.2,0,0,0,332,981,1
2019,2,22,3,45,5.300000000000001,0,0,0,332,981,1
2019,2,22,4,0,5.4,0,0,0,331,981,1
2019,2,22,4,15,5.4,0,0,0,329,981,1
2019,2,22,4,30,5.4,0,0,0,327,981,1
2019,2,22,4,45,5.4,0,0,0,325,981,1
2019,2,22,5,0,5.4,0,0,0,323,981,1
2019,2,22,5,15,5.4,0,0,0,323,981,0.9
2019,2,22,5,30,5.4,0,0,0,324,981,0.9
2019,2,22,5,45,5.5,0,0,0,324,981,0.9
2019,2,22,6,0,5.5,0,0,0,325,981,0.8
2019,2,22,6,15,6,19,193,29,327,981,0.7000000000000001
2019,2,22,6,30,6.5,31,3,31,329,981,0.6000000000000001
2019,2,22,6,45,7,7,0,7,331,981,0.5
2019,2,22,7,0,7.5,62,27,67,333,981,0.30000000000000004
2019,2,22,7,15,8.3,11,0,11,337,981,0.30000000000000004
2019,2,22,7,30,9.1,14,0,14,342,981,0.30000000000000004
2019,2,22,7,45,9.8,17,0,17,347,981,0.30000000000000004
2019,2,22,8,0,10.600000000000001,21,0,21,351,981,0.30000000000000004
2019,2,22,8,15,11.200000000000001,24,0,24,265,981,0.30000000000000004
2019,2,22,8,30,11.700000000000001,162,106,203,179,981,0.30000000000000004
2019,2,22,8,45,12.3,128,0,128,94,981,0.4
2019,2,22,9,0,12.8,78,0,78,8,981,0.4
2019,2,22,9,15,13,159,7,162,10,982,0.5
2019,2,22,9,30,13.200000000000001,215,178,301,13,982,0.5
2019,2,22,9,45,13.4,224,113,282,15,982,0.5
2019,2,22,10,0,13.600000000000001,234,118,295,17,982,0.6000000000000001
2019,2,22,10,15,13.600000000000001,238,95,288,18,982,0.6000000000000001
2019,2,22,10,30,13.5,244,97,297,19,982,0.6000000000000001
2019,2,22,10,45,13.5,167,2,168,19,982,0.6000000000000001
2019,2,22,11,0,13.4,77,0,77,20,982,0.6000000000000001
2019,2,22,11,15,13.4,56,0,56,20,982,0.6000000000000001
2019,2,22,11,30,13.4,79,0,79,20,982,0.6000000000000001
2019,2,22,11,45,13.3,246,89,295,20,982,0.7000000000000001
2019,2,22,12,0,13.3,248,133,320,21,982,0.7000000000000001
2019,2,22,12,15,13.200000000000001,236,246,367,21,982,0.7000000000000001
2019,2,22,12,30,13.100000000000001,232,213,343,22,982,0.7000000000000001
2019,2,22,12,45,13,223,215,332,22,982,0.7000000000000001
2019,2,22,13,0,12.9,169,9,173,23,982,0.7000000000000001
2019,2,22,13,15,12.600000000000001,110,0,110,24,982,0.6000000000000001
2019,2,22,13,30,12.4,87,0,87,24,982,0.6000000000000001
2019,2,22,13,45,12.100000000000001,52,0,52,25,982,0.6000000000000001
2019,2,22,14,0,11.9,28,0,28,26,982,0.6000000000000001
2019,2,22,14,15,11.5,24,0,24,28,982,0.5
2019,2,22,14,30,11.100000000000001,21,0,21,29,982,0.5
2019,2,22,14,45,10.700000000000001,18,0,18,31,982,0.5
2019,2,22,15,0,10.3,15,0,15,32,983,0.5
2019,2,22,15,15,9.700000000000001,12,0,12,34,983,0.5
2019,2,22,15,30,9.200000000000001,9,0,9,36,983,0.5
2019,2,22,15,45,8.6,7,0,7,38,983,0.5
2019,2,22,16,0,8.1,5,0,5,40,983,0.4
2019,2,22,16,15,7.800000000000001,3,0,3,41,984,0.5
2019,2,22,16,30,7.6000000000000005,0,0,0,43,984,0.5
2019,2,22,16,45,7.4,0,0,0,45,984,0.5
2019,2,22,17,0,7.2,0,0,0,46,984,0.5
2019,2,22,17,15,7,0,0,0,48,984,0.6000000000000001
2019,2,22,17,30,6.800000000000001,0,0,0,49,985,0.6000000000000001
2019,2,22,17,45,6.6000000000000005,0,0,0,50,985,0.6000000000000001
2019,2,22,18,0,6.4,0,0,0,52,985,0.6000000000000001
2019,2,22,18,15,6.1000000000000005,0,0,0,53,985,0.6000000000000001
2019,2,22,18,30,5.800000000000001,0,0,0,54,986,0.6000000000000001
2019,2,22,18,45,5.5,0,0,0,55,986,0.7000000000000001
2019,2,22,19,0,5.2,0,0,0,56,986,0.7000000000000001
2019,2,22,19,15,4.9,0,0,0,57,987,0.7000000000000001
2019,2,22,19,30,4.5,0,0,0,58,987,0.7000000000000001
2019,2,22,19,45,4.2,0,0,0,59,987,0.7000000000000001
2019,2,22,20,0,3.9000000000000004,0,0,0,60,987,0.7000000000000001
2019,2,22,20,15,3.6,0,0,0,60,988,0.7000000000000001
2019,2,22,20,30,3.2,0,0,0,60,988,0.7000000000000001
2019,2,22,20,45,2.9000000000000004,0,0,0,61,988,0.8
2019,2,22,21,0,2.5,0,0,0,61,988,0.8
2019,2,22,21,15,2.1,0,0,0,61,988,0.8
2019,2,22,21,30,1.7000000000000002,0,0,0,61,989,0.8
2019,2,22,21,45,1.3,0,0,0,61,989,0.8
2019,2,22,22,0,0.9,0,0,0,61,989,0.8
2019,2,22,22,15,0.6000000000000001,0,0,0,61,989,0.8
2019,2,22,22,30,0.2,0,0,0,61,989,0.8
2019,2,22,22,45,-0.1,0,0,0,61,989,0.8
2019,2,22,23,0,-0.4,0,0,0,61,989,0.8
2019,2,22,23,15,-0.4,0,0,0,61,989,0.8
2019,2,22,23,30,-0.4,0,0,0,61,989,0.8
2019,2,22,23,45,-0.4,0,0,0,61,989,0.8
2019,2,23,0,0,-1.4000000000000001,0,0,0,62,990,0.8
2019,2,23,0,15,-1.6,0,0,0,62,990,0.8
2019,2,23,0,30,-1.8,0,0,0,62,990,0.8
2019,2,23,0,45,-2,0,0,0,63,990,0.8
2019,2,23,1,0,-2.2,0,0,0,63,990,0.8
2019,2,23,1,15,-2.4000000000000004,0,0,0,63,990,0.8
2019,2,23,1,30,-2.5,0,0,0,63,990,0.8
