datetime,on-off [W/kW_el],regulated [W/kW_el]
2015-01-20 00:15:00+01:00,1000.0,1000.0
2015-01-20 00:30:00+01:00,1000.0,1000.0
2015-01-20 00:45:00+01:00,1000.0,1000.0
2015-01-20 01:00:00+01:00,1000.0,1000.0
2015-01-20 01:15:00+01:00,1000.0,1000.0
2015-01-20 01:30:00+01:00,1000.0,1000.0
2015-01-20 01:45:00+01:00,1000.0,1000.0
2015-01-20 02:00:00+01:00,1000.0,1000.0
2015-01-20 02:15:00+01:00,1000.0,1000.0
2015-01-20 02:30:00+01:00,1000.0,1000.0
2015-01-20 02:45:00+01:00,1000.0,1000.0
2015-01-20 03:00:00+01:00,1000.0,1000.0
2015-01-20 03:15:00+01:00,1000.0,1000.0
2015-01-20 03:30:00+01:00,1000.0,1000.0
2015-01-20 03:45:00+01:00,1000.0,1000.0
2015-01-20 04:00:00+01:00,1000.0,1000.0
2015-01-20 04:15:00+01:00,1000.0,1000.0
2015-01-20 04:30:00+01:00,1000.0,1000.0
2015-01-20 04:45:00+01:00,1000.0,1000.0
2015-01-20 05:00:00+01:00,1000.0,1000.0
2015-01-20 05:15:00+01:00,1000.0,1000.0
2015-01-20 05:30:00+01:00,1000.0,1000.0
2015-01-20 05:45:00+01:00,1000.0,1000.0
2015-01-20 06:00:00+01:00,1000.0,1000.0
2015-01-20 06:15:00+01:00,1000.0,1000.0
2015-01-20 06:30:00+01:00,1000.0,1000.0
2015-01-20 06:45:00+01:00,1000.0,1000.0
2015-01-20 07:00:00+01:00,1000.0,1000.0
2015-01-20 07:15:00+01:00,1000.0,1000.0
2015-01-20 07:30:00+01:00,1000.0,1000.0
2015-01-20 07:45:00+01:00,1000.0,1000.0
2015-01-20 08:00:00+01:00,1000.0,1000.0
2015-01-20 08:15:00+01:00,1000.0,1000.0
2015-01-20 08:30:00+01:00,1000.0,1000.0
2015-01-20 08:45:00+01:00,1000.0,1000.0
2015-01-20 09:00:00+01:00,1000.0,1000.0
2015-01-20 09:15:00+01:00,1000.0,1000.0
2015-01-20 09:30:00+01:00,1000.0,1000.0
2015-01-20 09:45:00+01:00,1000.0,1000.0
2015-01-20 10:00:00+01:00,1000.0,1000.0
2015-01-20 10:15:00+01:00,1000.0,1000.0
2015-01-20 10:30:00+01:00,1000.0,1000.0
2015-01-20 10:45:00+01:00,1000.0,1000.0
2015-01-20 11:00:00+01:00,1000.0,1000.0
2015-01-20 11:15:00+01:00,1000.0,1000.0
2015-01-20 11:30:00+01:00,1000.0,1000.0
2015-01-20 11:45:00+01:00,1000.0,1000.0
2015-01-20 12:00:00+01:00,1000.0,1000.0
2015-01-20 12:15:00+01:00,1000.0,1000.0
2015-01-20 12:30:00+01:00,1000.0,1000.0
2015-01-20 12:45:00+01:00,1000.0,1000.0
2015-01-20 13:00:00+01:00,1000.0,1000.0
2015-01-20 13:15:00+01:00,1000.0,1000.0
2015-01-20 13:30:00+01:00,1000.0,1000.0
2015-01-20 13:45:00+01:00,1000.0,1000.0
2015-01-20 14:00:00+01:00,1000.0,1000.0
2015-01-20 14:15:00+01:00,1000.0,1000.0
2015-01-20 14:30:00+01:00,1000.0,1000.0
2015-01-20 14:45:00+01:00,1000.0,1000.0
2015-01-20 15:00:00+01:00,1000.0,1000.0
2015-01-20 15:15:00+01:00,1000.0,1000.0
2015-01-20 15:30:00+01:00,1000.0,1000.0
2015-01-20 15:45:00+01:00,1000.0,1000.0
2015-01-20 16:00:00+01:00,1000.0,1000.0
2015-01-20 16:15:00+01:00,1000.0,1000.0
2015-01-20 16:30:00+01:00,1000.0,1000.0
2015-01-20 16:45:00+01:00,1000.0,1000.0
2015-01-20 17:00:00+01:00,1000.0,1000.0
2015-01-20 17:15:00+01:00,1000.0,1000.0
2015-01-20 17:30:00+01:00,1000.0,1000.0
2015-01-20 17:45:00+01:00,1000.0,1000.0
2015-01-20 18:00:00+01:00,1000.0,1000.0
2015-01-20 18:15:00+01:00,1000.0,1000.0
2015-01-20 18:30:00+01:00,1000.0,1000.0
2015-01-20 18:45:00+01:00,1000.0,1000.0
2015-01-20 19:00:00+01:00,1000.0,1000.0
2015-01-20 19:15:00+01:00,1000.0,1000.0
2015-01-20 19:30:00+01:00,1000.0,1000.0
2015-01-20 19:45:00+01:00,1000.0,1000.0
2015-01-20 20:00:00+01:00,1000.0,1000.0
2015-01-20 20:15:00+01:00,1000.0,1000.0
2015-01-20 20:30:00+01:00,1000.0,1000.0
2015-01-20 20:45:00+01:00,1000.0,1000.0
2015-01-20 21:00:00+01:00,1000.0,1000.0
2015-01-20 21:15:00+01:00,1000.0,1000.0
2015-01-20 21:30:00+01:00,1000.0,1000.0
2015-01-20 21:45:00+01:00,1000.0,1000.0
2015-01-20 22:00:00+01:00,1000.0,1000.0
2015-01-20 22:15:00+01:00,1000.0,1000.0
2015-01-20 22:30:00+01:00,1000.0,1000.0
2015-01-20 22:45:00+01:00,1000.0,1000.0
2015-01-20 23:00:00+01:00,1000.0,1000.0
2015-01-20 23:15:00+01:00,1000.0,1000.0
2015-01-20 23:30:00+01:00,1000.0,1000.0
2015-01-20 23:45:00+01:00,1000.0,1000.0
2015-01-21 00:00:00+01:00,1000.0,1000.0
2015-01-21 00:15:00+01:00,1000.0,1000.0
2015-01-21 00:30:00+01:00,1000.0,1000.0
2015-01-21 00:45:00+01:00,1000.0,1000.0
2015-01-21 01:00:00+01:00,1000.0,1000.0
2015-01-21 01:15:00+01:00,1000.0,1000.0
2015-01-21 01:30:00+01:00,1000.0,1000.0
2015-01-21 01:45:00+01:00,1000.0,1000.0
2015-01-21 02:00:00+01:00,1000.0,1000.0
2015-01-21 02:15:00+01:00,1000.0,1000.0
2015-01-21 02:30:00+01:00,1000.0,1000.0
2015-01-21 02:45:00+01:00,1000.0,1000.0
2015-01-21 03:00:00+01:00,1000.0,1000.0
2015-01-21 03:15:00+01:00,1000.0,1000.0
2015-01-21 03:30:00+01:00,1000.0,1000.0
2015-01-21 03:45:00+01:00,1000.0,1000.0
2015-01-21 04:00:00+01:00,1000.0,1000.0
2015-01-21 04:15:00+01:00,1000.0,1000.0
2015-01-21 04:30:00+01:00,1000.0,1000.0
2015-01-21 04:45:00+01:00,1000.0,1000.0
2015-01-21 05:00:00+01:00,1000.0,1000.0
2015-01-21 05:15:00+01:00,1000.0,1000.0
2015-01-21 05:30:00+01:00,1000.0,1000.0
2015-01-21 05:45:00+01:00,1000.0,1000.0
2015-01-21 06:00:00+01:00,1000.0,1000.0
2015-01-21 06:15:00+01:00,1000.0,1000.0
2015-01-21 06:30:00+01:00,1000.0,1000.0
2015-01-21 06:45:00+01:00,1000.0,1000.0
2015-01-21 07:00:00+01:00,1000.0,1000.0
2015-01-21 07:15:00+01:00,1000.0,1000.0
2015-01-21 07:30:00+01:00,1000.0,1000.0
2015-01-21 07:45:00+01:00,1000.0,1000.0
2015-01-21 08:00:00+01:00,1000.0,1000.0
2015-01-21 08:15:00+01:00,1000.0,1000.0
2015-01-21 08:30:00+01:00,1000.0,1000.0
2015-01-21 08:45:00+01:00,1000.0,1000.0
2015-01-21 09:00:00+01:00,1000.0,1000.0
2015-01-21 09:15:00+01:00,1000.0,1000.0
2015-01-21 09:30:00+01:00,1000.0,1000.0
2015-01-21 09:45:00+01:00,1000.0,1000.0
2015-01-21 10:00:00+01:00,1000.0,1000.0
2015-01-21 10:15:00+01:00,1000.0,1000.0
2015-01-21 10:30:00+01:00,1000.0,1000.0
2015-01-21 10:45:00+01:00,1000.0,1000.0
2015-01-21 11:00:00+01:00,1000.0,1000.0
2015-01-21 11:15:00+01:00,1000.0,1000.0
2015-01-21 11:30:00+01:00,1000.0,1000.0
2015-01-21 11:45:00+01:00,1000.0,1000.0
2015-01-21 12:00:00+01:00,1000.0,1000.0
2015-01-21 12:15:00+01:00,1000.0,1000.0
2015-01-21 12:30:00+01:00,1000.0,1000.0
2015-01-21 12:45:00+01:00,1000.0,1000.0
2015-01-21 13:00:00+01:00,1000.0,1000.0
2015-01-21 13:15:00+01:00,1000.0,1000.0
2015-01-21 13:30:00+01:00,1000.0,1000.0
2015-01-21 13:45:00+01:00,1000.0,1000.0
2015-01-21 14:00:00+01:00,1000.0,1000.0
2015-01-21 14:15:00+01:00,1000.0,1000.0
2015-01-21 14:30:00+01:00,1000.0,1000.0
2015-01-21 14:45:00+01:00,1000.0,1000.0
2015-01-21 15:00:00+01:00,1000.0,1000.0
2015-01-21 15:15:00+01:00,1000.0,1000.0
2015-01-21 15:30:00+01:00,1000.0,1000.0
2015-01-21 15:45:00+01:00,1000.0,1000.0
2015-01-21 16:00:00+01:00,1000.0,1000.0
2015-01-21 16:15:00+01:00,1000.0,1000.0
2015-01-21 16:30:00+01:00,1000.0,1000.0
2015-01-21 16:45:00+01:00,1000.0,1000.0
2015-01-21 17:00:00+01:00,1000.0,1000.0
2015-01-21 17:15:00+01:00,1000.0,1000.0
2015-01-21 17:30:00+01:00,1000.0,1000.0
2015-01-21 17:45:00+01:00,1000.0,1000.0
2015-01-21 18:00:00+01:00,1000.0,1000.0
2015-01-21 18:15:00+01:00,1000.0,1000.0
2015-01-21 18:30:00+01:00,1000.0,1000.0
2015-01-21 18:45:00+01:00,1000.0,1000.0
2015-01-21 19:00:00+01:00,1000.0,1000.0
2015-01-21 19:15:00+01:00,1000.0,1000.0
2015-01-21 19:30:00+01:00,1000.0,1000.0
2015-01-21 19:45:00+01:00,1000.0,1000.0
2015-01-21 20:00:00+01:00,1000.0,1000.0
2015-01-21 20:15:00+01:00,1000.0,1000.0
2015-01-21 20:30:00+01:00,1000.0,1000.0
2015-01-21 20:45:00+01:00,1000.0,1000.0
2015-01-21 21:00:00+01:00,1000.0,1000.0
2015-01-21 21:15:00+01:00,1000.0,1000.0
2015-01-21 21:30:00+01:00,1000.0,1000.0
2015-01-21 21:45:00+01:00,1000.0,1000.0
2015-01-21 22:00:00+01:00,1000.0,1000.0
2015-01-21 22:15:00+01:00,1000.0,1000.0
2015-01-21 22:30:00+01:00,1000.0,1000.0
2015-01-21 22:45:00+01:00,1000.0,1000.0
2015-01-21 23:00:00+01:00,1000.0,1000.0
2015-01-21 23:15:00+01:00,1000.0,1000.0
2015-01-21 23:30:00+01:00,1000.0,1000.0
2015-01-21 23:45:00+01:00,1000.0,1000.0
2015-01-22 00:00:00+01:00,1000.0,1000.0
2015-01-22 00:15:00+01:00,1000.0,1000.0
2015-01-22 00:30:00+01:00,1000.0,1000.0
2015-01-22 00:45:00+01:00,1000.0,1000.0
2015-01-22 01:00:00+01:00,1000.0,1000.0
2015-01-22 01:15:00+01:00,1000.0,1000.0
2015-01-22 01:30:00+01:00,1000.0,1000.0
2015-01-22 01:45:00+01:00,1000.0,1000.0
2015-01-22 02:00:00+01:00,1000.0,1000.0
2015-01-22 02:15:00+01:00,1000.0,1000.0
2015-01-22 02:30:00+01:00,1000.0,1000.0
2015-01-22 02:45:00+01:00,1000.0,1000.0
2015-01-22 03:00:00+01:00,1000.0,1000.0
2015-01-22 03:15:00+01:00,1000.0,1000.0
2015-01-22 03:30:00+01:00,1000.0,1000.0
2015-01-22 03:45:00+01:00,1000.0,1000.0
2015-01-22 04:00:00+01:00,1000.0,1000.0
2015-01-22 04:15:00+01:00,1000.0,1000.0
2015-01-22 04:30:00+01:00,1000.0,1000.0
2015-01-22 04:45:00+01:00,1000.0,1000.0
2015-01-22 05:00:00+01:00,1000.0,1000.0
2015-01-22 05:15:00+01:00,1000.0,1000.0
2015-01-22 05:30:00+01:00,1000.0,1000.0
2015-01-22 05:45:00+01:00,1000.0,1000.0
2015-01-22 06:00:00+01:00,1000.0,1000.0
2015-01-22 06:15:00+01:00,1000.0,1000.0
2015-01-22 06:30:00+01:00,1000.0,1000.0
2015-01-22 06:45:00+01:00,1000.0,1000.0
2015-01-22 07:00:00+01:00,1000.0,1000.0
2015-01-22 07:15:00+01:00,1000.0,1000.0
2015-01-22 07:30:00+01:00,1000.0,1000.0
2015-01-22 07:45:00+01:00,1000.0,1000.0
2015-01-22 08:00:00+01:00,1000.0,1000.0
2015-01-22 08:15:00+01:00,1000.0,1000.0
2015-01-22 08:30:00+01:00,1000.0,1000.0
2015-01-22 08:45:00+01:00,1000.0,1000.0
2015-01-22 09:00:00+01:00,1000.0,1000.0
2015-01-22 09:15:00+01:00,1000.0,1000.0
2015-01-22 09:30:00+01:00,1000.0,1000.0
2015-01-22 09:45:00+01:00,1000.0,1000.0
2015-01-22 10:00:00+01:00,1000.0,1000.0
2015-01-22 10:15:00+01:00,1000.0,1000.0
2015-01-22 10:30:00+01:00,1000.0,1000.0
2015-01-22 10:45:00+01:00,1000.0,1000.0
2015-01-22 11:00:00+01:00,1000.0,1000.0
2015-01-22 11:15:00+01:00,1000.0,1000.0
2015-01-22 11:30:00+01:00,1000.0,1000.0
2015-01-22 11:45:00+01:00,1000.0,1000.0
2015-01-22 12:00:00+01:00,1000.0,1000.0
2015-01-22 12:15:00+01:00,1000.0,1000.0
2015-01-22 12:30:00+01:00,1000.0,998.7
2015-01-22 12:45:00+01:00,1000.0,996.2
2015-01-22 13:00:00+01:00,1000.0,993.5
2015-01-22 13:15:00+01:00,1000.0,990.7
2015-01-22 13:30:00+01:00,1000.0,987.8
2015-01-22 13:45:00+01:00,1000.0,984.9
2015-01-22 14:00:00+01:00,1000.0,982.0
2015-01-22 14:15:00+01:00,1000.0,979.3
2015-01-22 14:30:00+01:00,1000.0,976.5
2015-01-22 14:45:00+01:00,1000.0,973.8
2015-01-22 15:00:00+01:00,1000.0,971.1
2015-01-22 15:15:00+01:00,1000.0,968.5
2015-01-22 15:30:00+01:00,1000.0,965.9
2015-01-22 15:45:00+01:00,1000.0,963.4
2015-01-22 16:00:00+01:00,1000.0,961.0
2015-01-22 16:15:00+01:00,1000.0,958.6
2015-01-22 16:30:00+01:00,1000.0,956.4
2015-01-22 16:45:00+01:00,1000.0,954.3
2015-01-22 17:00:00+01:00,1000.0,952.4
2015-01-22 17:15:00+01:00,1000.0,950.6
2015-01-22 17:30:00+01:00,1000.0,949.1
2015-01-22 17:45:00+01:00,1000.0,947.5
2015-01-22 18:00:00+01:00,1000.0,946.1
2015-01-22 18:15:00+01:00,1000.0,944.6
2015-01-22 18:30:00+01:00,1000.0,943.3
2015-01-22 18:45:00+01:00,1000.0,941.9
2015-01-22 19:00:00+01:00,1000.0,940.6
2015-01-22 19:15:00+01:00,1000.0,939.4
2015-01-22 19:30:00+01:00,1000.0,938.1
2015-01-22 19:45:00+01:00,1000.0,936.8
2015-01-22 20:00:00+01:00,1000.0,935.4
2015-01-22 20:15:00+01:00,1000.0,933.9
2015-01-22 20:30:00+01:00,1000.0,932.4
2015-01-22 20:45:00+01:00,1000.0,930.8
2015-01-22 21:00:00+01:00,1000.0,929.1
2015-01-22 21:15:00+01:00,1000.0,927.4
2015-01-22 21:30:00+01:00,1000.0,925.6
2015-01-22 21:45:00+01:00,1000.0,923.7
2015-01-22 22:00:00+01:00,1000.0,921.8
2015-01-22 22:15:00+01:00,1000.0,919.7
2015-01-22 22:30:00+01:00,1000.0,917.6
2015-01-22 22:45:00+01:00,1000.0,915.3
2015-01-22 23:00:00+01:00,1000.0,913.0
2015-01-22 23:15:00+01:00,1000.0,910.6
2015-01-22 23:30:00+01:00,1000.0,908.0
2015-01-22 23:45:00+01:00,1000.0,1000.0
2015-01-23 00:00:00+01:00,1000.0,1000.0
2015-01-23 00:15:00+01:00,1000.0,1000.0
2015-01-23 00:30:00+01:00,1000.0,1000.0
2015-01-23 00:45:00+01:00,1000.0,892.7
2015-01-23 01:00:00+01:00,1000.0,889.2
2015-01-23 01:15:00+01:00,1000.0,885.7
2015-01-23 01:30:00+01:00,1000.0,882.2
2015-01-23 01:45:00+01:00,1000.0,878.5
2015-01-23 02:00:00+01:00,1000.0,874.9
2015-01-23 02:15:00+01:00,1000.0,871.1
2015-01-23 02:30:00+01:00,1000.0,867.4
2015-01-23 02:45:00+01:00,1000.0,864.0
2015-01-23 03:00:00+01:00,1000.0,860.8
2015-01-23 03:15:00+01:00,1000.0,857.9
2015-01-23 03:30:00+01:00,1000.0,855.2
2015-01-23 03:45:00+01:00,1000.0,852.6
2015-01-23 04:00:00+01:00,1000.0,850.1
2015-01-23 04:15:00+01:00,1000.0,847.7
2015-01-23 04:30:00+01:00,1000.0,845.3
2015-01-23 04:45:00+01:00,1000.0,843.2
2015-01-23 05:00:00+01:00,1000.0,841.2
2015-01-23 05:15:00+01:00,1000.0,839.5
2015-01-23 05:30:00+01:00,1000.0,838.0
2015-01-23 05:45:00+01:00,1000.0,836.7
2015-01-23 06:00:00+01:00,1000.0,835.5
2015-01-23 06:15:00+01:00,1000.0,834.5
2015-01-23 06:30:00+01:00,1000.0,833.7
2015-01-23 06:45:00+01:00,1000.0,832.9
2015-01-23 07:00:00+01:00,1000.0,1000.0
2015-01-23 07:15:00+01:00,1000.0,1000.0
2015-01-23 07:30:00+01:00,1000.0,1000.0
2015-01-23 07:45:00+01:00,1000.0,1000.0
2015-01-23 08:00:00+01:00,1000.0,1000.0
2015-01-23 08:15:00+01:00,1000.0,830.9
2015-01-23 08:30:00+01:00,1000.0,830.6
2015-01-23 08:45:00+01:00,1000.0,830.3
2015-01-23 09:00:00+01:00,1000.0,830.0
2015-01-23 09:15:00+01:00,1000.0,829.6
2015-01-23 09:30:00+01:00,1000.0,829.3
2015-01-23 09:45:00+01:00,1000.0,829.0
2015-01-23 10:00:00+01:00,1000.0,828.9
2015-01-23 10:15:00+01:00,1000.0,828.9
2015-01-23 10:30:00+01:00,1000.0,828.9
2015-01-23 10:45:00+01:00,1000.0,829.0
2015-01-23 11:00:00+01:00,1000.0,828.9
2015-01-23 11:15:00+01:00,1000.0,828.8
2015-01-23 11:30:00+01:00,1000.0,828.6
2015-01-23 11:45:00+01:00,1000.0,828.2
2015-01-23 12:00:00+01:00,1000.0,827.6
2015-01-23 12:15:00+01:00,1000.0,826.9
2015-01-23 12:30:00+01:00,1000.0,825.9
2015-01-23 12:45:00+01:00,1000.0,824.9
2015-01-23 13:00:00+01:00,1000.0,823.9
2015-01-23 13:15:00+01:00,1000.0,822.7
2015-01-23 13:30:00+01:00,1000.0,821.5
2015-01-23 13:45:00+01:00,1000.0,820.3
2015-01-23 14:00:00+01:00,1000.0,819.0
2015-01-23 14:15:00+01:00,1000.0,817.7
2015-01-23 14:30:00+01:00,1000.0,816.4
2015-01-23 14:45:00+01:00,1000.0,815.0
2015-01-23 15:00:00+01:00,1000.0,813.7
2015-01-23 15:15:00+01:00,1000.0,812.3
2015-01-23 15:30:00+01:00,1000.0,811.1
2015-01-23 15:45:00+01:00,1000.0,810.1
2015-01-23 16:00:00+01:00,1000.0,809.3
2015-01-23 16:15:00+01:00,1000.0,808.7
2015-01-23 16:30:00+01:00,1000.0,808.5
2015-01-23 16:45:00+01:00,1000.0,808.5
2015-01-23 17:00:00+01:00,1000.0,808.7
2015-01-23 17:15:00+01:00,1000.0,809.1
2015-01-23 17:30:00+01:00,1000.0,809.7
2015-01-23 17:45:00+01:00,1000.0,810.3
2015-01-23 18:00:00+01:00,0.0,810.9
2015-01-23 18:15:00+01:00,0.0,811.4
2015-01-23 18:30:00+01:00,0.0,812.0
2015-01-23 18:45:00+01:00,0.0,812.3
2015-01-23 19:00:00+01:00,0.0,812.6
2015-01-23 19:15:00+01:00,1000.0,812.6
2015-01-23 19:30:00+01:00,1000.0,812.5
2015-01-23 19:45:00+01:00,1000.0,812.5
2015-01-23 20:00:00+01:00,1000.0,812.6
2015-01-23 20:15:00+01:00,1000.0,812.8
2015-01-23 20:30:00+01:00,1000.0,813.1
2015-01-23 20:45:00+01:00,1000.0,813.5
2015-01-23 21:00:00+01:00,1000.0,813.9
2015-01-23 21:15:00+01:00,1000.0,814.4
2015-01-23 21:30:00+01:00,1000.0,815.0
2015-01-23 21:45:00+01:00,1000.0,815.6
2015-01-23 22:00:00+01:00,1000.0,816.1
2015-01-23 22:15:00+01:00,1000.0,816.7
2015-01-23 22:30:00+01:00,1000.0,817.2
2015-01-23 22:45:00+01:00,1000.0,817.8
2015-01-23 23:00:00+01:00,1000.0,818.2
2015-01-23 23:15:00+01:00,1000.0,818.7
2015-01-23 23:30:00+01:00,1000.0,819.1
2015-01-23 23:45:00+01:00,1000.0,819.5
2015-01-24 00:00:00+01:00,1000.0,819.8
2015-01-24 00:15:00+01:00,1000.0,820.1
2015-01-24 00:30:00+01:00,1000.0,820.3
2015-01-24 00:45:00+01:00,1000.0,820.5
2015-01-24 01:00:00+01:00,1000.0,820.6
2015-01-24 01:15:00+01:00,1000.0,820.7
2015-01-24 01:30:00+01:00,1000.0,820.7
2015-01-24 01:45:00+01:00,1000.0,1000.0
2015-01-24 02:00:00+01:00,1000.0,1000.0
2015-01-24 02:15:00+01:00,1000.0,1000.0
2015-01-24 02:30:00+01:00,1000.0,1000.0
2015-01-24 02:45:00+01:00,0.0,820.6
2015-01-24 03:00:00+01:00,1000.0,820.5
2015-01-24 03:15:00+01:00,1000.0,820.6
2015-01-24 03:30:00+01:00,1000.0,820.6
2015-01-24 03:45:00+01:00,1000.0,820.6
2015-01-24 04:00:00+01:00,1000.0,820.6
2015-01-24 04:15:00+01:00,1000.0,820.6
2015-01-24 04:30:00+01:00,1000.0,820.6
2015-01-24 04:45:00+01:00,1000.0,820.7
2015-01-24 05:00:00+01:00,1000.0,820.8
2015-01-24 05:15:00+01:00,1000.0,820.9
2015-01-24 05:30:00+01:00,1000.0,821.1
2015-01-24 05:45:00+01:00,1000.0,821.1
2015-01-24 06:00:00+01:00,1000.0,821.1
2015-01-24 06:15:00+01:00,1000.0,821.1
2015-01-24 06:30:00+01:00,1000.0,820.9
2015-01-24 06:45:00+01:00,1000.0,820.7
2015-01-24 07:00:00+01:00,1000.0,1000.0
2015-01-24 07:15:00+01:00,1000.0,1000.0
2015-01-24 07:30:00+01:00,1000.0,1000.0
2015-01-24 07:45:00+01:00,1000.0,1000.0
2015-01-24 08:00:00+01:00,1000.0,819.8
2015-01-24 08:15:00+01:00,1000.0,819.8
2015-01-24 08:30:00+01:00,1000.0,819.9
2015-01-24 08:45:00+01:00,1000.0,820.0
2015-01-24 09:00:00+01:00,1000.0,820.0
2015-01-24 09:15:00+01:00,1000.0,820.1
2015-01-24 09:30:00+01:00,1000.0,820.0
2015-01-24 09:45:00+01:00,1000.0,820.0
2015-01-24 10:00:00+01:00,1000.0,820.0
2015-01-24 10:15:00+01:00,1000.0,820.0
2015-01-24 10:30:00+01:00,1000.0,820.0
2015-01-24 10:45:00+01:00,1000.0,820.0
2015-01-24 11:00:00+01:00,1000.0,819.9
2015-01-24 11:15:00+01:00,1000.0,819.9
2015-01-24 11:30:00+01:00,1000.0,819.8
2015-01-24 11:45:00+01:00,1000.0,819.6
2015-01-24 12:00:00+01:00,1000.0,819.4
2015-01-24 12:15:00+01:00,1000.0,819.1
2015-01-24 12:30:00+01:00,1000.0,818.7
2015-01-24 12:45:00+01:00,1000.0,818.3
2015-01-24 13:00:00+01:00,1000.0,817.8
2015-01-24 13:15:00+01:00,1000.0,817.3
2015-01-24 13:30:00+01:00,1000.0,816.7
2015-01-24 13:45:00+01:00,1000.0,816.2
2015-01-24 14:00:00+01:00,1000.0,815.6
2015-01-24 14:15:00+01:00,1000.0,815.0
2015-01-24 14:30:00+01:00,1000.0,814.5
2015-01-24 14:45:00+01:00,1000.0,814.0
2015-01-24 15:00:00+01:00,1000.0,813.6
2015-01-24 15:15:00+01:00,0.0,813.3
2015-01-24 15:30:00+01:00,0.0,813.0
2015-01-24 15:45:00+01:00,0.0,812.8
2015-01-24 16:00:00+01:00,0.0,812.5
2015-01-24 16:15:00+01:00,0.0,812.1
2015-01-24 16:30:00+01:00,1000.0,811.8
2015-01-24 16:45:00+01:00,1000.0,811.5
2015-01-24 17:00:00+01:00,1000.0,811.3
2015-01-24 17:15:00+01:00,1000.0,811.1
2015-01-24 17:30:00+01:00,1000.0,811.0
2015-01-24 17:45:00+01:00,1000.0,810.9
2015-01-24 18:00:00+01:00,1000.0,811.0
2015-01-24 18:15:00+01:00,1000.0,811.1
2015-01-24 18:30:00+01:00,1000.0,811.2
2015-01-24 18:45:00+01:00,1000.0,811.5
2015-01-24 19:00:00+01:00,1000.0,1000.0
2015-01-24 19:15:00+01:00,1000.0,1000.0
2015-01-24 19:30:00+01:00,1000.0,1000.0
2015-01-24 19:45:00+01:00,1000.0,1000.0
2015-01-24 20:00:00+01:00,1000.0,813.8
2015-01-24 20:15:00+01:00,1000.0,814.5
2015-01-24 20:30:00+01:00,1000.0,815.3
2015-01-24 20:45:00+01:00,1000.0,815.9
2015-01-24 21:00:00+01:00,1000.0,816.5
2015-01-24 21:15:00+01:00,1000.0,816.9
2015-01-24 21:30:00+01:00,1000.0,817.3
2015-01-24 21:45:00+01:00,1000.0,817.7
2015-01-24 22:00:00+01:00,1000.0,818.1
2015-01-24 22:15:00+01:00,1000.0,818.4
2015-01-24 22:30:00+01:00,1000.0,818.7
2015-01-24 22:45:00+01:00,1000.0,819.1
2015-01-24 23:00:00+01:00,1000.0,819.6
2015-01-24 23:15:00+01:00,1000.0,820.1
2015-01-24 23:30:00+01:00,1000.0,820.6
2015-01-24 23:45:00+01:00,1000.0,821.1
2015-01-25 00:00:00+01:00,1000.0,821.5
2015-01-25 00:15:00+01:00,1000.0,821.9
2015-01-25 00:30:00+01:00,1000.0,822.2
2015-01-25 00:45:00+01:00,1000.0,822.4
2015-01-25 01:00:00+01:00,1000.0,822.7
2015-01-25 01:15:00+01:00,1000.0,823.1
2015-01-25 01:30:00+01:00,1000.0,823.4
2015-01-25 01:45:00+01:00,1000.0,823.9
2015-01-25 02:00:00+01:00,1000.0,824.4
2015-01-25 02:15:00+01:00,1000.0,825.2
2015-01-25 02:30:00+01:00,1000.0,826.0
2015-01-25 02:45:00+01:00,1000.0,827.0
2015-01-25 03:00:00+01:00,1000.0,828.0
2015-01-25 03:15:00+01:00,1000.0,829.1
2015-01-25 03:30:00+01:00,1000.0,830.3
2015-01-25 03:45:00+01:00,1000.0,831.6
2015-01-25 04:00:00+01:00,1000.0,832.9
2015-01-25 04:15:00+01:00,1000.0,834.1
2015-01-25 04:30:00+01:00,1000.0,835.5
2015-01-25 04:45:00+01:00,1000.0,836.8
2015-01-25 05:00:00+01:00,1000.0,838.3
2015-01-25 05:15:00+01:00,0.0,839.8
2015-01-25 05:30:00+01:00,0.0,841.3
2015-01-25 05:45:00+01:00,0.0,842.9
2015-01-25 06:00:00+01:00,0.0,844.4
2015-01-25 06:15:00+01:00,1000.0,845.9
2015-01-25 06:30:00+01:00,1000.0,847.4
2015-01-25 06:45:00+01:00,1000.0,848.8
2015-01-25 07:00:00+01:00,1000.0,1000.0
2015-01-25 07:15:00+01:00,1000.0,1000.0
2015-01-25 07:30:00+01:00,1000.0,1000.0
2015-01-25 07:45:00+01:00,1000.0,1000.0
2015-01-25 08:00:00+01:00,1000.0,1000.0
2015-01-25 08:15:00+01:00,1000.0,856.1
2015-01-25 08:30:00+01:00,1000.0,857.0
2015-01-25 08:45:00+01:00,1000.0,857.7
2015-01-25 09:00:00+01:00,1000.0,858.4
2015-01-25 09:15:00+01:00,1000.0,859.0
2015-01-25 09:30:00+01:00,1000.0,859.4
2015-01-25 09:45:00+01:00,1000.0,859.8
2015-01-25 10:00:00+01:00,1000.0,860.1
2015-01-25 10:15:00+01:00,1000.0,860.3
2015-01-25 10:30:00+01:00,1000.0,860.5
2015-01-25 10:45:00+01:00,1000.0,860.7
2015-01-25 11:00:00+01:00,1000.0,860.8
2015-01-25 11:15:00+01:00,1000.0,860.9
2015-01-25 11:30:00+01:00,1000.0,861.0
2015-01-25 11:45:00+01:00,1000.0,861.1
