Ort 	          : Seville
Breitengrad       : 37.37
Längengrad	  : -5.98
Hoehenlage        : 14  Meter ueber NN


Art des TRY       : mittleres Jahr
Bezugszeitraum    : 2005-2020



Year,MM,DD,HH,Minute,Temperature,DHI,GHI,DNI,Pressure,Surface Albedo,Wind Direction,Wind Speed
2019,1,2,13,30,13.86,110,510,811.21,1020,0.16,31,0.55
2019,1,2,14,30,15.24,109,498,805.45,1020,0.16,47,0.21
2019,1,2,15,30,16.02,36,459,998.1,1019,0.16,209,0.21
2019,1,2,16,30,16.29,63,316,791.5,1019,0.16,239,0.62
2019,1,2,17,30,15.91,41,155,641.92,1019,0.16,244,0.76
2019,1,2,18,30,14.45,0,0,0,1020,0.16,228,1.17
2019,1,2,19,30,11.74,0,0,0,1020,0.16,218,1.52
2019,1,2,20,30,9.54,0,0,0,1020,0.16,218,1.93
2019,1,2,21,30,8.39,0,0,0,1019,0.16,211,1.45
2019,1,2,22,30,8.84,0,0,0,1019,0.16,197,0.9
2019,1,2,23,30,8.59,0,0,0,1019,0.16,164,0.28
2019,1,2,24,30,7.7,0,0,0,1019,0.16,77,0.48
2019,1,3,1,30,6.65,0,0,0,1019,0.17,71,0.97
2019,1,3,2,30,5.07,0,0,0,1019,0.17,64,1.24
2019,1,3,3,30,3.96,0,0,0,1019,0.17,55,1.52
2019,1,3,4,30,3.31,0,0,0,1019,0.17,51,1.72
2019,1,3,5,30,3.04,0,0,0,1019,0.17,51,1.86
2019,1,3,6,30,2.92,0,0,0,1019,0.17,51,1.93
2019,1,3,7,30,2.86,0,0,0,1019,0.17,46,2.07
2019,1,3,8,30,2.64,0,0,0,1020,0.17,46,2.07
2019,1,3,9,30,2.88,29,40,139.5,1020,0.17,51,2.07
2019,1,3,10,30,5.04,82,200,493.08,1021,0.17,57,1.52
2019,1,3,11,30,8.61,90,358,729.44,1021,0.17,64,1.38
2019,1,3,12,30,10.94,87,469,840.65,1020,0.17,67,0.97
2019,1,3,13,30,12.98,96,514,845.49,1020,0.17,69,0.69
2019,1,3,14,30,14.27,79,510,889.35,1019,0.17,89,0.28
2019,1,3,15,30,15.1,91,428,791.49,1019,0.17,152,0.41
2019,1,3,16,30,15.55,69,310,748.78,1019,0.17,128,0.21
2019,1,3,17,30,15.33,44,153,605.72,1020,0.17,12,0.76
2019,1,3,18,30,14.17,0,0,0,1020,0.17,11,1.86
2019,1,3,19,30,12.53,0,0,0,1020,0.17,14,2.28
2019,1,3,20,30,11.5,0,0,0,1021,0.17,13,2.21
2019,1,3,21,30,10.6,0,0,0,1021,0.17,19,2.21
2019,1,3,22,30,9.96,0,0,0,1021,0.17,26,1.93
2019,1,3,23,30,9.27,0,0,0,1021,0.17,40,1.86
2019,1,3,24,30,8.81,0,0,0,1021,0.17,52,1.86
2019,1,4,1,30,8.35,0,0,0,1021,0.18,55,1.93
2019,1,4,2,30,7.9,0,0,0,1021,0.18,52,2
2019,1,4,3,30,7.36,0,0,0,1021,0.18,47,2.07
2019,1,4,4,30,6.93,0,0,0,1021,0.18,42,2.21
2019,1,4,5,30,6.73,0,0,0,1021,0.18,40,2.28
2019,1,4,6,30,6.57,0,0,0,1021,0.18,42,2.28
2019,1,4,7,30,6.49,0,0,0,1021,0.18,40,2.34
2019,1,4,8,30,6.11,0,0,0,1022,0.18,41,2.34
2019,1,4,9,30,6.12,23,52,367.98,1022,0.18,41,2.28
2019,1,4,10,30,7.63,53,220,697.04,1023,0.18,43,1.86
2019,1,4,11,30,10.24,77,364,779.79,1023,0.18,51,2.21
2019,1,4,12,30,12.46,83,470,849.73,1022,0.18,62,2.55
2019,1,4,13,30,14.06,91,515,855.17,1022,0.18,70,2.69
2019,1,4,14,30,15.15,85,506,865.55,1022,0.18,72,2.41
2019,1,4,15,30,15.83,181,357,411.36,1021,0.18,72,2.14
2019,1,4,16,30,16.1,68,313,755.79,1022,0.18,67,1.93
2019,1,4,17,30,15.9,45,154,597.61,1022,0.18,54,1.59
2019,1,4,18,30,14.51,0,0,0,1023,0.18,24,2.07
2019,1,4,19,30,12.54,0,0,0,1023,0.18,23,2.55
2019,1,4,20,30,11.57,0,0,0,1024,0.18,25,2.41
2019,1,4,21,30,10.6,0,0,0,1024,0.18,31,2.34
2019,1,4,22,30,9.57,0,0,0,1024,0.18,37,2.14
2019,1,4,23,30,8.51,0,0,0,1024,0.18,42,2.07
2019,1,4,24,30,7.51,0,0,0,1024,0.18,46,2.07
2019,1,5,1,30,6.68,0,0,0,1024,0.18,47,2
2019,1,5,2,30,6.06,0,0,0,1024,0.18,45,2.07
2019,1,5,3,30,5.63,0,0,0,1024,0.18,44,2.14
2019,1,5,4,30,5.32,0,0,0,1024,0.18,46,2.21
2019,1,5,5,30,5.11,0,0,0,1024,0.18,44,2.28
2019,1,5,6,30,4.88,0,0,0,1025,0.18,44,2.21
2019,1,5,7,30,4.7,0,0,0,1025,0.18,44,2.28
2019,1,5,8,30,4.48,0,0,0,1025,0.18,44,2.41
2019,1,5,9,30,4.55,24,54,380.37,1026,0.18,45,2.41
2019,1,5,10,30,6.29,54,227,720.93,1026,0.18,47,2.07
2019,1,5,11,30,9.42,72,378,829.72,1026,0.18,51,2.28
2019,1,5,12,30,11.68,80,484,884.84,1025,0.18,51,2.41
2019,1,5,13,30,13.53,84,534,904.83,1025,0.18,52,2.55
2019,1,5,14,30,14.92,77,525,917.52,1024,0.18,54,2.55
2019,1,5,15,30,15.81,91,443,818.55,1024,0.18,56,2.28
2019,1,5,16,30,16.15,66,325,793.12,1024,0.18,54,2
2019,1,5,17,30,15.85,46,162,627.3,1024,0.18,48,1.45
2019,1,5,18,30,14.65,0,0,0,1024,0.18,34,1.52
2019,1,5,19,30,12.23,0,0,0,1025,0.18,22,1.72
2019,1,5,20,30,10.12,0,0,0,1025,0.18,3,1.72
2019,1,5,21,30,8.3,0,0,0,1025,0.18,8,2.07
2019,1,5,22,30,6.83,0,0,0,1025,0.18,20,2.07
2019,1,5,23,30,5.91,0,0,0,1025,0.18,29,2
2019,1,5,24,30,5.24,0,0,0,1024,0.18,31,2.07
2019,1,6,1,30,4.68,0,0,0,1024,0.18,31,2.07
2019,1,6,2,30,4.22,0,0,0,1024,0.18,27,2
2019,1,6,3,30,3.75,0,0,0,1024,0.18,22,2.07
2019,1,6,4,30,3.35,0,0,0,1024,0.18,16,2.14
2019,1,6,5,30,2.99,0,0,0,1023,0.18,12,2.07
2019,1,6,6,30,2.64,0,0,0,1023,0.18,17,2
2019,1,6,7,30,2.43,0,0,0,1023,0.18,26,2
2019,1,6,8,30,2,0,0,0,1024,0.18,35,2.07
2019,1,6,9,30,1.81,23,54,392.23,1024,0.18,37,2.07
2019,1,6,10,30,4.07,54,226,715.29,1024,0.18,38,1.59
2019,1,6,11,30,8.6,72,377,825.08,1024,0.18,40,1.45
2019,1,6,12,30,11.55,86,481,862.76,1023,0.18,41,1.45
2019,1,6,13,30,13.78,91,531,881.82,1022,0.18,40,1.45
2019,1,6,14,30,15.26,84,522,893.41,1021,0.18,36,1.38
2019,1,6,15,30,16.22,88,446,828.13,1021,0.18,33,1.31
2019,1,6,16,30,16.59,64,328,802.33,1021,0.18,31,1.31
2019,1,6,17,30,16.23,44,164,639.91,1021,0.18,32,0.76
2019,1,6,18,30,15.21,0,0,0,1021,0.18,2,0.41
2019,1,6,19,30,13.91,0,0,0,1021,0.18,293,0.62
2019,1,6,20,30,9.28,0,0,0,1021,0.18,264,1.79
2019,1,6,21,30,8.23,0,0,0,1021,0.18,274,1.59
2019,1,6,22,30,8.41,0,0,0,1021,0.18,294,1.17
2019,1,6,23,30,8.19,0,0,0,1021,0.18,341,0.83
2019,1,6,24,30,6.69,0,0,0,1021,0.18,20,1.1
2019,1,7,1,30,4.47,0,0,0,1021,0.18,33,1.59
2019,1,7,2,30,3.34,0,0,0,1021,0.18,32,1.79
2019,1,7,3,30,2.7,0,0,0,1021,0.18,28,1.86
2019,1,7,4,30,2.19,0,0,0,1021,0.18,28,1.93
2019,1,7,5,30,1.83,0,0,0,1021,0.18,29,1.93
2019,1,7,6,30,1.54,0,0,0,1021,0.18,31,2
2019,1,7,7,30,1.38,0,0,0,1021,0.18,31,2
2019,1,7,8,30,1.18,0,0,0,1021,0.18,35,2.07
2019,1,7,9,30,1.09,23,54,390.89,1022,0.18,34,2
2019,1,7,10,30,3.47,56,224,696.91,1022,0.18,38,1.31
2019,1,7,11,30,8.14,72,376,820.21,1022,0.18,43,1.38
2019,1,7,12,30,10.98,86,480,858.02,1021,0.18,48,1.52
2019,1,7,13,30,13.08,79,536,912.7,1020,0.18,49,1.59
2019,1,7,14,30,14.51,85,523,889.62,1020,0.18,48,1.52
2019,1,7,15,30,15.31,96,441,793.71,1020,0.18,44,1.52
2019,1,7,16,30,15.64,68,328,784.04,1020,0.18,41,1.59
2019,1,7,17,30,15.32,46,165,625.63,1020,0.18,44,1.1
2019,1,7,18,30,13.85,0,0,0,1020,0.18,45,1.1
2019,1,7,19,30,11.87,0,0,0,1021,0.18,36,1.1
2019,1,7,20,30,12.53,0,0,0,1021,0.18,345,0.62
2019,1,7,21,30,9.21,0,0,0,1021,0.18,357,1.38
2019,1,7,22,30,6.22,0,0,0,1021,0.18,8,1.79
2019,1,7,23,30,4.84,0,0,0,1021,0.18,19,1.86
2019,1,7,24,30,4.04,0,0,0,1021,0.18,25,2.07
2019,1,8,1,30,3.68,0,0,0,1021,0.18,29,2.28
2019,1,8,2,30,3.59,0,0,0,1021,0.18,35,2.41
2019,1,8,3,30,3.66,0,0,0,1021,0.18,39,2.55
2019,1,8,4,30,3.69,0,0,0,1021,0.18,41,2.55
2019,1,8,5,30,3.53,0,0,0,1021,0.18,42,2.48
2019,1,8,6,30,3.25,0,0,0,1021,0.18,44,2.41
2019,1,8,7,30,2.94,0,0,0,1022,0.18,46,2.34
2019,1,8,8,30,2.17,0,0,0,1022,0.18,45,2.28
2019,1,8,9,30,2.14,22,54,401.61,1022,0.18,45,2.14
2019,1,8,10,30,4.05,55,225,703.14,1023,0.18,46,1.72
2019,1,8,11,30,7.66,76,374,801.67,1022,0.18,49,1.72
2019,1,8,12,30,10.06,86,480,855.27,1021,0.18,49,1.79
2019,1,8,13,30,12.39,80,537,909.34,1020,0.18,47,1.79
2019,1,8,14,30,14.07,79,526,903.88,1020,0.18,48,1.72
2019,1,8,15,30,15.08,92,445,807.53,1019,0.18,46,1.66
2019,1,8,16,30,15.47,64,331,798.74,1019,0.18,44,1.59
2019,1,8,17,30,15.3,47,169,632.22,1019,0.18,41,1.31
2019,1,8,18,30,14.23,0,0,0,1019,0.18,20,1.24
2019,1,8,19,30,11.91,0,0,0,1020,0.18,8,1.59
2019,1,8,20,30,10.5,0,0,0,1020,0.18,350,1.31
2019,1,8,21,30,8.8,0,0,0,1020,0.18,339,1.45
2019,1,8,22,30,7.18,0,0,0,1019,0.18,341,1.52
2019,1,8,23,30,6.27,0,0,0,1019,0.18,353,1.38
2019,1,8,24,30,6.04,0,0,0,1019,0.18,11,1.17
2019,1,9,1,30,5.2,0,0,0,1018,0.18,26,1.17
2019,1,9,2,30,4.06,0,0,0,1018,0.18,29,1.38
2019,1,9,3,30,3.07,0,0,0,1018,0.18,26,1.72
2019,1,9,4,30,2.41,0,0,0,1017,0.18,23,1.79
2019,1,9,5,30,1.9,0,0,0,1017,0.18,19,1.93
2019,1,9,6,30,1.65,0,0,0,1016,0.18,19,2
2019,1,9,7,30,1.53,0,0,0,1016,0.18,24,2.07
2019,1,9,8,30,1.29,0,0,0,1016,0.18,25,2
2019,1,9,9,30,1.26,24,52,349.32,1017,0.18,28,1.86
2019,1,9,10,30,3.72,56,222,684.27,1017,0.18,31,1.38
2019,1,9,11,30,8.51,73,371,799.1,1016,0.18,39,1.52
2019,1,9,12,30,11.47,88,475,837.19,1015,0.18,44,1.79
2019,1,9,13,30,13.67,70,537,925.63,1014,0.18,45,1.93
2019,1,9,14,30,15.12,80,521,887.64,1013,0.18,46,2.07
2019,1,9,15,30,15.96,98,439,775.54,1012,0.18,43,1.86
2019,1,9,16,30,16.26,66,329,780.37,1012,0.18,33,1.59
2019,1,9,17,30,16.02,45,170,638.39,1012,0.18,18,0.97
2019,1,9,18,30,14.49,0,0,0,1012,0.18,335,0.76
2019,1,9,19,30,12.22,0,0,0,1012,0.18,309,1.1
2019,1,9,20,30,9.35,0,0,0,1011,0.18,275,2.07
2019,1,9,21,30,8.34,0,0,0,1011,0.18,284,1.72
2019,1,9,22,30,8.29,0,0,0,1011,0.18,292,1.31
2019,1,9,23,30,8.95,0,0,0,1011,0.18,306,0.76
2019,1,9,24,30,8.29,0,0,0,1011,0.18,11,0.62
2019,1,10,1,30,6.97,0,0,0,1011,0.16,41,1.17
2019,1,10,2,30,5.08,0,0,0,1011,0.16,36,1.52
2019,1,10,3,30,4.13,0,0,0,1010,0.16,31,1.72
2019,1,10,4,30,3.53,0,0,0,1010,0.16,33,2.14
2019,1,10,5,30,3.65,0,0,0,1010,0.16,42,2.34
2019,1,10,6,30,4.16,0,0,0,1010,0.16,48,2.62
2019,1,10,7,30,4.58,0,0,0,1011,0.16,50,2.76
2019,1,10,8,30,4.06,0,0,0,1011,0.16,45,2.41
2019,1,10,9,30,4.16,24,54,371.57,1012,0.16,45,2.48
2019,1,10,10,30,6.21,56,225,693.99,1012,0.16,46,2.28
2019,1,10,11,30,9.73,70,378,823.03,1012,0.16,49,2.9
2019,1,10,12,30,11.86,87,480,847.07,1011,0.16,53,4.07
2019,1,10,13,30,13.19,75,540,917.91,1011,0.16,54,4.9
2019,1,10,14,30,14.07,86,525,879.39,1010,0.16,54,4.9
2019,1,10,15,30,14.61,94,448,800.29,1011,0.16,53,4.41
2019,1,10,16,30,14.78,66,335,791.53,1011,0.16,50,4
2019,1,10,17,30,14.36,46,174,644.14,1011,0.16,47,3.38
2019,1,10,18,30,12.84,0,0,0,1011,0.16,47,3.03
2019,1,10,19,30,11.04,0,0,0,1012,0.16,46,3.03
2019,1,10,20,30,10.48,0,0,0,1012,0.16,41,2.55
2019,1,10,21,30,9.4,0,0,0,1013,0.16,38,2.69
2019,1,10,22,30,8.65,0,0,0,1014,0.16,40,2.9
2019,1,10,23,30,8.16,0,0,0,1014,0.16,42,3.17
2019,1,10,24,30,7.95,0,0,0,1014,0.16,46,3.66
2019,1,11,1,30,7.69,0,0,0,1014,0.17,49,3.86
2019,1,11,2,30,7.34,0,0,0,1014,0.17,50,4
2019,1,11,3,30,6.99,0,0,0,1015,0.17,50,4
2019,1,11,4,30,6.58,0,0,0,1015,0.17,48,3.93
2019,1,11,5,30,6.21,0,0,0,1015,0.17,48,4
2019,1,11,6,30,5.84,0,0,0,1015,0.17,48,4
2019,1,11,7,30,5.49,0,0,0,1016,0.17,49,3.86
2019,1,11,8,30,4.83,0,0,0,1017,0.17,48,3.93
2019,1,11,9,30,4.54,23,55,393,1017,0.17,48,3.86
2019,1,11,10,30,5.51,57,227,695.14,1018,0.17,49,3.66
2019,1,11,11,30,7.24,80,376,787.98,1018,0.17,51,4.41
2019,1,11,12,30,8.92,92,484,841.64,1018,0.17,54,4.62
2019,1,11,13,30,10.31,80,544,912.04,1017,0.17,54,4.55
2019,1,11,14,30,11.38,90,529,875.03,1017,0.17,55,4.34
2019,1,11,15,30,12.05,98,452,795.36,1017,0.17,55,4.14
2019,1,11,16,30,12.25,72,338,776.07,1017,0.17,56,3.86
2019,1,11,17,30,12,46,179,659.42,1018,0.17,54,3.45
2019,1,11,18,30,10.92,0,0,0,1018,0.17,47,2.83
2019,1,11,19,30,9.47,0,0,0,1019,0.17,42,2.9
2019,1,11,20,30,8.92,0,0,0,1019,0.17,44,3.03
2019,1,11,21,30,8.15,0,0,0,1019,0.17,42,2.97
2019,1,11,22,30,7.72,0,0,0,1020,0.17,42,3.03
2019,1,11,23,30,7.15,0,0,0,1020,0.17,43,3.17
2019,1,11,24,30,6.75,0,0,0,1020,0.17,45,3.24
2019,1,12,1,30,6.45,0,0,0,1020,0.17,46,3.24
2019,1,12,2,30,6.05,0,0,0,1020,0.17,46,3.24
2019,1,12,3,30,5.7,0,0,0,1020,0.17,46,3.17
2019,1,12,4,30,5.44,0,0,0,1020,0.17,46,3.17
2019,1,12,5,30,5.15,0,0,0,1020,0.17,45,3.17
2019,1,12,6,30,4.89,0,0,0,1020,0.17,45,3.17
2019,1,12,7,30,4.67,0,0,0,1021,0.17,46,3.24
2019,1,12,8,30,4.28,0,0,0,1021,0.17,44,3.03
2019,1,12,9,30,4.22,25,55,364.89,1022,0.17,45,3.1
2019,1,12,10,30,5.63,61,225,667.48,1022,0.17,47,2.97
2019,1,12,11,30,8.06,80,377,787.45,1022,0.17,50,3.45
2019,1,12,12,30,10.32,97,482,823.24,1021,0.17,52,3.66
2019,1,12,13,30,12.07,80,546,911.9,1020,0.17,54,3.59
2019,1,12,14,30,13.29,91,532,874.51,1020,0.17,54,3.38
2019,1,12,15,30,14.06,99,455,794.8,1020,0.17,52,3.17
2019,1,12,16,30,14.34,69,342,789.61,1020,0.17,49,3.03
2019,1,12,17,30,14.11,48,181,649.6,1020,0.17,41,2.97
2019,1,12,18,30,12.63,0,0,0,1020,0.17,29,2.69
2019,1,12,19,30,10.91,0,0,0,1021,0.17,31,2.97
2019,1,12,20,30,10.14,0,0,0,1021,0.17,30,2.69
2019,1,12,21,30,9.16,0,0,0,1021,0.17,33,2.62
2019,1,12,22,30,8.27,0,0,0,1021,0.17,37,2.55
2019,1,12,23,30,7.41,0,0,0,1022,0.17,40,2.41
2019,1,12,24,30,6.57,0,0,0,1021,0.17,41,2.34
2019,1,13,1,30,5.81,0,0,0,1021,0.17,41,2.28
2019,1,13,2,30,5.18,0,0,0,1021,0.17,39,2.21
2019,1,13,3,30,4.65,0,0,0,1021,0.17,38,2.28
2019,1,13,4,30,4.26,0,0,0,1021,0.17,39,2.28
2019,1,13,5,30,3.96,0,0,0,1021,0.17,42,2.34
2019,1,13,6,30,3.75,0,0,0,1021,0.17,42,2.41
2019,1,13,7,30,3.62,0,0,0,1021,0.17,41,2.48
2019,1,13,8,30,3,0,0,0,1022,0.17,37,2.41
2019,1,13,9,30,2.95,24,56,385.02,1022,0.17,39,2.41
2019,1,13,10,30,4.84,58,231,700.55,1022,0.17,42,2.07
2019,1,13,11,30,8.21,77,384,810.45,1022,0.17,45,2.55
2019,1,13,12,30,10.89,92,490,847.39,1021,0.17,48,3.03
2019,1,13,13,30,12.84,86,549,901.85,1020,0.17,52,3.03
2019,1,13,14,30,14.22,91,538,881.73,1019,0.17,52,2.83
2019,1,13,15,30,15.06,94,463,818.5,1019,0.17,51,2.69
2019,1,13,16,30,15.36,73,346,782.67,1018,0.17,49,2.55
2019,1,13,17,30,15.08,47,187,673.53,1018,0.17,48,2
2019,1,13,18,30,13.76,0,0,0,1019,0.17,43,1.86
2019,1,13,19,30,11.78,0,0,0,1019,0.17,39,2.07
2019,1,13,20,30,10.17,0,0,0,1019,0.17,20,1.79
2019,1,13,21,30,8.25,0,0,0,1019,0.17,13,2.07
2019,1,13,22,30,6.54,0,0,0,1019,0.17,14,2
2019,1,13,23,30,5.35,0,0,0,1019,0.17,16,1.86
2019,1,13,24,30,4.59,0,0,0,1019,0.17,16,1.72
2019,1,14,1,30,3.76,0,0,0,1018,0.17,16,1.79
2019,1,14,2,30,3.01,0,0,0,1018,0.17,18,1.86
2019,1,14,3,30,2.53,0,0,0,1018,0.17,21,1.93
2019,1,14,4,30,2.18,0,0,0,1017,0.17,23,1.93
2019,1,14,5,30,1.89,0,0,0,1017,0.17,24,1.93
2019,1,14,6,30,1.69,0,0,0,1017,0.17,25,2
2019,1,14,7,30,1.56,0,0,0,1017,0.17,26,2
2019,1,14,8,30,1.24,0,0,0,1017,0.17,24,1.93
2019,1,14,9,30,1.12,24,56,380.44,1018,0.17,22,1.86
2019,1,14,10,30,3.67,54,231,712.82,1018,0.17,25,1.31
2019,1,14,11,30,8.36,77,380,796.24,1018,0.17,28,1.17
2019,1,14,12,30,11.33,97,483,818.15,1017,0.17,25,1.03
2019,1,14,13,30,13.52,81,548,905.28,1016,0.17,16,0.83
2019,1,14,14,30,14.97,92,534,867.13,1015,0.17,355,0.62
2019,1,14,15,30,15.86,90,463,821.91,1015,0.17,324,0.55
2019,1,14,16,30,16.23,67,348,798.42,1014,0.17,300,0.62
2019,1,14,17,30,16.06,50,186,644.43,1014,0.17,277,0.69
2019,1,14,18,30,14.88,0,0,0,1014,0.17,246,1.1
2019,1,14,19,30,12.18,0,0,0,1014,0.17,239,1.72
2019,1,14,20,30,10.2,0,0,0,1014,0.17,238,2.21
2019,1,14,21,30,8.75,0,0,0,1014,0.17,242,2
2019,1,14,22,30,7.64,0,0,0,1014,0.17,247,1.52
2019,1,14,23,30,7.66,0,0,0,1014,0.17,246,1.1
2019,1,14,24,30,8,0,0,0,1014,0.17,244,0.69
2019,1,15,1,30,7.15,0,0,0,1013,0.17,225,0.28
2019,1,15,2,30,6.46,0,0,0,1013,0.17,143,0.21
2019,1,15,3,30,5.93,0,0,0,1013,0.17,93,0.41
2019,1,15,4,30,5.46,0,0,0,1012,0.17,79,0.69
2019,1,15,5,30,4.97,0,0,0,1012,0.17,65,0.9
2019,1,15,6,30,3.93,0,0,0,1012,0.17,56,1.03
2019,1,15,7,30,3.52,0,0,0,1013,0.17,51,1.17
2019,1,15,8,30,2.68,0,0,0,1013,0.17,52,1.52
2019,1,15,9,30,2.98,31,37,70.41,1013,0.17,51,1.38
2019,1,15,10,30,5.45,104,181,308.28,1014,0.17,52,0.62
2019,1,15,11,30,8.29,110,353,635.49,1014,0.17,69,0.55
2019,1,15,12,30,10.61,74,489,875.49,1014,0.17,107,0.48
2019,1,15,13,30,12.37,138,508,713.69,1013,0.17,184,0.55
2019,1,15,14,30,13.76,41,552,996.9,1013,0.17,216,1.17
2019,1,15,15,30,14.64,225,312,190.41,1013,0.17,229,1.59
2019,1,15,16,30,14.96,127,129,5.63,1013,0.17,233,1.72
2019,1,15,17,30,14.68,91,138,219.33,1013,0.17,233,1.59
2019,1,15,18,30,13.73,2,2,0,1013,0.17,235,1.45
2019,1,15,19,30,11.99,0,0,0,1014,0.17,239,1.72
2019,1,15,20,30,10.36,0,0,0,1014,0.17,256,1.79
2019,1,15,21,30,8.87,0,0,0,1014,0.17,259,1.72
2019,1,15,22,30,7.59,0,0,0,1014,0.17,262,1.45
2019,1,15,23,30,7.86,0,0,0,1014,0.17,259,0.97
2019,1,15,24,30,8.01,0,0,0,1014,0.17,242,0.34
2019,1,16,1,30,7.38,0,0,0,1014,0.17,134,0.28
2019,1,16,2,30,6.7,0,0,0,1014,0.17,105,0.55
2019,1,16,3,30,5.59,0,0,0,1013,0.17,103,0.48
2019,1,16,4,30,5.08,0,0,0,1013,0.17,84,0.34
2019,1,16,5,30,4.68,0,0,0,1013,0.17,50,0.28
2019,1,16,6,30,4.31,0,0,0,1013,0.17,48,0.48
2019,1,16,7,30,4.01,0,0,0,1013,0.17,59,0.69
2019,1,16,8,30,4.26,0,0,0,1013,0.17,65,1.1
2019,1,16,9,30,4.61,30,47,196.69,1013,0.17,74,1.03
2019,1,16,10,30,6.72,55,228,688.3,1014,0.17,86,0.69
2019,1,16,11,30,9.56,93,368,715.52,1013,0.17,93,0.69
2019,1,16,12,30,11.75,85,487,843.93,1013,0.17,122,0.76
2019,1,16,13,30,13.02,78,547,900.03,1012,0.17,193,1.1
2019,1,16,14,30,13.67,99,528,832.14,1011,0.17,228,1.31
2019,1,16,15,30,13.83,101,456,771.64,1011,0.17,243,1.24
2019,1,16,16,30,14.12,85,339,708.63,1011,0.17,249,1.24
2019,1,16,17,30,13.92,55,186,602.05,1011,0.17,258,0.9
2019,1,16,18,30,13.42,10,11,21.22,1011,0.17,280,0.69
2019,1,16,19,30,12.18,0,0,0,1011,0.17,286,0.69
2019,1,16,20,30,10.35,0,0,0,1012,0.17,253,1.45
2019,1,16,21,30,8.99,0,0,0,1012,0.17,249,1.59
2019,1,16,22,30,8.43,0,0,0,1012,0.17,248,1.38
2019,1,16,23,30,8.52,0,0,0,1012,0.17,241,1.1
2019,1,16,24,30,9.06,0,0,0,1012,0.17,228,0.69
2019,1,17,1,30,8.46,0,0,0,1011,0.17,213,0.48
2019,1,17,2,30,7.76,0,0,0,1011,0.17,248,0.41
2019,1,17,3,30,7.04,0,0,0,1011,0.17,285,0.41
2019,1,17,4,30,6.51,0,0,0,1011,0.17,316,0.41
2019,1,17,5,30,6.26,0,0,0,1010,0.17,345,0.55
2019,1,17,6,30,6.12,0,0,0,1010,0.17,359,0.55
2019,1,17,7,30,5.96,0,0,0,1011,0.17,11,0.69
2019,1,17,8,30,4.82,0,0,0,1011,0.17,30,1.17
2019,1,17,9,30,4.38,32,41,102.57,1012,0.17,17,1.31
2019,1,17,10,30,6.11,110,173,248.99,1012,0.17,8,0.97
2019,1,17,11,30,9.62,174,290,300.22,1012,0.17,9,1.38
