,model,scenario,region,variable,unit,year,value,hash,name,building_id,share_of_maximum_pv_potential,pv_azimuth,pv_tilt,pv_rooftop_capacity_in_kilowatt,pv_rooftop_generation_in_kilowatthour,building_code,norm_heating_load_in_kilowatt,conditioned_floor_area_in_m2,number_of_dwellings_per_building,lpg_households,building_postal_code,building_location,weather_try_region,weather_location
61,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Specific heating energy of SH heat pump,kWh/m2,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
62,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Electrical input energy for heating of SH heat pump,kWh,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
63,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Electrical input energy for cooling of heat pump,kWh,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
64,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Total electrical input energy of SH heat pump,kWh,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
65,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Relative electricity demand of SH heat pump,%,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
66,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Share of SH heat pump on total electricity consumption,%,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
67,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Share of SH heat pump on total grid consumption,%,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
68,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Heating hours of heat pump,h,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
69,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Cooling hours of heat pump,h,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
70,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Mean flow temperature of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
71,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Mean return temperature of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
72,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Mean temperature difference of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
73,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Max flow temperature of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
74,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Max return temperature of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
75,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Max temperature difference of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
76,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Min flow temperature of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
77,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Min return temperature of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
78,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Min temperature difference of SH heat pump,°C,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
79,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Domestic hot water modular heat pump electricity from grid,kWh,2021,318.4890682679944,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
80,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Domestic hot water advanced heat pump electricity from grid,kWh,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
81,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,DHW modular heat pump total electricity consumption,kWh,2021,549.1153116728233,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
82,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Heating output energy of DHW modular heat pump,kWh,2021,2346.75,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
83,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Relative electricity demand of DHW modular heat pump,%,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
84,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Share of DHW modular heat pump on total electricity consumption,%,2021,4.369055289930957,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
85,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Share of DHW modular heat pump on total grid consumption,%,2021,,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
86,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Residents' electricity consumption from grid,kWh,2021,3286.2713916192743,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
87,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Residents' total electricity consumption,kWh,2021,5170.843428436123,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
88,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Share of residents on total electricity consumption,%,2021,41.141997598992965,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
89,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Relative electricity demand of residents,%,2021,63.55387543832822,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
90,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Share of residents on total grid consumption,%,2021,40.542859291590375,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
91,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Temperature|TemperatureMeanThermalMass,°C,2021,20.02834790830762,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
92,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Temperature|TemperatureInternalSurface,°C,2021,20.141360484328885,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
93,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Temperature|TemperatureIndoorAir,°C,2021,20.375518259448043,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
94,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|TotalThermalPowerToResidence,W,2021,3399.2615721302463,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
95,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|SolarGainThroughWindows,W,2021,312.5804915139565,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
96,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|InternalHeatGainsFromOccupancy,W,2021,668.8889583560886,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
97,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|HeatLossFromTransmission,W,2021,2371.3399534179985,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
98,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|HeatLossFromVentilation,W,2021,1618.5336189995865,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
99,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|HeatDemandAccordingToTabula,W,2021,3067.292289539743,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
100,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|TheoreticalThermalBuildingDemand,W,2021,2509.37059492922,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
101,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|HeatFluxToThermalMass,W,2021,359.45831705111164,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
102,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|HeatFluxToInternalSurface,W,2021,284.90142020245344,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
103,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|Heating|TotalThermalMassHeatFlux,W,2021,5652.537525966714,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
104,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Building|OnOff|OpenWindow,timesteps,2021,1.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
105,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,UTSPConnector|Any|NumberByResidents,-,2021,1.7231164383561643,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
106,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,UTSPConnector|Heating|HeatingByResidents,W,2021,232.57305936073055,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
107,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,UTSPConnector|Heating|HeatingByDevices,W,2021,436.3158989953581,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
108,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,UTSPConnector|Electricity|ElectricityOutput,W,2021,590.278930186772,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
109,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,UTSPConnector|Electricity|ElectricityEnergyOutput,Wh,2021,5170843.428436123,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
110,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,UTSPConnector|WarmWater|WaterConsumption,L,2021,56123.05690479454,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
111,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Temperature|TemperatureOutside,°C,2021,8.50160131278539,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
112,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Irradiance|DirectNormalIrradiance,W,2021,108.37150507005572,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
113,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Irradiance|DirectNormalIrradianceExtra,W,2021,1366.252028781813,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
114,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Irradiance|DiffuseHorizontalIrradiance,W,2021,63.57408675799087,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
115,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Irradiance|GlobalHorizontalIrradiance,W,2021,113.4519406392694,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
116,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Any|Altitude,Degrees,2021,0.3532583961219822,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
117,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Any|Azimuth,Degrees,2021,179.99854647918892,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
118,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Any|ApparentZenith,Degrees,2021,89.60332167110684,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
119,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Speed|WindSpeed,m/s,2021,3.799363299086758,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
120,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Pressure|Pressure,Pa,2021,3369385056.666666,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
121,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Weather|Temperature|DailyAverageOutsideTemperatures,°C,2021,8.50157837273275,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
122,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,PVSystem_w0|Electricity|ElectricityOutput,W,2021,583.1240588487341,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
123,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,PVSystem_w0|Electricity|ElectricitityEnergyOutput,Wh,2021,5108166.75551491,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
