Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1291832,-,-,-,37.97,23.74,0,140,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Pressure,Wind Speed,Wind Direction
2019,1,1,0,0,8,0,0,0,1011,8.6,41
2019,1,1,0,15,8,0,0,0,1011,8.700000000000001,41
2019,1,1,0,30,8,0,0,0,1011,8.700000000000001,40
2019,1,1,0,45,7.9,0,0,0,1011,8.8,39
2019,1,1,1,0,7.9,0,0,0,1011,8.8,39
2019,1,1,1,15,7.9,0,0,0,1011,8.9,38
2019,1,1,1,30,7.9,0,0,0,1011,8.9,38
2019,1,1,1,45,7.9,0,0,0,1011,9,37
2019,1,1,2,0,7.9,0,0,0,1011,9,37
2019,1,1,2,15,7.9,0,0,0,1011,9,37
2019,1,1,2,30,7.9,0,0,0,1011,9.1,36
2019,1,1,2,45,8,0,0,0,1011,9.1,36
2019,1,1,3,0,8,0,0,0,1011,9.1,36
2019,1,1,3,15,7.9,0,0,0,1011,9.1,35
2019,1,1,3,30,7.9,0,0,0,1011,9.200000000000001,35
2019,1,1,3,45,7.9,0,0,0,1011,9.200000000000001,35
2019,1,1,4,0,7.9,0,0,0,1011,9.200000000000001,34
2019,1,1,4,15,7.9,0,0,0,1011,9.200000000000001,34
2019,1,1,4,30,7.800000000000001,0,0,0,1012,9.3,33
2019,1,1,4,45,7.800000000000001,0,0,0,1012,9.4,33
2019,1,1,5,0,7.800000000000001,0,0,0,1012,9.4,33
2019,1,1,5,15,7.800000000000001,0,0,0,1012,9.4,32
2019,1,1,5,30,7.800000000000001,0,0,0,1012,9.5,32
2019,1,1,5,45,7.800000000000001,0,0,0,1012,9.5,32
2019,1,1,6,0,7.800000000000001,3,0,3,1012,9.600000000000001,32
2019,1,1,6,15,7.800000000000001,5,0,5,1013,9.600000000000001,32
2019,1,1,6,30,7.9,6,0,6,1013,9.700000000000001,31
2019,1,1,6,45,8,7,0,7,1013,9.700000000000001,31
2019,1,1,7,0,8,8,0,8,1013,9.8,31
2019,1,1,7,15,8.1,14,0,14,1013,9.8,31
2019,1,1,7,30,8.1,17,0,17,1013,9.700000000000001,31
2019,1,1,7,45,8.200000000000001,11,0,11,1013,9.700000000000001,30
2019,1,1,8,0,8.3,13,0,13,1013,9.700000000000001,30
2019,1,1,8,15,8.3,14,0,14,1013,9.700000000000001,30
2019,1,1,8,30,8.4,28,0,28,1013,9.700000000000001,29
2019,1,1,8,45,8.4,30,0,30,1013,9.700000000000001,29
2019,1,1,9,0,8.5,32,0,32,1013,9.700000000000001,28
2019,1,1,9,15,8.5,34,0,34,1013,9.700000000000001,27
2019,1,1,9,30,8.5,36,0,36,1013,9.700000000000001,27
2019,1,1,9,45,8.5,137,0,137,1013,9.600000000000001,26
2019,1,1,10,0,8.5,121,0,121,1013,9.600000000000001,25
2019,1,1,10,15,8.5,162,3,163,1013,9.5,24
2019,1,1,10,30,8.5,156,0,156,1013,9.5,24
2019,1,1,10,45,8.5,204,57,232,1013,9.4,23
2019,1,1,11,0,8.5,213,123,272,1013,9.4,23
2019,1,1,11,15,8.5,205,84,244,1013,9.4,22
2019,1,1,11,30,8.5,193,57,219,1013,9.4,21
2019,1,1,11,45,8.5,194,194,280,1013,9.4,21
2019,1,1,12,0,8.5,187,149,251,1013,9.3,20
2019,1,1,12,15,8.4,168,54,190,1013,9.3,20
2019,1,1,12,30,8.4,129,0,129,1013,9.3,20
2019,1,1,12,45,8.3,127,3,128,1013,9.3,19
2019,1,1,13,0,8.200000000000001,108,0,108,1013,9.3,19
2019,1,1,13,15,8.1,106,1,107,1013,9.200000000000001,19
2019,1,1,13,30,8,81,0,81,1013,9.1,18
2019,1,1,13,45,7.9,91,399,185,1013,9,18
2019,1,1,14,0,7.800000000000001,52,0,52,1014,8.9,18
2019,1,1,14,15,7.7,38,0,38,1014,8.8,17
2019,1,1,14,30,7.6000000000000005,26,0,26,1014,8.6,17
2019,1,1,14,45,7.5,16,0,16,1014,8.5,16
2019,1,1,15,0,7.4,7,0,7,1014,8.3,16
2019,1,1,15,15,7.4,0,0,0,1014,8.200000000000001,16
2019,1,1,15,30,7.4,0,0,0,1014,8.1,15
2019,1,1,15,45,7.300000000000001,0,0,0,1014,8,15
2019,1,1,16,0,7.300000000000001,0,0,0,1014,7.9,14
2019,1,1,16,15,7.4,0,0,0,1014,7.9,14
2019,1,1,16,30,7.4,0,0,0,1014,7.800000000000001,14
2019,1,1,16,45,7.4,0,0,0,1014,7.7,14
2019,1,1,17,0,7.5,0,0,0,1014,7.7,13
2019,1,1,17,15,7.5,0,0,0,1014,7.6000000000000005,13
2019,1,1,17,30,7.6000000000000005,0,0,0,1014,7.6000000000000005,13
2019,1,1,17,45,7.6000000000000005,0,0,0,1014,7.5,13
2019,1,1,18,0,7.7,0,0,0,1014,7.5,13
2019,1,1,18,15,7.7,0,0,0,1014,7.4,12
2019,1,1,18,30,7.7,0,0,0,1014,7.4,12
2019,1,1,18,45,7.800000000000001,0,0,0,1014,7.300000000000001,12
2019,1,1,19,0,7.800000000000001,0,0,0,1014,7.2,11
2019,1,1,19,15,7.800000000000001,0,0,0,1014,7.2,11
2019,1,1,19,30,7.9,0,0,0,1014,7.1000000000000005,10
2019,1,1,19,45,7.9,0,0,0,1014,7,10
2019,1,1,20,0,7.9,0,0,0,1014,7,9
2019,1,1,20,15,7.9,0,0,0,1014,6.9,9
2019,1,1,20,30,8,0,0,0,1014,6.9,9
2019,1,1,20,45,8,0,0,0,1014,6.9,9
2019,1,1,21,0,8,0,0,0,1014,6.9,9
2019,1,1,21,15,8,0,0,0,1014,6.800000000000001,9
2019,1,1,21,30,8,0,0,0,1014,6.7,10
2019,1,1,21,45,7.9,0,0,0,1014,6.7,10
2019,1,1,22,0,7.9,0,0,0,1014,6.6000000000000005,10
2019,1,1,22,15,7.9,0,0,0,1014,6.5,10
2019,1,1,22,30,7.800000000000001,0,0,0,1014,6.4,10
2019,1,1,22,45,7.800000000000001,0,0,0,1014,6.300000000000001,10
2019,1,1,23,0,7.800000000000001,0,0,0,1014,6.2,10
2019,1,1,23,15,7.800000000000001,0,0,0,1014,6.2,10
2019,1,1,23,30,7.800000000000001,0,0,0,1014,6.2,10
2019,1,1,23,45,7.800000000000001,0,0,0,1014,6.2,10
2019,1,2,0,0,7.7,0,0,0,1013,5.9,10
2019,1,2,0,15,7.7,0,0,0,1013,5.9,10
2019,1,2,0,30,7.6000000000000005,0,0,0,1013,5.800000000000001,9
2019,1,2,0,45,7.6000000000000005,0,0,0,1013,5.800000000000001,9
2019,1,2,1,0,7.6000000000000005,0,0,0,1013,5.7,8
2019,1,2,1,15,7.6000000000000005,0,0,0,1012,5.7,8
2019,1,2,1,30,7.6000000000000005,0,0,0,1012,5.6000000000000005,8
2019,1,2,1,45,7.5,0,0,0,1012,5.5,7
2019,1,2,2,0,7.5,0,0,0,1012,5.5,7
2019,1,2,2,15,7.5,0,0,0,1012,5.300000000000001,6
2019,1,2,2,30,7.5,0,0,0,1012,5.2,6
2019,1,2,2,45,7.4,0,0,0,1012,5.1000000000000005,6
2019,1,2,3,0,7.4,0,0,0,1012,5,5
2019,1,2,3,15,7.4,0,0,0,1012,4.9,5
2019,1,2,3,30,7.4,0,0,0,1012,4.9,4
2019,1,2,3,45,7.4,0,0,0,1012,4.800000000000001,4
2019,1,2,4,0,7.4,0,0,0,1012,4.800000000000001,3
2019,1,2,4,15,7.4,0,0,0,1012,4.800000000000001,3
2019,1,2,4,30,7.5,0,0,0,1012,4.800000000000001,2
2019,1,2,4,45,7.6000000000000005,0,0,0,1012,4.800000000000001,2
2019,1,2,5,0,7.7,0,0,0,1012,4.800000000000001,1
2019,1,2,5,15,7.9,0,0,0,1012,4.800000000000001,91
2019,1,2,5,30,8,0,0,0,1012,4.9,181
2019,1,2,5,45,8.200000000000001,0,0,0,1012,5,270
2019,1,2,6,0,8.4,21,140,27,1012,5,360
2019,1,2,6,15,8.6,34,265,57,1012,5.2,360
2019,1,2,6,30,8.9,45,370,92,1012,5.300000000000001,360
2019,1,2,6,45,9.1,9,0,9,1012,5.4,359
2019,1,2,7,0,9.3,11,0,11,1012,5.5,359
2019,1,2,7,15,9.5,14,0,14,1012,5.5,359
2019,1,2,7,30,9.700000000000001,17,0,17,1012,5.5,359
2019,1,2,7,45,9.9,20,0,20,1012,5.5,359
2019,1,2,8,0,10.100000000000001,23,0,23,1012,5.4,359
2019,1,2,8,15,10.3,26,0,26,1012,5.300000000000001,358
2019,1,2,8,30,10.4,28,0,28,1012,5.2,358
2019,1,2,8,45,10.5,31,0,31,1011,5.1000000000000005,357
2019,1,2,9,0,10.600000000000001,33,0,33,1011,4.9,357
2019,1,2,9,15,10.700000000000001,35,0,35,1011,4.800000000000001,356
2019,1,2,9,30,10.8,36,0,36,1011,4.7,355
2019,1,2,9,45,10.9,38,0,38,1011,4.5,354
2019,1,2,10,0,10.9,39,0,39,1010,4.4,353
2019,1,2,10,15,11,39,0,39,1010,4.2,352
2019,1,2,10,30,11.100000000000001,39,0,39,1010,4.1000000000000005,350
2019,1,2,10,45,11.100000000000001,87,0,87,1010,3.9000000000000004,349
2019,1,2,11,0,11.200000000000001,85,0,85,1010,3.8000000000000003,348
2019,1,2,11,15,11.200000000000001,84,0,84,1010,3.7,346
2019,1,2,11,30,11.200000000000001,66,0,66,1010,3.5,344
2019,1,2,11,45,11.200000000000001,68,0,68,1009,3.4000000000000004,343
2019,1,2,12,0,11.200000000000001,59,0,59,1009,3.3000000000000003,341
2019,1,2,12,15,11.100000000000001,30,0,30,1009,3.2,339
2019,1,2,12,30,11,29,0,29,1009,3.1,337
2019,1,2,12,45,10.9,25,0,25,1009,3,336
2019,1,2,13,0,10.9,31,0,31,1009,2.9000000000000004,334
2019,1,2,13,15,10.5,23,0,23,1009,2.7,334
2019,1,2,13,30,10.100000000000001,58,0,58,1009,2.4000000000000004,333
2019,1,2,13,45,9.8,47,0,47,1010,2.1,333
2019,1,2,14,0,9.4,70,444,159,1010,1.9000000000000001,333
2019,1,2,14,15,9.1,28,0,28,1010,1.9000000000000001,334
2019,1,2,14,30,8.700000000000001,49,283,84,1010,1.8,335
2019,1,2,14,45,8.4,35,195,51,1010,1.8,336
2019,1,2,15,0,8,19,76,22,1010,1.8,337
2019,1,2,15,15,8,0,0,0,1010,1.7000000000000002,339
2019,1,2,15,30,8,0,0,0,1010,1.7000000000000002,341
2019,1,2,15,45,8,0,0,0,1010,1.6,343
2019,1,2,16,0,8,0,0,0,1010,1.6,345
2019,1,2,16,15,8,0,0,0,1010,1.5,348
2019,1,2,16,30,8,0,0,0,1010,1.4000000000000001,350
2019,1,2,16,45,8,0,0,0,1010,1.4000000000000001,352
2019,1,2,17,0,8,0,0,0,1010,1.3,354
2019,1,2,17,15,8.1,0,0,0,1010,1.2000000000000002,266
2019,1,2,17,30,8.1,0,0,0,1010,1.1,178
2019,1,2,17,45,8.200000000000001,0,0,0,1010,1,90
2019,1,2,18,0,8.3,0,0,0,1010,0.8,3
2019,1,2,18,15,8.3,0,0,0,1010,0.7000000000000001,5
2019,1,2,18,30,8.4,0,0,0,1010,0.6000000000000001,7
2019,1,2,18,45,8.4,0,0,0,1009,0.5,9
2019,1,2,19,0,8.4,0,0,0,1009,0.4,12
2019,1,2,19,15,8.4,0,0,0,1009,0.30000000000000004,9
2019,1,2,19,30,8.4,0,0,0,1009,0.2,7
2019,1,2,19,45,8.4,0,0,0,1009,0.1,5
2019,1,2,20,0,8.4,0,0,0,1009,0.1,2
2019,1,2,20,15,8.4,0,0,0,1009,0.1,32
2019,1,2,20,30,8.3,0,0,0,1009,0.1,61
2019,1,2,20,45,8.3,0,0,0,1009,0.1,90
2019,1,2,21,0,8.3,0,0,0,1009,0.1,120
2019,1,2,21,15,8.3,0,0,0,1009,0.2,116
2019,1,2,21,30,8.200000000000001,0,0,0,1009,0.30000000000000004,112
2019,1,2,21,45,8.200000000000001,0,0,0,1009,0.4,108
2019,1,2,22,0,8.200000000000001,0,0,0,1009,0.5,104
2019,1,2,22,15,8,0,0,0,1009,0.7000000000000001,103
2019,1,2,22,30,7.9,0,0,0,1009,0.8,103
2019,1,2,22,45,7.800000000000001,0,0,0,1009,1,103
2019,1,2,23,0,7.7,0,0,0,1009,1.1,103
2019,1,2,23,15,7.7,0,0,0,1009,1.1,103
2019,1,2,23,30,7.7,0,0,0,1009,1.1,103
2019,1,2,23,45,7.7,0,0,0,1009,1.1,103
2019,1,3,0,0,7.2,0,0,0,1009,1.7000000000000002,102
2019,1,3,0,15,7.1000000000000005,0,0,0,1009,1.8,102
2019,1,3,0,30,6.9,0,0,0,1009,1.9000000000000001,103
2019,1,3,0,45,6.800000000000001,0,0,0,1009,2,103
2019,1,3,1,0,6.6000000000000005,0,0,0,1009,2.1,103
2019,1,3,1,15,6.5,0,0,0,1008,2.2,103
2019,1,3,1,30,6.4,0,0,0,1008,2.3000000000000003,103
2019,1,3,1,45,6.300000000000001,0,0,0,1008,2.4000000000000004,103
2019,1,3,2,0,6.2,0,0,0,1008,2.5,103
2019,1,3,2,15,6.2,0,0,0,1008,2.6,103
2019,1,3,2,30,6.2,0,0,0,1008,2.6,104
2019,1,3,2,45,6.2,0,0,0,1007,2.7,104
2019,1,3,3,0,6.2,0,0,0,1007,2.8000000000000003,104
2019,1,3,3,15,6.4,0,0,0,1007,2.9000000000000004,103
2019,1,3,3,30,6.5,0,0,0,1007,3,103
2019,1,3,3,45,6.7,0,0,0,1007,3.1,103
2019,1,3,4,0,6.800000000000001,0,0,0,1007,3.2,103
2019,1,3,4,15,7,0,0,0,1007,3.3000000000000003,101
2019,1,3,4,30,7.2,0,0,0,1006,3.5,100
2019,1,3,4,45,7.4,0,0,0,1006,3.6,99
2019,1,3,5,0,7.7,0,0,0,1006,3.7,98
2019,1,3,5,15,7.9,0,0,0,1006,4,97
2019,1,3,5,30,8.200000000000001,0,0,0,1006,4.3,96
2019,1,3,5,45,8.4,0,0,0,1006,4.6000000000000005,95
2019,1,3,6,0,8.700000000000001,3,0,3,1005,4.9,94
2019,1,3,6,15,8.700000000000001,5,0,5,1005,5.2,92
2019,1,3,6,30,8.700000000000001,7,0,7,1005,5.5,90
2019,1,3,6,45,8.700000000000001,7,0,7,1004,5.800000000000001,88
2019,1,3,7,0,8.700000000000001,8,0,8,1004,6.2,86
2019,1,3,7,15,8.5,9,0,9,1004,6.2,83
2019,1,3,7,30,8.3,10,0,10,1003,6.2,80
2019,1,3,7,45,8.200000000000001,62,0,62,1003,6.300000000000001,77
2019,1,3,8,0,8,22,0,22,1003,6.300000000000001,74
2019,1,3,8,15,7.9,14,0,14,1002,6.2,71
2019,1,3,8,30,7.800000000000001,18,0,18,1002,6,67
2019,1,3,8,45,7.7,20,0,20,1001,5.9,64
2019,1,3,9,0,7.6000000000000005,22,0,22,1001,5.800000000000001,60
2019,1,3,9,15,7.6000000000000005,36,0,36,1000,5.7,53
2019,1,3,9,30,7.7,38,0,38,1000,5.5,46
2019,1,3,9,45,7.7,25,0,25,999,5.4,39
2019,1,3,10,0,7.7,42,0,42,998,5.300000000000001,32
2019,1,3,10,15,7.5,25,0,25,998,5.5,113
2019,1,3,10,30,7.300000000000001,23,0,23,998,5.7,194
2019,1,3,10,45,7.1000000000000005,38,0,38,998,5.9,276
2019,1,3,11,0,6.9,24,0,24,998,6.1000000000000005,357
2019,1,3,11,15,6.800000000000001,37,0,37,998,6.5,350
2019,1,3,11,30,6.7,72,0,72,999,6.800000000000001,343
2019,1,3,11,45,6.7,142,0,142,999,7.2,336
2019,1,3,12,0,6.6000000000000005,186,88,224,999,7.6000000000000005,329
2019,1,3,12,15,6.6000000000000005,164,36,179,1000,7.9,328
2019,1,3,12,30,6.6000000000000005,28,0,28,1000,8.1,327
2019,1,3,12,45,6.6000000000000005,59,0,59,1001,8.4,325
2019,1,3,13,0,6.6000000000000005,23,0,23,1001,8.700000000000001,324
2019,1,3,13,15,6.6000000000000005,19,0,19,1002,8.6,325
2019,1,3,13,30,6.5,17,0,17,1002,8.5,325
2019,1,3,13,45,6.5,14,0,14,1003,8.4,326
2019,1,3,14,0,6.5,11,0,11,1003,8.4,327
2019,1,3,14,15,6.4,9,0,9,1004,8,327
2019,1,3,14,30,6.4,6,0,6,1004,7.7,327
2019,1,3,14,45,6.300000000000001,4,0,4,1005,7.300000000000001,327
2019,1,3,15,0,6.2,3,0,3,1005,7,327
2019,1,3,15,15,6.2,0,0,0,1005,6.7,326
2019,1,3,15,30,6.2,0,0,0,1006,6.4,325
2019,1,3,15,45,6.2,0,0,0,1006,6.1000000000000005,325
2019,1,3,16,0,6.2,0,0,0,1006,5.800000000000001,324
2019,1,3,16,15,6.1000000000000005,0,0,0,1007,5.6000000000000005,324
2019,1,3,16,30,6.1000000000000005,0,0,0,1007,5.4,323
2019,1,3,16,45,6,0,0,0,1007,5.300000000000001,323
2019,1,3,17,0,6,0,0,0,1008,5.1000000000000005,322
2019,1,3,17,15,5.9,0,0,0,1008,5,323
2019,1,3,17,30,5.800000000000001,0,0,0,1008,4.9,324
2019,1,3,17,45,5.800000000000001,0,0,0,1008,4.7,324
2019,1,3,18,0,5.7,0,0,0,1009,4.6000000000000005,325
2019,1,3,18,15,5.7,0,0,0,1009,4.6000000000000005,326
2019,1,3,18,30,5.6000000000000005,0,0,0,1009,4.5,327
2019,1,3,18,45,5.5,0,0,0,1009,4.4,329
2019,1,3,19,0,5.4,0,0,0,1009,4.3,330
2019,1,3,19,15,5.4,0,0,0,1010,4.3,332
2019,1,3,19,30,5.300000000000001,0,0,0,1010,4.2,333
2019,1,3,19,45,5.300000000000001,0,0,0,1010,4.2,335
2019,1,3,20,0,5.2,0,0,0,1010,4.1000000000000005,336
2019,1,3,20,15,5.2,0,0,0,1010,4.1000000000000005,338
2019,1,3,20,30,5.1000000000000005,0,0,0,1010,4,339
2019,1,3,20,45,5,0,0,0,1011,4,340
2019,1,3,21,0,5,0,0,0,1011,4,342
2019,1,3,21,15,4.9,0,0,0,1011,3.9000000000000004,343
2019,1,3,21,30,4.9,0,0,0,1011,3.9000000000000004,343
2019,1,3,21,45,4.9,0,0,0,1011,3.8000000000000003,344
2019,1,3,22,0,4.800000000000001,0,0,0,1011,3.7,345
2019,1,3,22,15,4.800000000000001,0,0,0,1012,3.7,346
2019,1,3,22,30,4.800000000000001,0,0,0,1012,3.6,347
2019,1,3,22,45,4.7,0,0,0,1012,3.5,347
2019,1,3,23,0,4.7,0,0,0,1012,3.5,348
2019,1,3,23,15,4.7,0,0,0,1012,3.5,348
2019,1,3,23,30,4.7,0,0,0,1012,3.5,348
2019,1,3,23,45,4.7,0,0,0,1012,3.5,348
2019,1,4,0,0,4.7,0,0,0,1013,3.3000000000000003,349
2019,1,4,0,15,4.7,0,0,0,1013,3.2,349
2019,1,4,0,30,4.6000000000000005,0,0,0,1013,3.2,349
2019,1,4,0,45,4.6000000000000005,0,0,0,1013,3.2,349
2019,1,4,1,0,4.6000000000000005,0,0,0,1014,3.1,350
2019,1,4,1,15,4.5,0,0,0,1014,3.1,350
2019,1,4,1,30,4.4,0,0,0,1014,3,351
2019,1,4,1,45,4.3,0,0,0,1014,2.9000000000000004,352
2019,1,4,2,0,4.3,0,0,0,1014,2.9000000000000004,353
2019,1,4,2,15,4.2,0,0,0,1014,2.8000000000000003,354
2019,1,4,2,30,4.1000000000000005,0,0,0,1014,2.7,355
2019,1,4,2,45,4,0,0,0,1014,2.7,356
2019,1,4,3,0,3.9000000000000004,0,0,0,1014,2.6,358
2019,1,4,3,15,3.9000000000000004,0,0,0,1015,2.5,269
2019,1,4,3,30,3.8000000000000003,0,0,0,1015,2.5,180
2019,1,4,3,45,3.8000000000000003,0,0,0,1015,2.4000000000000004,91
2019,1,4,4,0,3.8000000000000003,0,0,0,1015,2.4000000000000004,3
2019,1,4,4,15,3.8000000000000003,0,0,0,1015,2.3000000000000003,4
2019,1,4,4,30,3.8000000000000003,0,0,0,1015,2.3000000000000003,6
2019,1,4,4,45,3.8000000000000003,0,0,0,1016,2.2,7
2019,1,4,5,0,3.8000000000000003,0,0,0,1016,2.2,9
2019,1,4,5,15,4.1000000000000005,0,0,0,1016,2.1,11
2019,1,4,5,30,4.3,0,0,0,1016,2.1,12
2019,1,4,5,45,4.6000000000000005,0,0,0,1016,2,14
2019,1,4,6,0,4.9,19,44,21,1017,1.9000000000000001,16
2019,1,4,6,15,5.2,39,117,49,1017,2,18
2019,1,4,6,30,5.5,25,0,25,1017,2.1,20
2019,1,4,6,45,5.9,36,0,36,1017,2.2,23
2019,1,4,7,0,6.2,47,0,47,1017,2.2,25
2019,1,4,7,15,6.300000000000001,60,0,60,1017,2.2,29
2019,1,4,7,30,6.5,73,0,73,1018,2.1,33
2019,1,4,7,45,6.6000000000000005,87,0,87,1018,2.1,37
2019,1,4,8,0,6.7,123,9,127,1018,2,40
2019,1,4,8,15,6.800000000000001,136,15,142,1018,2,43
2019,1,4,8,30,7,141,9,145,1017,2,46
2019,1,4,8,45,7.1000000000000005,152,13,157,1017,2,50
2019,1,4,9,0,7.300000000000001,33,0,33,1017,2,53
2019,1,4,9,15,7.4,35,0,35,1017,1.9000000000000001,55
2019,1,4,9,30,7.5,37,0,37,1017,1.9000000000000001,58
2019,1,4,9,45,7.6000000000000005,204,70,237,1017,1.9000000000000001,61
2019,1,4,10,0,7.7,209,72,243,1016,1.8,64
2019,1,4,10,15,7.800000000000001,208,62,238,1016,1.7000000000000002,69
2019,1,4,10,30,7.800000000000001,219,130,283,1016,1.6,75
2019,1,4,10,45,7.9,125,0,125,1016,1.5,81
2019,1,4,11,0,8,144,0,144,1016,1.4000000000000001,86
2019,1,4,11,15,8,209,96,255,1016,1.3,96
2019,1,4,11,30,8.1,204,196,295,1016,1.3,105
2019,1,4,11,45,8.1,195,87,234,1016,1.2000000000000002,115
2019,1,4,12,0,8.200000000000001,177,45,197,1016,1.1,124
2019,1,4,12,15,8.1,61,0,61,1015,1.1,129
2019,1,4,12,30,8.1,38,0,38,1015,1.1,133
2019,1,4,12,45,8,27,0,27,1015,1.1,138
2019,1,4,13,0,8,23,0,23,1015,1,143
2019,1,4,13,15,7.800000000000001,21,0,21,1015,1,145
2019,1,4,13,30,7.6000000000000005,18,0,18,1015,0.9,146
2019,1,4,13,45,7.5,15,0,15,1015,0.9,148
2019,1,4,14,0,7.300000000000001,17,0,17,1015,0.8,150
2019,1,4,14,15,7.2,9,0,9,1015,0.9,154
2019,1,4,14,30,7,11,0,11,1015,0.9,158
2019,1,4,14,45,6.9,8,0,8,1015,1,163
2019,1,4,15,0,6.800000000000001,5,0,5,1015,1.1,167
2019,1,4,15,15,6.7,0,0,0,1015,1.1,172
2019,1,4,15,30,6.6000000000000005,0,0,0,1015,1.2000000000000002,177
2019,1,4,15,45,6.6000000000000005,0,0,0,1015,1.2000000000000002,182
2019,1,4,16,0,6.5,0,0,0,1015,1.3,187
2019,1,4,16,15,6.4,0,0,0,1015,1.3,194
2019,1,4,16,30,6.300000000000001,0,0,0,1015,1.4000000000000001,200
2019,1,4,16,45,6.2,0,0,0,1015,1.4000000000000001,207
2019,1,4,17,0,6,0,0,0,1015,1.4000000000000001,214
2019,1,4,17,15,6,0,0,0,1015,1.5,224
2019,1,4,17,30,6,0,0,0,1015,1.6,234
2019,1,4,17,45,6,0,0,0,1015,1.6,243
2019,1,4,18,0,6,0,0,0,1015,1.7000000000000002,253
2019,1,4,18,15,6,0,0,0,1015,1.9000000000000001,261
2019,1,4,18,30,6,0,0,0,1015,2,269
2019,1,4,18,45,6.1000000000000005,0,0,0,1015,2.2,277
2019,1,4,19,0,6.1000000000000005,0,0,0,1015,2.4000000000000004,285
2019,1,4,19,15,6,0,0,0,1015,2.5,288
2019,1,4,19,30,5.800000000000001,0,0,0,1015,2.6,291
2019,1,4,19,45,5.7,0,0,0,1015,2.8000000000000003,294
2019,1,4,20,0,5.6000000000000005,0,0,0,1015,2.9000000000000004,298
2019,1,4,20,15,5.4,0,0,0,1015,3,297
2019,1,4,20,30,5.300000000000001,0,0,0,1015,3,297
2019,1,4,20,45,5.1000000000000005,0,0,0,1015,3.1,296
2019,1,4,21,0,4.9,0,0,0,1015,3.1,296
2019,1,4,21,15,4.800000000000001,0,0,0,1015,3.1,295
2019,1,4,21,30,4.7,0,0,0,1015,3.2,294
2019,1,4,21,45,4.6000000000000005,0,0,0,1015,3.2,293
2019,1,4,22,0,4.5,0,0,0,1014,3.2,292
2019,1,4,22,15,4.5,0,0,0,1015,3.1,291
2019,1,4,22,30,4.4,0,0,0,1015,3.1,291
2019,1,4,22,45,4.4,0,0,0,1015,3.1,290
2019,1,4,23,0,4.3,0,0,0,1015,3.1,290
2019,1,4,23,15,4.3,0,0,0,1015,3.1,290
2019,1,4,23,30,4.3,0,0,0,1015,3.1,290
2019,1,4,23,45,4.3,0,0,0,1015,3.1,290
2019,1,5,0,0,4.1000000000000005,0,0,0,1015,3,292
2019,1,5,0,15,4.1000000000000005,0,0,0,1015,3,294
2019,1,5,0,30,4,0,0,0,1014,3,295
2019,1,5,0,45,4,0,0,0,1014,3,296
2019,1,5,1,0,3.9000000000000004,0,0,0,1014,3,298
2019,1,5,1,15,3.9000000000000004,0,0,0,1014,3.1,300
2019,1,5,1,30,3.9000000000000004,0,0,0,1014,3.1,302
2019,1,5,1,45,3.8000000000000003,0,0,0,1014,3.1,304
2019,1,5,2,0,3.8000000000000003,0,0,0,1014,3.1,306
2019,1,5,2,15,3.7,0,0,0,1014,3.1,308
2019,1,5,2,30,3.7,0,0,0,1014,3.2,310
2019,1,5,2,45,3.7,0,0,0,1014,3.2,312
2019,1,5,3,0,3.6,0,0,0,1014,3.2,314
2019,1,5,3,15,3.6,0,0,0,1014,3.2,315
2019,1,5,3,30,3.5,0,0,0,1014,3.2,316
2019,1,5,3,45,3.5,0,0,0,1014,3.1,317
2019,1,5,4,0,3.4000000000000004,0,0,0,1014,3.1,318
2019,1,5,4,15,3.4000000000000004,0,0,0,1014,3.1,319
2019,1,5,4,30,3.3000000000000003,0,0,0,1014,3.1,320
2019,1,5,4,45,3.2,0,0,0,1014,3.1,321
2019,1,5,5,0,3.2,0,0,0,1014,3.1,322
2019,1,5,5,15,3.4000000000000004,0,0,0,1014,3.2,322
2019,1,5,5,30,3.7,0,0,0,1014,3.4000000000000004,322
2019,1,5,5,45,3.9000000000000004,0,0,0,1014,3.5,322
2019,1,5,6,0,4.2,8,0,8,1015,3.6,322
2019,1,5,6,15,4.4,29,0,29,1015,3.8000000000000003,322
2019,1,5,6,30,4.7,44,8,45,1015,4,323
2019,1,5,6,45,4.9,60,18,63,1015,4.2,323
