datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-4.7,881,273,9.8,7,98,0,0
2045-01-01 01:00:00+01:00,-6.0,881,274,10.3,7,98,0,0
2045-01-01 02:00:00+01:00,-7.1,881,274,10.5,7,97,0,0
2045-01-01 03:00:00+01:00,-7.2,880,270,11.0,8,97,0,0
2045-01-01 04:00:00+01:00,-7.4,880,270,11.5,7,96,0,0
2045-01-01 05:00:00+01:00,-8.2,879,260,12.7,8,96,0,0
2045-01-01 06:00:00+01:00,-8.3,878,270,12.7,3,95,0,0
2045-01-01 07:00:00+01:00,-8.2,878,280,13.6,4,95,0,0
2045-01-01 08:00:00+01:00,-7.0,878,270,14.8,8,96,0,9
2045-01-01 09:00:00+01:00,-5.5,879,270,16.2,7,97,2,36
2045-01-01 10:00:00+01:00,-5.0,878,270,15.0,7,99,4,62
2045-01-01 11:00:00+01:00,-4.2,879,280,14.4,7,100,2,83
2045-01-01 12:00:00+01:00,-3.6,878,280,12.1,8,100,0,70
2045-01-01 13:00:00+01:00,-3.8,878,280,13.1,8,99,0,54
2045-01-01 14:00:00+01:00,-3.8,878,280,13.1,8,98,0,33
2045-01-01 15:00:00+01:00,-3.9,878,280,13.3,8,98,0,8
2045-01-01 16:00:00+01:00,-3.9,878,270,13.2,8,98,0,0
2045-01-01 17:00:00+01:00,-4.0,878,311,13.0,7,99,0,0
2045-01-01 18:00:00+01:00,-4.5,878,280,12.4,7,98,0,0
2045-01-01 19:00:00+01:00,-5.4,877,306,10.8,8,97,0,0
2045-01-01 20:00:00+01:00,-5.5,877,290,10.7,8,97,0,0
2045-01-01 21:00:00+01:00,-5.4,877,290,10.1,7,97,0,0
2045-01-01 22:00:00+01:00,-5.6,878,290,11.8,7,97,0,0
2045-01-01 23:00:00+01:00,-6.1,878,280,10.9,7,96,0,0
2045-01-02 00:00:00+01:00,-6.1,878,280,10.9,7,96,0,0
2045-01-02 01:00:00+01:00,-6.3,877,290,10.3,8,96,0,0
2045-01-02 02:00:00+01:00,-6.8,877,290,10.9,8,96,0,0
2045-01-02 03:00:00+01:00,-7.0,877,290,11.0,8,96,0,0
2045-01-02 04:00:00+01:00,-6.8,877,300,10.6,8,96,0,0
2045-01-02 05:00:00+01:00,-6.7,877,300,10.6,8,96,0,0
2045-01-02 06:00:00+01:00,-6.8,877,280,10.6,8,96,0,0
2045-01-02 07:00:00+01:00,-6.7,877,280,11.9,8,96,0,0
2045-01-02 08:00:00+01:00,-6.6,878,280,11.6,6,96,5,8
2045-01-02 09:00:00+01:00,-6.5,878,290,11.9,6,96,21,34
2045-01-02 10:00:00+01:00,-6.5,878,290,10.6,8,95,2,63
2045-01-02 11:00:00+01:00,-6.4,878,290,10.5,8,95,0,53
2045-01-02 12:00:00+01:00,-6.4,878,280,10.0,8,95,0,60
2045-01-02 13:00:00+01:00,-6.4,878,280,11.1,8,95,0,53
2045-01-02 14:00:00+01:00,-6.9,878,290,9.1,6,95,0,50
2045-01-02 15:00:00+01:00,-6.9,878,280,9.9,8,95,0,18
2045-01-02 16:00:00+01:00,-6.8,879,290,10.2,5,95,0,0
2045-01-02 17:00:00+01:00,-6.9,879,290,10.9,7,95,0,0
2045-01-02 18:00:00+01:00,-6.8,879,290,9.7,7,96,0,0
2045-01-02 19:00:00+01:00,-6.8,879,280,9.4,7,96,0,0
2045-01-02 20:00:00+01:00,-7.1,880,290,9.4,6,96,0,0
2045-01-02 21:00:00+01:00,-6.9,880,280,8.3,5,96,0,0
2045-01-02 22:00:00+01:00,-7.1,880,290,8.1,6,96,0,0
2045-01-02 23:00:00+01:00,-7.0,880,280,7.0,7,96,0,0
2045-01-03 00:00:00+01:00,-7.0,880,290,8.7,8,96,0,0
2045-01-03 01:00:00+01:00,-7.1,880,290,8.9,7,96,0,0
2045-01-03 02:00:00+01:00,-7.2,880,280,8.8,7,96,0,0
2045-01-03 03:00:00+01:00,-7.3,881,290,9.3,7,96,0,0
2045-01-03 04:00:00+01:00,-7.4,881,290,9.4,8,96,0,0
2045-01-03 05:00:00+01:00,-7.3,881,290,9.8,8,96,0,0
2045-01-03 06:00:00+01:00,-7.4,881,290,10.5,7,96,0,0
2045-01-03 07:00:00+01:00,-7.7,881,290,8.8,7,96,0,0
2045-01-03 08:00:00+01:00,-7.8,880,280,7.2,6,95,8,11
2045-01-03 09:00:00+01:00,-7.3,881,270,8.1,5,96,16,50
2045-01-03 10:00:00+01:00,-7.4,881,280,9.1,7,96,5,72
2045-01-03 11:00:00+01:00,-7.4,881,280,9.4,7,96,0,78
2045-01-03 12:00:00+01:00,-7.2,881,270,7.6,7,95,5,100
2045-01-03 13:00:00+01:00,-7.2,881,280,8.5,7,96,2,84
2045-01-03 14:00:00+01:00,-7.3,881,312,10.1,7,96,0,44
2045-01-03 15:00:00+01:00,-7.7,881,290,9.1,7,95,0,10
2045-01-03 16:00:00+01:00,-7.9,881,280,8.5,8,95,0,0
