datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,0.6,940,208,5.1,8,98,0,0
2015-01-01 01:00:00+01:00,0.6,940,248,5.8,8,98,0,0
2015-01-01 02:00:00+01:00,0.7,940,283,6.3,8,97,0,0
2015-01-01 03:00:00+01:00,0.7,941,292,6.1,8,96,0,0
2015-01-01 04:00:00+01:00,0.6,942,301,5.8,8,95,0,0
2015-01-01 05:00:00+01:00,0.8,942,300,5.3,8,92,0,0
2015-01-01 06:00:00+01:00,0.2,943,320,5.1,8,92,0,0
2015-01-01 07:00:00+01:00,0.0,943,310,4.5,8,93,0,0
2015-01-01 08:00:00+01:00,-0.5,944,310,5.2,7,95,0,2
2015-01-01 09:00:00+01:00,-0.3,944,310,5.0,8,97,0,13
2015-01-01 10:00:00+01:00,0.0,945,310,5.1,8,98,0,35
2015-01-01 11:00:00+01:00,0.2,946,300,5.4,8,95,0,62
2015-01-01 12:00:00+01:00,0.5,947,310,4.9,8,89,0,39
2015-01-01 13:00:00+01:00,0.1,946,300,5.9,8,86,0,55
2015-01-01 14:00:00+01:00,-0.7,947,300,5.2,5,88,8,69
2015-01-01 15:00:00+01:00,-1.2,947,290,6.0,7,91,2,31
2015-01-01 16:00:00+01:00,-1.6,947,280,7.4,7,91,0,1
2015-01-01 17:00:00+01:00,-1.4,948,271,9.9,7,85,0,0
2015-01-01 18:00:00+01:00,-1.5,948,267,9.1,5,81,0,0
2015-01-01 19:00:00+01:00,-2.6,948,273,7.0,8,87,0,0
2015-01-01 20:00:00+01:00,-2.3,949,280,8.4,6,92,0,0
2015-01-01 21:00:00+01:00,-2.5,949,270,5.9,7,90,0,0
2015-01-01 22:00:00+01:00,-2.5,948,266,10.2,7,88,0,0
2015-01-01 23:00:00+01:00,-2.4,949,260,10.0,5,88,0,0
2015-01-02 00:00:00+01:00,-2.3,949,271,9.2,8,90,0,0
2015-01-02 01:00:00+01:00,-1.9,949,279,8.3,8,91,0,0
2015-01-02 02:00:00+01:00,-1.8,949,278,7.9,6,90,0,0
2015-01-02 03:00:00+01:00,-1.8,950,302,7.2,8,89,0,0
2015-01-02 04:00:00+01:00,-1.7,950,306,7.4,7,88,0,0
2015-01-02 05:00:00+01:00,-1.6,950,300,6.7,6,86,0,0
2015-01-02 06:00:00+01:00,-1.7,951,300,6.7,7,86,0,0
2015-01-02 07:00:00+01:00,-1.6,951,290,6.1,7,86,0,0
