datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,3.0,1022,252,4.3,7,90,0,0
2045-01-01 01:00:00+01:00,1.3,1022,263,3.8,6,95,0,0
2045-01-01 02:00:00+01:00,0.2,1022,275,3.4,6,99,0,0
2045-01-01 03:00:00+01:00,0.3,1022,279,3.3,6,99,0,0
2045-01-01 04:00:00+01:00,0.3,1021,284,3.1,7,98,0,0
2045-01-01 05:00:00+01:00,0.3,1021,290,3.2,6,98,0,0
2045-01-01 06:00:00+01:00,0.4,1021,300,2.4,8,98,0,0
2045-01-01 07:00:00+01:00,0.4,1021,300,2.6,7,99,0,0
2045-01-01 08:00:00+01:00,0.3,1021,300,2.6,7,99,0,7
2045-01-01 09:00:00+01:00,0.4,1021,280,3.1,7,98,5,47
2045-01-01 10:00:00+01:00,0.7,1021,290,3.5,6,97,4,76
2045-01-01 11:00:00+01:00,0.5,1022,280,3.2,8,97,0,29
2045-01-01 12:00:00+01:00,0.5,1021,290,3.0,7,98,0,54
2045-01-01 13:00:00+01:00,0.3,1021,280,3.1,8,98,0,18
2045-01-01 14:00:00+01:00,0.2,1021,270,2.7,8,99,0,10
2045-01-01 15:00:00+01:00,0.2,1021,270,2.5,8,99,0,1
2045-01-01 16:00:00+01:00,0.4,1021,280,1.9,8,99,0,0
2045-01-01 17:00:00+01:00,0.4,1021,280,1.0,8,98,0,0
2045-01-01 18:00:00+01:00,0.4,1022,290,0.5,8,98,0,0
2045-01-01 19:00:00+01:00,0.4,1022,0,0.2,7,98,0,0
2045-01-01 20:00:00+01:00,0.5,1022,130,1.1,8,98,0,0
2045-01-01 21:00:00+01:00,0.5,1022,110,1.1,6,97,0,0
2045-01-01 22:00:00+01:00,0.3,1023,120,2.1,6,98,0,0
2045-01-01 23:00:00+01:00,0.3,1023,120,2.0,8,99,0,0
2045-01-02 00:00:00+01:00,0.1,1023,110,2.9,8,98,0,0
2045-01-02 01:00:00+01:00,-0.3,1023,130,1.9,7,96,0,0
2045-01-02 02:00:00+01:00,-0.7,1024,110,1.6,8,97,0,0
2045-01-02 03:00:00+01:00,-0.8,1024,100,1.8,5,98,0,0
2045-01-02 04:00:00+01:00,-0.5,1024,110,1.7,6,99,0,0
2045-01-02 05:00:00+01:00,-0.2,1024,90,1.7,8,98,0,0
2045-01-02 06:00:00+01:00,-0.2,1024,100,1.7,8,98,0,0
2045-01-02 07:00:00+01:00,-0.1,1024,100,1.8,8,98,0,0
2045-01-02 08:00:00+01:00,-0.1,1024,100,2.2,8,99,0,3
2045-01-02 09:00:00+01:00,0.0,1024,100,2.6,8,98,0,22
2045-01-02 10:00:00+01:00,0.3,1024,94,2.6,7,95,0,48
2045-01-02 11:00:00+01:00,0.4,1024,90,2.4,7,93,0,59
2045-01-02 12:00:00+01:00,0.6,1024,90,2.2,7,91,0,63
2045-01-02 13:00:00+01:00,0.5,1023,90,2.6,7,91,0,40
2045-01-02 14:00:00+01:00,0.4,1023,80,3.1,8,92,0,12
2045-01-02 15:00:00+01:00,0.1,1023,90,3.8,8,92,0,1
2045-01-02 16:00:00+01:00,-0.1,1023,90,4.5,8,91,0,0
2045-01-02 17:00:00+01:00,-0.4,1022,90,4.5,8,89,0,0
2045-01-02 18:00:00+01:00,-0.8,1022,90,5.4,8,86,0,0
2045-01-02 19:00:00+01:00,-1.4,1022,100,4.6,8,85,0,0
2045-01-02 20:00:00+01:00,-1.9,1021,100,4.8,8,86,0,0
2045-01-02 21:00:00+01:00,-2.4,1021,90,4.7,8,86,0,0
2045-01-02 22:00:00+01:00,-2.9,1020,80,5.3,8,84,0,0
2045-01-02 23:00:00+01:00,-3.4,1020,90,4.7,8,83,0,0
2045-01-03 00:00:00+01:00,-3.8,1020,90,5.3,8,83,0,0
2045-01-03 01:00:00+01:00,-3.9,1019,90,5.1,8,82,0,0
2045-01-03 02:00:00+01:00,-4.0,1019,90,5.9,8,81,0,0
2045-01-03 03:00:00+01:00,-4.1,1018,90,6.5,8,82,0,0
