datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-10.1,1016,110,3.9,0,87,0,0
2015-01-01 01:00:00+01:00,-10.0,1016,110,4.1,0,85,0,0
2015-01-01 02:00:00+01:00,-10.4,1016,110,4.4,0,82,0,0
2015-01-01 03:00:00+01:00,-11.2,1015,100,3.8,0,83,0,0
2015-01-01 04:00:00+01:00,-11.8,1014,110,3.6,0,83,0,0
2015-01-01 05:00:00+01:00,-12.0,1013,110,4.1,0,81,0,0
2015-01-01 06:00:00+01:00,-11.8,1012,130,3.4,0,80,0,0
2015-01-01 07:00:00+01:00,-12.0,1012,120,3.2,1,79,0,0
2015-01-01 08:00:00+01:00,-11.6,1012,130,3.3,3,81,0,6
2015-01-01 09:00:00+01:00,-10.4,1011,130,3.3,6,82,2,41
2015-01-01 10:00:00+01:00,-9.6,1010,140,3.2,7,81,0,46
2015-01-01 11:00:00+01:00,-8.4,1009,140,3.2,7,77,0,48
2015-01-01 12:00:00+01:00,-7.7,1008,130,2.8,7,76,0,43
2015-01-01 13:00:00+01:00,-7.0,1006,130,2.8,7,78,0,39
2015-01-01 14:00:00+01:00,-6.2,1005,120,4.0,7,80,0,22
2015-01-01 15:00:00+01:00,-5.9,1004,140,3.0,8,82,0,10
2015-01-01 16:00:00+01:00,-5.4,1003,140,4.0,8,85,0,0
2015-01-01 17:00:00+01:00,-4.8,1001,120,4.4,8,88,0,0
2015-01-01 18:00:00+01:00,-3.7,1000,130,4.1,8,90,0,0
2015-01-01 19:00:00+01:00,-2.7,997,140,4.1,8,91,0,0
2015-01-01 20:00:00+01:00,-1.8,996,130,4.1,8,94,0,0
2015-01-01 21:00:00+01:00,-1.0,994,140,3.4,8,96,0,0
2015-01-01 22:00:00+01:00,-0.1,992,150,3.6,8,98,0,0
2015-01-01 23:00:00+01:00,0.4,990,160,3.5,8,98,0,0
2015-01-02 00:00:00+01:00,1.0,989,180,4.3,8,99,0,0
2015-01-02 01:00:00+01:00,2.0,988,190,4.7,8,100,0,0
2015-01-02 02:00:00+01:00,2.7,986,200,5.7,8,99,0,0
2015-01-02 03:00:00+01:00,3.8,985,210,6.5,8,99,0,0
2015-01-02 04:00:00+01:00,4.6,984,220,7.0,8,99,0,0
2015-01-02 05:00:00+01:00,4.8,984,230,6.6,8,99,0,0
2015-01-02 06:00:00+01:00,5.4,984,240,6.7,8,99,0,0
2015-01-02 07:00:00+01:00,5.8,984,240,6.3,8,99,0,0
2015-01-02 08:00:00+01:00,6.3,985,240,6.7,8,100,0,4
2015-01-02 09:00:00+01:00,6.6,985,230,6.1,8,100,0,27
2015-01-02 10:00:00+01:00,6.8,985,230,4.9,7,100,0,53
2015-01-02 11:00:00+01:00,7.0,985,230,4.1,7,100,1,74
2015-01-02 12:00:00+01:00,7.0,985,230,3.5,8,100,0,46
2015-01-02 13:00:00+01:00,6.6,984,230,2.7,7,100,0,37
2015-01-02 14:00:00+01:00,6.5,983,190,1.6,7,100,0,23
2015-01-02 15:00:00+01:00,6.3,982,180,2.3,8,99,0,4
2015-01-02 16:00:00+01:00,6.0,981,140,2.3,8,99,0,0
2015-01-02 17:00:00+01:00,5.9,980,190,3.3,8,99,0,0
2015-01-02 18:00:00+01:00,5.7,980,200,2.8,8,99,0,0
2015-01-02 19:00:00+01:00,5.4,979,130,1.0,8,98,0,0
2015-01-02 20:00:00+01:00,5.0,978,80,2.5,8,98,0,0
2015-01-02 21:00:00+01:00,5.0,978,100,3.0,8,97,0,0
2015-01-02 22:00:00+01:00,5.0,978,90,2.9,8,96,0,0
2015-01-02 23:00:00+01:00,4.9,978,80,3.2,8,95,0,0
2015-01-03 00:00:00+01:00,4.0,978,70,3.4,8,94,0,0
