datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-1.4,1025,152,2.4,4,90,0,0
2045-01-01 01:00:00+01:00,-4.0,1025,126,1.4,3,92,0,0
2045-01-01 02:00:00+01:00,-5.9,1025,95,0.7,3,94,0,0
2045-01-01 03:00:00+01:00,-5.9,1024,97,0.6,2,94,0,0
2045-01-01 04:00:00+01:00,-5.8,1024,76,0.6,2,94,0,0
2045-01-01 05:00:00+01:00,-5.6,1023,93,0.4,2,95,0,0
2045-01-01 06:00:00+01:00,-5.8,1022,86,0.8,3,95,0,0
2045-01-01 07:00:00+01:00,-5.6,1021,120,0.6,3,94,0,0
2045-01-01 08:00:00+01:00,-5.0,1021,118,1.3,4,94,0,0
2045-01-01 09:00:00+01:00,-4.1,1021,119,1.9,5,93,0,28
2045-01-01 10:00:00+01:00,-3.4,1020,138,2.8,6,91,7,79
2045-01-01 11:00:00+01:00,-2.5,1020,115,2.9,6,88,22,117
2045-01-01 12:00:00+01:00,-2.1,1019,122,3.5,7,85,23,125
2045-01-01 13:00:00+01:00,-2.1,1018,112,3.2,7,83,8,97
2045-01-01 14:00:00+01:00,-2.1,1017,100,2.9,6,82,4,66
2045-01-01 15:00:00+01:00,-2.0,1016,97,2.4,8,83,0,17
2045-01-01 16:00:00+01:00,-1.9,1016,97,3.1,7,83,0,0
2045-01-01 17:00:00+01:00,-1.8,1016,95,2.9,8,83,0,0
2045-01-01 18:00:00+01:00,-1.7,1016,89,2.0,7,85,0,0
2045-01-01 19:00:00+01:00,-1.9,1016,89,1.8,7,86,0,0
2045-01-01 20:00:00+01:00,-1.8,1016,93,2.7,6,88,0,0
2045-01-01 21:00:00+01:00,-1.6,1016,88,2.7,6,88,0,0
2045-01-01 22:00:00+01:00,-1.8,1016,80,3.2,6,88,0,0
2045-01-01 23:00:00+01:00,-2.2,1017,78,2.6,6,88,0,0
2045-01-02 00:00:00+01:00,-3.2,1017,68,2.3,7,90,0,0
2045-01-02 01:00:00+01:00,-3.7,1017,59,2.0,7,92,0,0
2045-01-02 02:00:00+01:00,-3.6,1017,53,2.5,6,92,0,0
2045-01-02 03:00:00+01:00,-2.9,1018,59,1.9,7,92,0,0
2045-01-02 04:00:00+01:00,-3.8,1018,51,2.1,7,92,0,0
2045-01-02 05:00:00+01:00,-3.2,1018,53,2.1,7,92,0,0
2045-01-02 06:00:00+01:00,-2.2,1019,36,2.2,6,92,0,0
2045-01-02 07:00:00+01:00,-2.1,1019,31,1.8,6,92,0,0
2045-01-02 08:00:00+01:00,-2.2,1020,28,1.9,6,90,0,0
2045-01-02 09:00:00+01:00,-1.3,1020,27,2.4,7,90,8,39
2045-01-02 10:00:00+01:00,-0.3,1021,24,2.7,5,92,25,83
2045-01-02 11:00:00+01:00,0.1,1022,31,3.1,5,90,54,112
2045-01-02 12:00:00+01:00,0.5,1022,42,3.9,6,86,48,119
2045-01-02 13:00:00+01:00,0.6,1022,40,4.2,7,84,15,99
2045-01-02 14:00:00+01:00,0.4,1022,43,3.7,4,83,21,73
2045-01-02 15:00:00+01:00,-0.3,1023,42,3.7,6,82,0,17
2045-01-02 16:00:00+01:00,-0.2,1023,59,3.8,6,83,0,0
2045-01-02 17:00:00+01:00,-0.5,1024,41,3.1,7,83,0,0
2045-01-02 18:00:00+01:00,-0.7,1024,31,2.9,8,85,0,0
2045-01-02 19:00:00+01:00,-0.7,1024,43,2.8,8,86,0,0
2045-01-02 20:00:00+01:00,-0.9,1025,45,2.3,8,86,0,0
2045-01-02 21:00:00+01:00,-1.0,1025,26,2.4,8,86,0,0
2045-01-02 22:00:00+01:00,-1.1,1026,35,1.9,8,86,0,0
2045-01-02 23:00:00+01:00,-1.1,1026,20,2.1,7,86,0,0
2045-01-03 00:00:00+01:00,-1.1,1026,23,2.7,7,86,0,0
2045-01-03 01:00:00+01:00,-1.3,1026,32,2.3,8,87,0,0
2045-01-03 02:00:00+01:00,-1.3,1026,18,1.9,8,87,0,0
2045-01-03 03:00:00+01:00,-1.4,1026,29,1.6,8,87,0,0
2045-01-03 04:00:00+01:00,-1.6,1026,37,1.8,8,87,0,0
2045-01-03 05:00:00+01:00,-1.7,1026,52,1.4,8,88,0,0
2045-01-03 06:00:00+01:00,-1.8,1026,30,1.3,8,87,0,0
2045-01-03 07:00:00+01:00,-1.6,1026,53,1.8,7,86,0,0
2045-01-03 08:00:00+01:00,-1.4,1026,58,1.5,7,84,0,0
2045-01-03 09:00:00+01:00,-1.3,1026,66,1.3,8,83,0,27
2045-01-03 10:00:00+01:00,-0.8,1026,91,1.1,6,84,0,44
2045-01-03 11:00:00+01:00,-0.4,1026,103,1.2,7,82,0,49
2045-01-03 12:00:00+01:00,0.0,1025,156,1.7,8,73,0,49
2045-01-03 13:00:00+01:00,0.0,1025,155,1.3,7,67,0,41
2045-01-03 14:00:00+01:00,-0.3,1024,165,1.7,8,68,0,32
2045-01-03 15:00:00+01:00,-0.5,1024,167,1.5,8,68,0,18
2045-01-03 16:00:00+01:00,-0.7,1024,162,2.1,7,65,0,0
2045-01-03 17:00:00+01:00,-0.8,1023,167,2.3,7,64,0,0
2045-01-03 18:00:00+01:00,-0.8,1022,177,2.4,7,64,0,0
2045-01-03 19:00:00+01:00,-0.8,1022,177,1.7,7,63,0,0
2045-01-03 20:00:00+01:00,-1.0,1022,195,1.9,6,62,0,0
