datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-1.8,948,260,4.4,6,96,0,0
2045-01-01 01:00:00+01:00,-1.8,948,259,4.9,8,96,0,0
2045-01-01 02:00:00+01:00,-1.8,947,257,5.2,8,96,0,0
2045-01-01 03:00:00+01:00,-1.8,946,263,5.1,8,96,0,0
2045-01-01 04:00:00+01:00,-1.6,946,270,5.0,8,97,0,0
2045-01-01 05:00:00+01:00,-1.5,945,290,4.9,8,98,0,0
2045-01-01 06:00:00+01:00,-1.2,945,280,4.5,7,99,0,0
2045-01-01 07:00:00+01:00,-0.7,945,260,4.7,7,100,0,0
2045-01-01 08:00:00+01:00,-0.5,944,230,4.5,8,99,0,2
2045-01-01 09:00:00+01:00,-0.2,944,240,4.3,7,99,0,28
2045-01-01 10:00:00+01:00,0.0,944,240,4.6,7,99,0,45
2045-01-01 11:00:00+01:00,0.0,944,240,4.1,8,99,0,62
2045-01-01 12:00:00+01:00,0.0,944,260,3.3,7,99,0,66
2045-01-01 13:00:00+01:00,-0.1,944,270,3.1,7,99,0,56
2045-01-01 14:00:00+01:00,-0.4,944,300,4.5,8,97,0,33
2045-01-01 15:00:00+01:00,-0.6,944,310,3.9,8,95,0,12
2045-01-01 16:00:00+01:00,-0.7,944,300,3.5,8,95,0,0
2045-01-01 17:00:00+01:00,-1.0,945,300,4.5,8,93,0,0
2045-01-01 18:00:00+01:00,-1.2,945,305,3.2,7,91,0,0
2045-01-01 19:00:00+01:00,-1.5,945,260,3.2,7,91,0,0
2045-01-01 20:00:00+01:00,-1.4,945,300,3.5,8,90,0,0
2045-01-01 21:00:00+01:00,-1.9,945,290,3.6,8,88,0,0
2045-01-01 22:00:00+01:00,-2.0,945,300,4.0,8,88,0,0
2045-01-01 23:00:00+01:00,-2.0,945,300,4.3,7,89,0,0
2045-01-02 00:00:00+01:00,-1.9,945,300,3.8,7,90,0,0
2045-01-02 01:00:00+01:00,-2.1,945,313,2.7,8,89,0,0
2045-01-02 02:00:00+01:00,-2.1,945,290,3.9,8,90,0,0
2045-01-02 03:00:00+01:00,-2.2,945,250,3.1,8,92,0,0
2045-01-02 04:00:00+01:00,-2.0,945,280,3.8,8,93,0,0
2045-01-02 05:00:00+01:00,-1.9,945,310,5.1,8,92,0,0
2045-01-02 06:00:00+01:00,-1.9,945,310,5.6,7,90,0,0
2045-01-02 07:00:00+01:00,-2.0,945,310,5.9,7,88,0,0
2045-01-02 08:00:00+01:00,-2.2,945,300,5.2,8,86,0,5
2045-01-02 09:00:00+01:00,-2.1,946,310,6.2,8,86,8,34
2045-01-02 10:00:00+01:00,-2.0,946,320,6.5,7,86,22,69
2045-01-02 11:00:00+01:00,-2.0,946,310,7.4,7,85,8,86
2045-01-02 12:00:00+01:00,-2.0,947,310,5.6,7,86,0,63
2045-01-02 13:00:00+01:00,-1.8,947,310,4.6,6,87,0,62
2045-01-02 14:00:00+01:00,-1.9,947,300,3.8,7,88,2,54
2045-01-02 15:00:00+01:00,-2.1,947,300,3.7,7,92,0,18
2045-01-02 16:00:00+01:00,-2.3,947,250,2.1,8,95,0,0
2045-01-02 17:00:00+01:00,-2.3,947,280,2.8,7,94,0,0
2045-01-02 18:00:00+01:00,-2.4,947,300,3.3,7,92,0,0
2045-01-02 19:00:00+01:00,-2.3,947,300,3.6,7,91,0,0
2045-01-02 20:00:00+01:00,-2.4,948,290,3.7,7,92,0,0
2045-01-02 21:00:00+01:00,-2.5,948,290,2.9,7,90,0,0
2045-01-02 22:00:00+01:00,-2.6,948,290,3.1,7,88,0,0
2045-01-02 23:00:00+01:00,-2.4,948,280,3.0,7,89,0,0
2045-01-03 00:00:00+01:00,-2.6,948,290,3.3,8,88,0,0
2045-01-03 01:00:00+01:00,-2.7,948,280,2.5,8,88,0,0
2045-01-03 02:00:00+01:00,-2.8,948,290,2.8,8,88,0,0
2045-01-03 03:00:00+01:00,-2.8,948,270,2.9,8,90,0,0
2045-01-03 04:00:00+01:00,-2.8,948,280,2.9,8,88,0,0
2045-01-03 05:00:00+01:00,-2.9,949,280,3.0,8,84,0,0
2045-01-03 06:00:00+01:00,-3.1,949,270,2.3,7,86,0,0
2045-01-03 07:00:00+01:00,-3.1,949,270,2.7,7,89,0,0
2045-01-03 08:00:00+01:00,-3.1,949,300,3.2,6,88,0,6
2045-01-03 09:00:00+01:00,-3.1,949,290,3.1,6,86,7,36
2045-01-03 10:00:00+01:00,-3.0,949,300,2.8,5,84,19,73
2045-01-03 11:00:00+01:00,-2.4,950,280,2.8,5,82,35,98
2045-01-03 12:00:00+01:00,-2.7,950,300,3.0,7,82,16,103
2045-01-03 13:00:00+01:00,-2.5,949,250,2.4,7,84,1,71
2045-01-03 14:00:00+01:00,-3.0,949,230,2.9,7,88,9,63
2045-01-03 15:00:00+01:00,-3.2,949,220,2.5,5,92,0,21
2045-01-03 16:00:00+01:00,-3.1,949,260,2.0,8,92,0,0
2045-01-03 17:00:00+01:00,-3.7,949,220,2.1,6,90,0,0
2045-01-03 18:00:00+01:00,-4.2,949,270,1.9,5,93,0,0
2045-01-03 19:00:00+01:00,-3.5,949,230,2.5,6,96,0,0
2045-01-03 20:00:00+01:00,-3.5,949,230,2.4,8,97,0,0
2045-01-03 21:00:00+01:00,-3.4,949,220,2.9,8,98,0,0
2045-01-03 22:00:00+01:00,-3.3,949,240,2.2,8,100,0,0
2045-01-03 23:00:00+01:00,-3.3,949,220,2.6,7,100,0,0
2045-01-04 00:00:00+01:00,-3.4,948,220,2.8,7,98,0,0
2045-01-04 01:00:00+01:00,-3.6,948,220,2.6,8,97,0,0
2045-01-04 02:00:00+01:00,-3.7,948,230,3.0,8,97,0,0
2045-01-04 03:00:00+01:00,-3.8,948,230,2.9,8,98,0,0
2045-01-04 04:00:00+01:00,-3.9,947,220,2.7,8,98,0,0
2045-01-04 05:00:00+01:00,-4.1,947,230,2.9,8,98,0,0
2045-01-04 06:00:00+01:00,-4.3,947,220,3.0,8,99,0,0
2045-01-04 07:00:00+01:00,-4.5,946,220,2.6,8,99,0,0
2045-01-04 08:00:00+01:00,-4.4,946,220,2.8,7,97,4,9
2045-01-04 09:00:00+01:00,-4.4,947,220,2.4,7,97,67,45
