datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-3.5,987,158,3.2,6,92,0,0
2045-01-01 01:00:00+01:00,-2.0,987,153,2.8,7,94,0,0
2045-01-01 02:00:00+01:00,-0.9,987,149,2.7,8,94,0,0
2045-01-01 03:00:00+01:00,-1.1,987,143,2.6,8,94,0,0
2045-01-01 04:00:00+01:00,-1.3,986,119,2.5,8,94,0,0
2045-01-01 05:00:00+01:00,-1.7,986,51,2.2,7,94,0,0
2045-01-01 06:00:00+01:00,-1.8,985,30,2.3,7,94,0,0
2045-01-01 07:00:00+01:00,-2.5,985,35,1.8,6,92,0,0
2045-01-01 08:00:00+01:00,-2.7,984,69,1.7,5,94,0,5
2045-01-01 09:00:00+01:00,-2.4,984,166,1.3,6,95,20,61
2045-01-01 10:00:00+01:00,-2.1,984,68,2.5,4,87,83,118
2045-01-01 11:00:00+01:00,-1.0,983,111,2.6,4,79,104,146
2045-01-01 12:00:00+01:00,-1.4,982,67,2.5,4,75,114,154
2045-01-01 13:00:00+01:00,-1.3,981,70,3.1,5,74,75,134
2045-01-01 14:00:00+01:00,-1.6,980,73,3.1,5,74,32,94
2045-01-01 15:00:00+01:00,-2.3,979,72,3.5,7,76,7,38
2045-01-01 16:00:00+01:00,-2.9,979,92,2.8,7,78,0,0
2045-01-01 17:00:00+01:00,-3.1,979,92,2.5,7,78,0,0
2045-01-01 18:00:00+01:00,-3.4,979,89,2.8,7,79,0,0
2045-01-01 19:00:00+01:00,-3.6,979,89,2.7,8,80,0,0
2045-01-01 20:00:00+01:00,-3.9,979,87,2.1,8,81,0,0
2045-01-01 21:00:00+01:00,-4.5,979,71,2.0,7,86,0,0
2045-01-01 22:00:00+01:00,-4.4,979,69,3.5,7,92,0,0
2045-01-01 23:00:00+01:00,-4.4,979,67,2.3,7,91,0,0
2045-01-02 00:00:00+01:00,-4.7,979,74,3.7,7,90,0,0
2045-01-02 01:00:00+01:00,-4.3,979,78,3.9,7,90,0,0
2045-01-02 02:00:00+01:00,-4.3,979,82,3.8,8,88,0,0
2045-01-02 03:00:00+01:00,-4.1,979,96,2.7,8,86,0,0
2045-01-02 04:00:00+01:00,-4.0,979,88,2.9,8,86,0,0
2045-01-02 05:00:00+01:00,-4.0,979,63,3.0,8,87,0,0
2045-01-02 06:00:00+01:00,-3.8,979,51,3.0,8,88,0,0
2045-01-02 07:00:00+01:00,-3.7,980,52,3.4,8,89,0,0
2045-01-02 08:00:00+01:00,-3.6,980,50,3.0,7,88,0,6
2045-01-02 09:00:00+01:00,-3.6,981,58,4.0,7,86,1,44
2045-01-02 10:00:00+01:00,-3.5,982,52,3.6,6,85,5,87
2045-01-02 11:00:00+01:00,-3.2,982,40,3.9,6,83,3,98
2045-01-02 12:00:00+01:00,-2.9,982,59,3.5,5,81,12,129
2045-01-02 13:00:00+01:00,-2.8,982,52,3.4,5,79,26,132
2045-01-02 14:00:00+01:00,-3.0,982,30,3.0,6,81,5,74
2045-01-02 15:00:00+01:00,-3.2,983,351,2.4,8,86,0,21
2045-01-02 16:00:00+01:00,-3.6,983,1,2.2,8,88,0,0
2045-01-02 17:00:00+01:00,-3.5,983,331,1.5,7,90,0,0
2045-01-02 18:00:00+01:00,-3.1,984,350,2.0,8,90,0,0
2045-01-02 19:00:00+01:00,-3.3,985,10,2.4,8,90,0,0
2045-01-02 20:00:00+01:00,-3.2,984,341,1.8,8,90,0,0
2045-01-02 21:00:00+01:00,-3.1,985,29,3.0,8,90,0,0
2045-01-02 22:00:00+01:00,-3.7,985,38,2.5,8,91,0,0
2045-01-02 23:00:00+01:00,-3.7,986,30,1.7,8,92,0,0
2045-01-03 00:00:00+01:00,-3.7,985,22,2.0,7,92,0,0
2045-01-03 01:00:00+01:00,-3.7,985,21,2.2,7,91,0,0
2045-01-03 02:00:00+01:00,-4.1,986,13,2.2,7,92,0,0
2045-01-03 03:00:00+01:00,-4.2,986,22,2.7,7,93,0,0
2045-01-03 04:00:00+01:00,-4.3,986,18,2.4,8,92,0,0
2045-01-03 05:00:00+01:00,-4.4,987,16,2.1,8,91,0,0
2045-01-03 06:00:00+01:00,-4.3,986,29,2.6,8,91,0,0
2045-01-03 07:00:00+01:00,-4.8,987,21,1.8,8,90,0,0
2045-01-03 08:00:00+01:00,-4.7,987,12,2.9,7,91,0,2
2045-01-03 09:00:00+01:00,-4.8,987,29,1.9,6,90,27,50
2045-01-03 10:00:00+01:00,-5.4,988,8,2.3,3,86,89,79
2045-01-03 11:00:00+01:00,-5.2,988,352,2.7,5,83,28,114
2045-01-03 12:00:00+01:00,-4.9,987,2,3.2,5,76,15,114
2045-01-03 13:00:00+01:00,-4.7,987,24,3.0,4,69,22,103
2045-01-03 14:00:00+01:00,-4.6,987,32,2.4,4,68,27,76
2045-01-03 15:00:00+01:00,-5.2,987,44,1.5,6,72,9,32
2045-01-03 16:00:00+01:00,-6.0,986,141,0.7,5,77,0,0
2045-01-03 17:00:00+01:00,-6.6,986,214,0.9,5,80,0,0
2045-01-03 18:00:00+01:00,-7.1,987,219,0.9,5,82,0,0
2045-01-03 19:00:00+01:00,-7.8,986,194,1.7,6,84,0,0
2045-01-03 20:00:00+01:00,-7.9,986,194,1.8,5,82,0,0
2045-01-03 21:00:00+01:00,-8.5,986,190,1.9,5,82,0,0
2045-01-03 22:00:00+01:00,-9.0,986,192,1.7,5,82,0,0
2045-01-03 23:00:00+01:00,-9.7,986,153,1.7,6,82,0,0
2045-01-04 00:00:00+01:00,-9.8,985,202,1.1,6,83,0,0
2045-01-04 01:00:00+01:00,-9.0,985,201,1.7,7,83,0,0
2045-01-04 02:00:00+01:00,-8.7,985,183,1.6,8,80,0,0
2045-01-04 03:00:00+01:00,-8.3,984,190,2.0,8,80,0,0
2045-01-04 04:00:00+01:00,-8.0,983,187,1.1,8,80,0,0
2045-01-04 05:00:00+01:00,-7.5,982,212,1.5,8,80,0,0
2045-01-04 06:00:00+01:00,-7.2,982,237,2.2,8,80,0,0
2045-01-04 07:00:00+01:00,-6.5,981,201,2.1,8,80,0,0
2045-01-04 08:00:00+01:00,-6.1,981,206,2.1,8,81,0,5
2045-01-04 09:00:00+01:00,-5.2,981,231,2.8,8,81,2,45
2045-01-04 10:00:00+01:00,-5.2,980,236,2.9,6,82,3,77
2045-01-04 11:00:00+01:00,-5.0,980,246,3.6,7,84,5,111
2045-01-04 12:00:00+01:00,-4.7,979,238,3.6,6,84,19,143
2045-01-04 13:00:00+01:00,-4.6,979,252,4.2,6,83,14,123
2045-01-04 14:00:00+01:00,-4.4,979,259,3.7,6,82,3,71
2045-01-04 15:00:00+01:00,-5.1,978,233,3.0,7,81,1,30
2045-01-04 16:00:00+01:00,-4.4,978,223,3.2,7,81,0,1
2045-01-04 17:00:00+01:00,-4.3,979,225,3.4,8,81,0,0
2045-01-04 18:00:00+01:00,-4.1,979,239,4.0,8,81,0,0
2045-01-04 19:00:00+01:00,-4.3,978,217,4.5,8,85,0,0
2045-01-04 20:00:00+01:00,-4.1,978,232,4.7,8,88,0,0
2045-01-04 21:00:00+01:00,-3.7,978,225,4.3,8,89,0,0
2045-01-04 22:00:00+01:00,-3.1,977,226,4.2,8,90,0,0
2045-01-04 23:00:00+01:00,-2.7,977,237,4.2,6,91,0,0
2045-01-05 00:00:00+01:00,-1.8,976,238,5.9,7,92,0,0
2045-01-05 01:00:00+01:00,-1.0,976,234,6.6,7,92,0,0
2045-01-05 02:00:00+01:00,-0.8,975,222,7.1,8,93,0,0
2045-01-05 03:00:00+01:00,-0.5,975,228,6.7,8,94,0,0
2045-01-05 04:00:00+01:00,-0.5,976,272,6.8,4,93,0,0
2045-01-05 05:00:00+01:00,-2.5,976,359,5.6,8,93,0,0
2045-01-05 06:00:00+01:00,-4.1,978,4,5.2,6,94,0,0
2045-01-05 07:00:00+01:00,-5.0,979,11,3.7,8,93,0,0
2045-01-05 08:00:00+01:00,-5.3,980,348,2.8,8,93,2,9
2045-01-05 09:00:00+01:00,-5.4,981,9,2.7,7,93,28,39
2045-01-05 10:00:00+01:00,-5.9,983,14,2.6,7,94,7,69
2045-01-05 11:00:00+01:00,-5.8,984,62,1.9,6,95,1,75
2045-01-05 12:00:00+01:00,-5.8,984,59,1.6,5,94,10,98
2045-01-05 13:00:00+01:00,-6.0,985,12,1.7,6,95,7,83
2045-01-05 14:00:00+01:00,-6.3,986,74,0.8,7,93,2,56
2045-01-05 15:00:00+01:00,-6.7,986,42,1.0,5,91,4,25
2045-01-05 16:00:00+01:00,-7.5,987,107,1.3,2,90,0,0
2045-01-05 17:00:00+01:00,-7.8,988,120,1.6,2,89,0,0
2045-01-05 18:00:00+01:00,-8.5,988,180,1.6,1,88,0,0
2045-01-05 19:00:00+01:00,-8.7,989,184,1.6,1,88,0,0
2045-01-05 20:00:00+01:00,-9.9,989,162,1.8,1,89,0,0
2045-01-05 21:00:00+01:00,-9.9,989,132,2.4,2,87,0,0
2045-01-05 22:00:00+01:00,-10.3,989,204,2.9,2,86,0,0
2045-01-05 23:00:00+01:00,-9.8,989,161,2.2,1,84,0,0
2045-01-06 00:00:00+01:00,-10.5,989,132,3.1,1,80,0,0
2045-01-06 01:00:00+01:00,-9.3,990,140,3.2,0,78,0,0
2045-01-06 02:00:00+01:00,-9.7,990,128,2.5,1,75,0,0
2045-01-06 03:00:00+01:00,-8.0,990,197,2.7,1,72,0,0
2045-01-06 04:00:00+01:00,-7.8,991,156,2.4,2,67,0,0
2045-01-06 05:00:00+01:00,-7.5,990,152,3.4,3,65,0,0
2045-01-06 06:00:00+01:00,-6.4,989,162,3.7,5,63,0,0
2045-01-06 07:00:00+01:00,-6.1,989,153,4.0,5,62,0,0
2045-01-06 08:00:00+01:00,-5.8,989,139,3.3,5,62,0,6
2045-01-06 09:00:00+01:00,-4.5,988,143,3.1,7,60,20,49
2045-01-06 10:00:00+01:00,-2.5,988,157,3.3,5,57,44,88
2045-01-06 11:00:00+01:00,-1.6,988,196,4.6,4,56,40,113
2045-01-06 12:00:00+01:00,-1.1,987,170,4.0,4,58,23,116
2045-01-06 13:00:00+01:00,-0.5,987,160,4.5,5,63,32,105
2045-01-06 14:00:00+01:00,-1.4,986,151,4.3,6,74,9,67
2045-01-06 15:00:00+01:00,-1.2,985,171,3.9,8,87,0,20
2045-01-06 16:00:00+01:00,0.5,985,199,6.7,8,90,0,0
2045-01-06 17:00:00+01:00,0.8,984,209,5.8,7,89,0,0
2045-01-06 18:00:00+01:00,1.0,983,200,8.2,8,88,0,0
2045-01-06 19:00:00+01:00,1.6,983,227,6.7,8,89,0,0
2045-01-06 20:00:00+01:00,1.8,982,219,8.9,8,92,0,0
2045-01-06 21:00:00+01:00,2.1,981,226,7.8,7,92,0,0
2045-01-06 22:00:00+01:00,1.8,980,241,6.8,7,91,0,0
2045-01-06 23:00:00+01:00,1.9,980,236,7.9,8,92,0,0
2045-01-07 00:00:00+01:00,2.1,980,238,7.3,8,93,0,0
2045-01-07 01:00:00+01:00,2.5,979,246,7.2,8,93,0,0
2045-01-07 02:00:00+01:00,2.6,980,239,7.3,8,93,0,0
2045-01-07 03:00:00+01:00,2.7,980,248,7.6,8,94,0,0
2045-01-07 04:00:00+01:00,2.5,980,249,6.3,7,94,0,0
2045-01-07 05:00:00+01:00,2.5,980,249,5.2,8,94,0,0
2045-01-07 06:00:00+01:00,2.5,980,254,4.6,7,93,0,0
2045-01-07 07:00:00+01:00,2.7,980,269,6.4,8,94,0,0
2045-01-07 08:00:00+01:00,2.6,981,252,5.3,8,94,0,7
2045-01-07 09:00:00+01:00,2.8,981,261,5.6,8,96,1,43
2045-01-07 10:00:00+01:00,2.9,982,261,5.1,7,98,0,38
2045-01-07 11:00:00+01:00,2.9,982,257,4.6,8,98,0,61
2045-01-07 12:00:00+01:00,3.0,982,258,4.7,6,96,19,137
