datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-1.0,974,113,2.9,8,90,0,0
2015-01-01 01:00:00+01:00,-0.9,974,68,2.5,8,92,0,0
2015-01-01 02:00:00+01:00,-0.9,974,35,1.9,8,95,0,0
2015-01-01 03:00:00+01:00,-0.9,974,51,1.8,8,94,0,0
2015-01-01 04:00:00+01:00,-0.9,974,60,1.7,8,94,0,0
2015-01-01 05:00:00+01:00,-1.0,973,95,1.6,8,93,0,0
2015-01-01 06:00:00+01:00,-1.1,972,47,1.3,7,93,0,0
2015-01-01 07:00:00+01:00,-1.1,972,60,1.7,8,94,0,0
2015-01-01 08:00:00+01:00,-1.1,972,71,1.5,8,94,4,22
2015-01-01 09:00:00+01:00,-0.8,971,69,2.1,7,93,8,74
2015-01-01 10:00:00+01:00,-0.6,971,88,2.7,8,91,1,80
2015-01-01 11:00:00+01:00,-0.4,970,86,3.3,7,91,0,95
2015-01-01 12:00:00+01:00,0.0,968,109,4.0,7,90,0,80
2015-01-01 13:00:00+01:00,-0.3,967,82,4.0,8,87,0,67
2015-01-01 14:00:00+01:00,-0.6,966,82,3.7,8,85,0,43
2015-01-01 15:00:00+01:00,-1.0,965,77,4.5,8,86,0,12
2015-01-01 16:00:00+01:00,-1.1,965,67,3.7,8,87,0,1
2015-01-01 17:00:00+01:00,-1.3,965,107,2.9,8,88,0,0
2015-01-01 18:00:00+01:00,-1.5,964,94,3.0,8,88,0,0
2015-01-01 19:00:00+01:00,-1.7,964,84,2.8,8,86,0,0
2015-01-01 20:00:00+01:00,-2.1,964,44,3.1,8,85,0,0
2015-01-01 21:00:00+01:00,-2.4,964,56,2.3,8,86,0,0
2015-01-01 22:00:00+01:00,-2.4,964,60,2.3,7,87,0,0
2015-01-01 23:00:00+01:00,-2.6,964,66,1.9,7,87,0,0
2015-01-02 00:00:00+01:00,-2.9,964,349,1.8,8,87,0,0
2015-01-02 01:00:00+01:00,-2.9,964,39,2.0,8,87,0,0
2015-01-02 02:00:00+01:00,-3.0,964,63,2.2,8,89,0,0
2015-01-02 03:00:00+01:00,-3.0,964,84,3.1,8,88,0,0
2015-01-02 04:00:00+01:00,-3.2,964,77,3.1,7,88,0,0
2015-01-02 05:00:00+01:00,-3.3,964,71,3.3,7,89,0,0
2015-01-02 06:00:00+01:00,-3.3,964,62,2.8,8,88,0,0
2015-01-02 07:00:00+01:00,-3.4,965,66,2.8,8,87,0,0
2015-01-02 08:00:00+01:00,-3.5,965,66,3.3,8,88,0,12
2015-01-02 09:00:00+01:00,-3.5,966,65,4.1,8,89,0,40
2015-01-02 10:00:00+01:00,-3.3,967,76,4.9,8,88,3,91
2015-01-02 11:00:00+01:00,-3.1,967,94,5.1,7,84,3,115
2015-01-02 12:00:00+01:00,-3.3,967,94,4.6,7,82,2,115
2015-01-02 13:00:00+01:00,-3.3,967,80,4.6,7,79,3,112
2015-01-02 14:00:00+01:00,-3.3,968,80,5.0,7,78,2,79
2015-01-02 15:00:00+01:00,-3.6,968,81,3.8,8,79,1,41
2015-01-02 16:00:00+01:00,-3.9,969,80,2.5,8,81,0,3
2015-01-02 17:00:00+01:00,-3.9,970,72,3.3,8,82,0,0
2015-01-02 18:00:00+01:00,-4.1,971,80,4.0,7,80,0,0
2015-01-02 19:00:00+01:00,-4.6,971,82,4.1,7,79,0,0
2015-01-02 20:00:00+01:00,-6.4,971,81,3.5,7,80,0,0
2015-01-02 21:00:00+01:00,-7.4,972,80,2.7,6,81,0,0
2015-01-02 22:00:00+01:00,-7.9,973,100,2.7,6,84,0,0
2015-01-02 23:00:00+01:00,-10.3,973,71,1.7,8,86,0,0
2015-01-03 00:00:00+01:00,-8.4,973,70,3.4,5,87,0,0
2015-01-03 01:00:00+01:00,-8.4,974,99,2.3,5,86,0,0
2015-01-03 02:00:00+01:00,-10.1,973,230,1.8,5,85,0,0
2015-01-03 03:00:00+01:00,-12.8,974,270,2.1,4,85,0,0
2015-01-03 04:00:00+01:00,-11.9,975,291,1.4,4,90,0,0
2015-01-03 05:00:00+01:00,-10.7,975,260,1.6,8,93,0,0
2015-01-03 06:00:00+01:00,-10.0,974,251,1.1,8,91,0,0
2015-01-03 07:00:00+01:00,-9.2,974,260,1.5,8,91,0,0
2015-01-03 08:00:00+01:00,-8.8,975,139,0.9,8,90,13,19
2015-01-03 09:00:00+01:00,-7.9,975,270,1.4,7,89,40,70
2015-01-03 10:00:00+01:00,-7.4,976,241,1.4,6,87,20,111
2015-01-03 11:00:00+01:00,-5.9,976,221,1.7,5,85,48,148
2015-01-03 12:00:00+01:00,-4.6,975,47,1.5,7,84,0,85
2015-01-03 13:00:00+01:00,-4.1,974,339,2.5,6,82,3,104
2015-01-03 14:00:00+01:00,-3.9,974,59,1.7,6,80,1,71
2015-01-03 15:00:00+01:00,-4.2,974,49,1.7,6,82,0,27
