Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,902141,-,-,-,48.21,16.38,0,169,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed
2019,1,1,0,0,-0.9,0,0,0,1.2000000000000002
2019,1,1,0,15,-0.8,0,0,0,1.3
2019,1,1,0,30,-0.7000000000000001,0,0,0,1.3
2019,1,1,0,45,-0.7000000000000001,0,0,0,1.4000000000000001
2019,1,1,1,0,-0.6000000000000001,0,0,0,1.4000000000000001
2019,1,1,1,15,-0.5,0,0,0,1.5
2019,1,1,1,30,-0.4,0,0,0,1.5
2019,1,1,1,45,-0.4,0,0,0,1.5
2019,1,1,2,0,-0.30000000000000004,0,0,0,1.5
2019,1,1,2,15,-0.30000000000000004,0,0,0,1.5
2019,1,1,2,30,-0.30000000000000004,0,0,0,1.5
2019,1,1,2,45,-0.30000000000000004,0,0,0,1.4000000000000001
2019,1,1,3,0,-0.30000000000000004,0,0,0,1.4000000000000001
2019,1,1,3,15,-0.2,0,0,0,1.4000000000000001
2019,1,1,3,30,-0.2,0,0,0,1.4000000000000001
2019,1,1,3,45,-0.1,0,0,0,1.4000000000000001
2019,1,1,4,0,-0.1,0,0,0,1.4000000000000001
2019,1,1,4,15,0.1,0,0,0,1.4000000000000001
2019,1,1,4,30,0.2,0,0,0,1.5
2019,1,1,4,45,0.30000000000000004,0,0,0,1.5
2019,1,1,5,0,0.5,0,0,0,1.5
2019,1,1,5,15,0.6000000000000001,0,0,0,1.6
2019,1,1,5,30,0.7000000000000001,0,0,0,1.7000000000000002
2019,1,1,5,45,0.9,0,0,0,1.8
2019,1,1,6,0,1,0,0,0,1.8
2019,1,1,6,15,1.3,0,0,0,2
2019,1,1,6,30,1.7000000000000002,0,0,0,2.2
2019,1,1,6,45,2,0,0,0,2.3000000000000003
2019,1,1,7,0,2.3000000000000003,2,2,0,2.5
2019,1,1,7,15,2.6,3,3,0,2.6
2019,1,1,7,30,3,5,5,0,2.7
2019,1,1,7,45,3.3000000000000003,6,6,0,2.8000000000000003
2019,1,1,8,0,3.6,8,8,0,3
2019,1,1,8,15,3.9000000000000004,9,9,0,3
2019,1,1,8,30,4.2,7,7,0,3.1
2019,1,1,8,45,4.5,8,8,0,3.2
2019,1,1,9,0,4.800000000000001,9,9,0,3.3000000000000003
2019,1,1,9,15,5,9,9,0,3.3000000000000003
2019,1,1,9,30,5.300000000000001,10,10,0,3.4000000000000004
2019,1,1,9,45,5.5,11,11,0,3.5
2019,1,1,10,0,5.800000000000001,11,11,0,3.5
2019,1,1,10,15,5.9,14,14,0,3.6
2019,1,1,10,30,6.1000000000000005,71,298,716,3.7
2019,1,1,10,45,6.300000000000001,14,14,0,3.8000000000000003
2019,1,1,11,0,6.5,14,14,0,3.9000000000000004
2019,1,1,11,15,6.5,84,84,0,4
2019,1,1,11,30,6.6000000000000005,12,12,0,4
2019,1,1,11,45,6.6000000000000005,20,20,0,4.1000000000000005
2019,1,1,12,0,6.7,20,20,0,4.2
2019,1,1,12,15,6.6000000000000005,18,18,0,4.2
2019,1,1,12,30,6.5,17,17,0,4.2
2019,1,1,12,45,6.4,15,15,0,4.3
2019,1,1,13,0,6.300000000000001,14,14,0,4.3
2019,1,1,13,15,6,12,12,0,4.3
2019,1,1,13,30,5.800000000000001,10,10,0,4.3
2019,1,1,13,45,5.5,9,9,0,4.3
2019,1,1,14,0,5.2,7,7,0,4.4
2019,1,1,14,15,5.1000000000000005,6,6,0,4.4
2019,1,1,14,30,4.9,4,4,0,4.5
2019,1,1,14,45,4.7,3,3,0,4.6000000000000005
2019,1,1,15,0,4.5,1,1,0,4.6000000000000005
2019,1,1,15,15,4.5,0,0,0,4.7
2019,1,1,15,30,4.5,0,0,0,4.800000000000001
2019,1,1,15,45,4.5,0,0,0,5
2019,1,1,16,0,4.5,0,0,0,5.1000000000000005
2019,1,1,16,15,4.6000000000000005,0,0,0,5.2
2019,1,1,16,30,4.6000000000000005,0,0,0,5.300000000000001
2019,1,1,16,45,4.6000000000000005,0,0,0,5.5
2019,1,1,17,0,4.6000000000000005,0,0,0,5.6000000000000005
2019,1,1,17,15,4.5,0,0,0,5.5
2019,1,1,17,30,4.4,0,0,0,5.5
2019,1,1,17,45,4.4,0,0,0,5.4
2019,1,1,18,0,4.3,0,0,0,5.4
2019,1,1,18,15,4.2,0,0,0,5.4
2019,1,1,18,30,4.1000000000000005,0,0,0,5.4
2019,1,1,18,45,4.1000000000000005,0,0,0,5.4
2019,1,1,19,0,4,0,0,0,5.4
2019,1,1,19,15,3.9000000000000004,0,0,0,5.4
2019,1,1,19,30,3.8000000000000003,0,0,0,5.4
2019,1,1,19,45,3.7,0,0,0,5.4
2019,1,1,20,0,3.6,0,0,0,5.4
2019,1,1,20,15,3.6,0,0,0,5.4
2019,1,1,20,30,3.6,0,0,0,5.4
2019,1,1,20,45,3.5,0,0,0,5.5
2019,1,1,21,0,3.5,0,0,0,5.5
2019,1,1,21,15,3.4000000000000004,0,0,0,5.5
2019,1,1,21,30,3.4000000000000004,0,0,0,5.6000000000000005
2019,1,1,21,45,3.4000000000000004,0,0,0,5.6000000000000005
2019,1,1,22,0,3.4000000000000004,0,0,0,5.7
2019,1,1,22,15,3.4000000000000004,0,0,0,5.7
2019,1,1,22,30,3.4000000000000004,0,0,0,5.7
2019,1,1,22,45,3.4000000000000004,0,0,0,5.7
2019,1,1,23,0,3.3000000000000003,0,0,0,5.7
2019,1,1,23,15,3.3000000000000003,0,0,0,5.7
2019,1,1,23,30,3.3000000000000003,0,0,0,5.7
2019,1,1,23,45,3.3000000000000003,0,0,0,5.7
2019,1,2,0,0,3.2,0,0,0,6
2019,1,2,0,15,3.1,0,0,0,6
2019,1,2,0,30,2.9000000000000004,0,0,0,6.1000000000000005
2019,1,2,0,45,2.8000000000000003,0,0,0,6.1000000000000005
2019,1,2,1,0,2.7,0,0,0,6.2
2019,1,2,1,15,2.5,0,0,0,6.2
2019,1,2,1,30,2.3000000000000003,0,0,0,6.2
2019,1,2,1,45,2.1,0,0,0,6.2
2019,1,2,2,0,1.9000000000000001,0,0,0,6.300000000000001
2019,1,2,2,15,1.8,0,0,0,6.4
2019,1,2,2,30,1.8,0,0,0,6.6000000000000005
2019,1,2,2,45,1.8,0,0,0,6.7
2019,1,2,3,0,1.7000000000000002,0,0,0,6.800000000000001
2019,1,2,3,15,1.8,0,0,0,7
2019,1,2,3,30,1.8,0,0,0,7.2
2019,1,2,3,45,1.9000000000000001,0,0,0,7.4
2019,1,2,4,0,1.9000000000000001,0,0,0,7.6000000000000005
2019,1,2,4,15,2,0,0,0,7.6000000000000005
2019,1,2,4,30,2,0,0,0,7.7
2019,1,2,4,45,2.1,0,0,0,7.7
2019,1,2,5,0,2.1,0,0,0,7.7
2019,1,2,5,15,2.2,0,0,0,7.6000000000000005
2019,1,2,5,30,2.2,0,0,0,7.5
2019,1,2,5,45,2.2,0,0,0,7.4
2019,1,2,6,0,2.2,0,0,0,7.2
2019,1,2,6,15,2.2,0,0,0,7.2
2019,1,2,6,30,2.2,0,0,0,7.1000000000000005
2019,1,2,6,45,2.3000000000000003,0,0,0,7
2019,1,2,7,0,2.3000000000000003,15,16,44,6.9
2019,1,2,7,15,2.4000000000000004,20,20,0,6.9
2019,1,2,7,30,2.6,31,33,18,6.9
2019,1,2,7,45,2.8000000000000003,42,46,31,6.800000000000001
2019,1,2,8,0,2.9000000000000004,54,59,39,6.800000000000001
2019,1,2,8,15,3.1,65,74,51,6.9
2019,1,2,8,30,3.3000000000000003,76,88,61,6.9
2019,1,2,8,45,3.4000000000000004,61,197,606,7
2019,1,2,9,0,3.6,40,40,0,7
2019,1,2,9,15,3.7,45,45,0,7.1000000000000005
2019,1,2,9,30,3.7,49,49,0,7.2
2019,1,2,9,45,3.8000000000000003,19,19,0,7.2
2019,1,2,10,0,3.8000000000000003,20,20,0,7.300000000000001
2019,1,2,10,15,3.8000000000000003,21,21,0,7.300000000000001
2019,1,2,10,30,3.7,132,167,111,7.300000000000001
2019,1,2,10,45,3.6,22,22,0,7.300000000000001
2019,1,2,11,0,3.6,15,15,0,7.300000000000001
2019,1,2,11,15,3.5,12,12,0,7.2
2019,1,2,11,30,3.4000000000000004,32,32,0,7.2
2019,1,2,11,45,3.3000000000000003,60,60,0,7.1000000000000005
2019,1,2,12,0,3.2,23,23,0,7
2019,1,2,12,15,3,12,12,0,7
2019,1,2,12,30,2.9000000000000004,11,11,0,6.9
2019,1,2,12,45,2.7,16,16,0,6.9
2019,1,2,13,0,2.6,14,14,0,6.800000000000001
2019,1,2,13,15,2.4000000000000004,9,9,0,6.7
2019,1,2,13,30,2.2,11,11,0,6.6000000000000005
2019,1,2,13,45,2,7,7,0,6.6000000000000005
2019,1,2,14,0,1.8,7,7,0,6.5
2019,1,2,14,15,1.6,6,6,0,6.4
2019,1,2,14,30,1.5,5,5,0,6.300000000000001
2019,1,2,14,45,1.3,4,4,0,6.300000000000001
2019,1,2,15,0,1.1,13,14,68,6.2
2019,1,2,15,15,1,0,0,0,6.1000000000000005
2019,1,2,15,30,0.9,0,0,0,6.1000000000000005
2019,1,2,15,45,0.8,0,0,0,6
2019,1,2,16,0,0.8,0,0,0,6
2019,1,2,16,15,0.7000000000000001,0,0,0,5.9
2019,1,2,16,30,0.6000000000000001,0,0,0,5.9
2019,1,2,16,45,0.5,0,0,0,5.800000000000001
2019,1,2,17,0,0.4,0,0,0,5.800000000000001
2019,1,2,17,15,0.4,0,0,0,5.800000000000001
2019,1,2,17,30,0.30000000000000004,0,0,0,5.7
2019,1,2,17,45,0.2,0,0,0,5.7
2019,1,2,18,0,0.1,0,0,0,5.7
2019,1,2,18,15,0,0,0,0,5.7
2019,1,2,18,30,-0.1,0,0,0,5.7
2019,1,2,18,45,-0.2,0,0,0,5.7
2019,1,2,19,0,-0.30000000000000004,0,0,0,5.7
2019,1,2,19,15,-0.5,0,0,0,5.6000000000000005
2019,1,2,19,30,-0.6000000000000001,0,0,0,5.6000000000000005
2019,1,2,19,45,-0.8,0,0,0,5.5
2019,1,2,20,0,-1,0,0,0,5.5
2019,1,2,20,15,-1.1,0,0,0,5.5
2019,1,2,20,30,-1.3,0,0,0,5.4
2019,1,2,20,45,-1.5,0,0,0,5.4
2019,1,2,21,0,-1.7000000000000002,0,0,0,5.4
2019,1,2,21,15,-1.9000000000000001,0,0,0,5.300000000000001
2019,1,2,21,30,-2,0,0,0,5.300000000000001
2019,1,2,21,45,-2.2,0,0,0,5.2
2019,1,2,22,0,-2.3000000000000003,0,0,0,5.2
2019,1,2,22,15,-2.5,0,0,0,5.1000000000000005
2019,1,2,22,30,-2.6,0,0,0,5.1000000000000005
2019,1,2,22,45,-2.7,0,0,0,5.1000000000000005
2019,1,2,23,0,-2.8000000000000003,0,0,0,5.1000000000000005
2019,1,2,23,15,-2.8000000000000003,0,0,0,5.1000000000000005
2019,1,2,23,30,-2.8000000000000003,0,0,0,5.1000000000000005
2019,1,2,23,45,-2.8000000000000003,0,0,0,5.1000000000000005
2019,1,3,0,0,-3.2,0,0,0,5.1000000000000005
2019,1,3,0,15,-3.2,0,0,0,5.2
2019,1,3,0,30,-3.2,0,0,0,5.300000000000001
2019,1,3,0,45,-3.1,0,0,0,5.4
2019,1,3,1,0,-3.1,0,0,0,5.5
2019,1,3,1,15,-3.1,0,0,0,5.5
2019,1,3,1,30,-3,0,0,0,5.6000000000000005
2019,1,3,1,45,-2.9000000000000004,0,0,0,5.6000000000000005
2019,1,3,2,0,-2.9000000000000004,0,0,0,5.7
2019,1,3,2,15,-2.8000000000000003,0,0,0,5.7
2019,1,3,2,30,-2.7,0,0,0,5.7
2019,1,3,2,45,-2.6,0,0,0,5.7
2019,1,3,3,0,-2.6,0,0,0,5.800000000000001
2019,1,3,3,15,-2.5,0,0,0,5.800000000000001
2019,1,3,3,30,-2.4000000000000004,0,0,0,5.9
2019,1,3,3,45,-2.4000000000000004,0,0,0,6
2019,1,3,4,0,-2.3000000000000003,0,0,0,6
2019,1,3,4,15,-2.3000000000000003,0,0,0,6.1000000000000005
2019,1,3,4,30,-2.3000000000000003,0,0,0,6.1000000000000005
2019,1,3,4,45,-2.3000000000000003,0,0,0,6.2
2019,1,3,5,0,-2.3000000000000003,0,0,0,6.300000000000001
2019,1,3,5,15,-2.3000000000000003,0,0,0,6.300000000000001
2019,1,3,5,30,-2.4000000000000004,0,0,0,6.300000000000001
2019,1,3,5,45,-2.4000000000000004,0,0,0,6.2
2019,1,3,6,0,-2.5,0,0,0,6.2
2019,1,3,6,15,-2.4000000000000004,0,0,0,6.300000000000001
2019,1,3,6,30,-2.4000000000000004,0,0,0,6.300000000000001
2019,1,3,6,45,-2.3000000000000003,0,0,0,6.300000000000001
2019,1,3,7,0,-2.2,2,2,0,6.300000000000001
2019,1,3,7,15,-2,5,5,0,6.300000000000001
2019,1,3,7,30,-1.8,6,6,0,6.4
2019,1,3,7,45,-1.6,6,6,0,6.5
2019,1,3,8,0,-1.3,7,7,0,6.5
2019,1,3,8,15,-1.1,8,8,0,6.6000000000000005
2019,1,3,8,30,-0.9,9,9,0,6.6000000000000005
2019,1,3,8,45,-0.6000000000000001,10,10,0,6.6000000000000005
2019,1,3,9,0,-0.4,11,11,0,6.7
2019,1,3,9,15,-0.30000000000000004,12,12,0,6.6000000000000005
2019,1,3,9,30,-0.2,13,13,0,6.6000000000000005
2019,1,3,9,45,-0.1,13,13,0,6.6000000000000005
2019,1,3,10,0,0,12,12,0,6.5
2019,1,3,10,15,0,12,12,0,6.4
2019,1,3,10,30,-0.1,12,12,0,6.300000000000001
2019,1,3,10,45,-0.1,22,22,0,6.2
2019,1,3,11,0,-0.2,15,15,0,6.1000000000000005
2019,1,3,11,15,-0.2,15,15,0,6
2019,1,3,11,30,-0.30000000000000004,14,14,0,5.9
2019,1,3,11,45,-0.4,13,13,0,5.800000000000001
2019,1,3,12,0,-0.4,13,13,0,5.800000000000001
2019,1,3,12,15,-0.5,12,12,0,5.800000000000001
2019,1,3,12,30,-0.5,11,11,0,5.800000000000001
2019,1,3,12,45,-0.5,11,11,0,5.800000000000001
2019,1,3,13,0,-0.5,10,10,0,5.800000000000001
2019,1,3,13,15,-0.6000000000000001,9,9,0,5.800000000000001
2019,1,3,13,30,-0.6000000000000001,8,8,0,5.800000000000001
2019,1,3,13,45,-0.6000000000000001,8,8,0,5.800000000000001
2019,1,3,14,0,-0.7000000000000001,7,7,0,5.800000000000001
2019,1,3,14,15,-0.8,6,6,0,5.6000000000000005
2019,1,3,14,30,-0.9,5,5,0,5.4
2019,1,3,14,45,-0.9,4,4,0,5.2
2019,1,3,15,0,-1,13,14,50,5
2019,1,3,15,15,-1.1,0,0,0,4.800000000000001
2019,1,3,15,30,-1.2000000000000002,0,0,0,4.7
2019,1,3,15,45,-1.3,0,0,0,4.5
2019,1,3,16,0,-1.4000000000000001,0,0,0,4.4
2019,1,3,16,15,-1.4000000000000001,0,0,0,4.4
2019,1,3,16,30,-1.5,0,0,0,4.3
2019,1,3,16,45,-1.6,0,0,0,4.3
2019,1,3,17,0,-1.6,0,0,0,4.2
2019,1,3,17,15,-1.7000000000000002,0,0,0,4.2
2019,1,3,17,30,-1.8,0,0,0,4.2
2019,1,3,17,45,-1.8,0,0,0,4.2
2019,1,3,18,0,-1.9000000000000001,0,0,0,4.2
2019,1,3,18,15,-2,0,0,0,4.2
2019,1,3,18,30,-2.1,0,0,0,4.2
2019,1,3,18,45,-2.2,0,0,0,4.2
2019,1,3,19,0,-2.3000000000000003,0,0,0,4.2
2019,1,3,19,15,-2.4000000000000004,0,0,0,4.1000000000000005
2019,1,3,19,30,-2.5,0,0,0,4.1000000000000005
2019,1,3,19,45,-2.6,0,0,0,4
2019,1,3,20,0,-2.8000000000000003,0,0,0,3.9000000000000004
2019,1,3,20,15,-2.9000000000000004,0,0,0,3.9000000000000004
2019,1,3,20,30,-3,0,0,0,3.8000000000000003
2019,1,3,20,45,-3.1,0,0,0,3.8000000000000003
2019,1,3,21,0,-3.2,0,0,0,3.7
2019,1,3,21,15,-3.3000000000000003,0,0,0,3.7
2019,1,3,21,30,-3.4000000000000004,0,0,0,3.7
2019,1,3,21,45,-3.4000000000000004,0,0,0,3.6
2019,1,3,22,0,-3.5,0,0,0,3.6
2019,1,3,22,15,-3.6,0,0,0,3.6
2019,1,3,22,30,-3.6,0,0,0,3.7
2019,1,3,22,45,-3.6,0,0,0,3.7
2019,1,3,23,0,-3.7,0,0,0,3.7
2019,1,3,23,15,-3.7,0,0,0,3.7
2019,1,3,23,30,-3.7,0,0,0,3.7
2019,1,3,23,45,-3.7,0,0,0,3.7
2019,1,4,0,0,-3.7,0,0,0,3.9000000000000004
2019,1,4,0,15,-3.7,0,0,0,3.9000000000000004
2019,1,4,0,30,-3.8000000000000003,0,0,0,4
2019,1,4,0,45,-3.8000000000000003,0,0,0,4
2019,1,4,1,0,-3.8000000000000003,0,0,0,4
2019,1,4,1,15,-3.9000000000000004,0,0,0,4.1000000000000005
2019,1,4,1,30,-3.9000000000000004,0,0,0,4.1000000000000005
2019,1,4,1,45,-4,0,0,0,4.1000000000000005
2019,1,4,2,0,-4,0,0,0,4.1000000000000005
2019,1,4,2,15,-4.1000000000000005,0,0,0,4.1000000000000005
2019,1,4,2,30,-4.1000000000000005,0,0,0,4.2
2019,1,4,2,45,-4.1000000000000005,0,0,0,4.2
2019,1,4,3,0,-4.1000000000000005,0,0,0,4.2
2019,1,4,3,15,-4.2,0,0,0,4.2
2019,1,4,3,30,-4.2,0,0,0,4.2
2019,1,4,3,45,-4.2,0,0,0,4.1000000000000005
2019,1,4,4,0,-4.2,0,0,0,4.1000000000000005
2019,1,4,4,15,-4.2,0,0,0,4.1000000000000005
2019,1,4,4,30,-4.2,0,0,0,4.1000000000000005
2019,1,4,4,45,-4.2,0,0,0,4.1000000000000005
2019,1,4,5,0,-4.2,0,0,0,4.1000000000000005
2019,1,4,5,15,-4.2,0,0,0,4.1000000000000005
2019,1,4,5,30,-4.2,0,0,0,4.1000000000000005
2019,1,4,5,45,-4.2,0,0,0,4
2019,1,4,6,0,-4.2,0,0,0,4
2019,1,4,6,15,-4,0,0,0,4
2019,1,4,6,30,-3.9000000000000004,0,0,0,4
2019,1,4,6,45,-3.7,0,0,0,4.1000000000000005
2019,1,4,7,0,-3.6,4,4,0,4.1000000000000005
2019,1,4,7,15,-3.2,7,7,0,4.2
2019,1,4,7,30,-2.9000000000000004,10,10,0,4.4
2019,1,4,7,45,-2.5,13,13,0,4.5
2019,1,4,8,0,-2.2,15,15,0,4.7
2019,1,4,8,15,-2,16,16,0,4.800000000000001
2019,1,4,8,30,-1.7000000000000002,18,18,0,4.9
2019,1,4,8,45,-1.5,20,20,0,4.9
2019,1,4,9,0,-1.3,22,22,0,5
2019,1,4,9,15,-1.1,24,24,0,5
2019,1,4,9,30,-1,38,38,0,4.9
2019,1,4,9,45,-0.9,26,26,0,4.9
2019,1,4,10,0,-0.8,26,26,0,4.800000000000001
2019,1,4,10,15,-0.7000000000000001,45,45,0,4.7
2019,1,4,10,30,-0.6000000000000001,27,27,0,4.7
2019,1,4,10,45,-0.6000000000000001,28,28,0,4.6000000000000005
2019,1,4,11,0,-0.5,28,28,0,4.5
2019,1,4,11,15,-0.5,29,29,0,4.4
2019,1,4,11,30,-0.5,27,27,0,4.3
2019,1,4,11,45,-0.5,26,26,0,4.2
2019,1,4,12,0,-0.5,26,26,0,4.2
2019,1,4,12,15,-0.6000000000000001,24,24,0,4
2019,1,4,12,30,-0.6000000000000001,23,23,0,3.9000000000000004
2019,1,4,12,45,-0.7000000000000001,21,21,0,3.7
2019,1,4,13,0,-0.8,19,19,0,3.6
2019,1,4,13,15,-0.9,17,17,0,3.4000000000000004
2019,1,4,13,30,-1,16,16,0,3.2
2019,1,4,13,45,-1.1,14,14,0,3
2019,1,4,14,0,-1.3,13,13,0,2.8000000000000003
2019,1,4,14,15,-1.3,11,11,0,2.7
2019,1,4,14,30,-1.4000000000000001,10,10,0,2.7
2019,1,4,14,45,-1.4000000000000001,8,8,0,2.7
2019,1,4,15,0,-1.5,2,3,64,2.7
2019,1,4,15,15,-1.4000000000000001,0,0,0,2.7
2019,1,4,15,30,-1.4000000000000001,0,0,0,2.8000000000000003
2019,1,4,15,45,-1.3,0,0,0,2.9000000000000004
2019,1,4,16,0,-1.3,0,0,0,2.9000000000000004
2019,1,4,16,15,-1.2000000000000002,0,0,0,3
2019,1,4,16,30,-1.1,0,0,0,3.1
2019,1,4,16,45,-1,0,0,0,3.2
2019,1,4,17,0,-0.9,0,0,0,3.3000000000000003
2019,1,4,17,15,-0.8,0,0,0,3.5
2019,1,4,17,30,-0.8,0,0,0,3.6
2019,1,4,17,45,-0.7000000000000001,0,0,0,3.7
2019,1,4,18,0,-0.6000000000000001,0,0,0,3.8000000000000003
2019,1,4,18,15,-0.5,0,0,0,3.9000000000000004
2019,1,4,18,30,-0.5,0,0,0,4
2019,1,4,18,45,-0.4,0,0,0,4
2019,1,4,19,0,-0.30000000000000004,0,0,0,4.1000000000000005
2019,1,4,19,15,-0.30000000000000004,0,0,0,4.2
2019,1,4,19,30,-0.30000000000000004,0,0,0,4.2
2019,1,4,19,45,-0.2,0,0,0,4.3
2019,1,4,20,0,-0.2,0,0,0,4.3
2019,1,4,20,15,-0.2,0,0,0,4.3
2019,1,4,20,30,-0.1,0,0,0,4.4
2019,1,4,20,45,-0.1,0,0,0,4.4
2019,1,4,21,0,-0.1,0,0,0,4.4
2019,1,4,21,15,0,0,0,0,4.5
2019,1,4,21,30,0,0,0,0,4.5
2019,1,4,21,45,0.1,0,0,0,4.5
2019,1,4,22,0,0.1,0,0,0,4.5
2019,1,4,22,15,0.1,0,0,0,4.5
2019,1,4,22,30,0.2,0,0,0,4.5
2019,1,4,22,45,0.2,0,0,0,4.5
2019,1,4,23,0,0.2,0,0,0,4.5
2019,1,4,23,15,0.2,0,0,0,4.5
2019,1,4,23,30,0.2,0,0,0,4.5
2019,1,4,23,45,0.2,0,0,0,4.5
2019,1,5,0,0,0.30000000000000004,0,0,0,4.6000000000000005
2019,1,5,0,15,0.30000000000000004,0,0,0,4.6000000000000005
2019,1,5,0,30,0.4,0,0,0,4.6000000000000005
2019,1,5,0,45,0.4,0,0,0,4.6000000000000005
2019,1,5,1,0,0.4,0,0,0,4.6000000000000005
2019,1,5,1,15,0.4,0,0,0,4.6000000000000005
2019,1,5,1,30,0.4,0,0,0,4.6000000000000005
2019,1,5,1,45,0.4,0,0,0,4.6000000000000005
2019,1,5,2,0,0.4,0,0,0,4.6000000000000005
2019,1,5,2,15,0.5,0,0,0,4.5
2019,1,5,2,30,0.5,0,0,0,4.5
2019,1,5,2,45,0.5,0,0,0,4.5
2019,1,5,3,0,0.5,0,0,0,4.5
2019,1,5,3,15,0.5,0,0,0,4.6000000000000005
2019,1,5,3,30,0.5,0,0,0,4.6000000000000005
2019,1,5,3,45,0.6000000000000001,0,0,0,4.7
2019,1,5,4,0,0.6000000000000001,0,0,0,4.7
2019,1,5,4,15,0.6000000000000001,0,0,0,4.800000000000001
2019,1,5,4,30,0.7000000000000001,0,0,0,4.9
2019,1,5,4,45,0.7000000000000001,0,0,0,4.9
2019,1,5,5,0,0.8,0,0,0,5
2019,1,5,5,15,0.8,0,0,0,5
2019,1,5,5,30,0.8,0,0,0,5.1000000000000005
2019,1,5,5,45,0.9,0,0,0,5.2
2019,1,5,6,0,0.9,0,0,0,5.300000000000001
2019,1,5,6,15,1,0,0,0,5.4
2019,1,5,6,30,1,0,0,0,5.5
2019,1,5,6,45,1,0,0,0,5.7
2019,1,5,7,0,1.1,5,6,17,5.800000000000001
2019,1,5,7,15,1.1,12,12,0,5.9
2019,1,5,7,30,1.1,17,17,0,6
2019,1,5,7,45,1.2000000000000002,21,21,0,6.2
2019,1,5,8,0,1.2000000000000002,26,26,0,6.300000000000001
2019,1,5,8,15,1.2000000000000002,30,30,0,6.300000000000001
2019,1,5,8,30,1.2000000000000002,34,34,0,6.4
2019,1,5,8,45,1.2000000000000002,39,39,0,6.5
2019,1,5,9,0,1.2000000000000002,43,43,0,6.5
2019,1,5,9,15,1.3,47,47,0,6.6000000000000005
2019,1,5,9,30,1.3,51,51,0,6.7
2019,1,5,9,45,1.3,54,54,0,6.7
2019,1,5,10,0,1.4000000000000001,20,20,0,6.800000000000001
2019,1,5,10,15,1.5,65,65,0,6.800000000000001
2019,1,5,10,30,1.6,22,22,0,6.800000000000001
2019,1,5,10,45,1.7000000000000002,22,22,0,6.800000000000001
2019,1,5,11,0,1.8,40,40,0,6.800000000000001
2019,1,5,11,15,2,22,22,0,6.800000000000001
2019,1,5,11,30,2.1,22,22,0,6.7
2019,1,5,11,45,2.3000000000000003,21,21,0,6.7
2019,1,5,12,0,2.4000000000000004,37,37,0,6.6000000000000005
2019,1,5,12,15,2.5,35,35,0,6.5
2019,1,5,12,30,2.5,32,32,0,6.4
2019,1,5,12,45,2.6,94,176,307,6.300000000000001
2019,1,5,13,0,2.6,88,158,284,6.2
2019,1,5,13,15,2.5,62,202,620,6.1000000000000005
2019,1,5,13,30,2.5,58,177,590,6.1000000000000005
2019,1,5,13,45,2.5,64,99,197,6
2019,1,5,14,0,2.4000000000000004,54,78,161,6
2019,1,5,14,15,2.3000000000000003,43,58,124,5.800000000000001
2019,1,5,14,30,2.3000000000000003,32,39,81,5.7
2019,1,5,14,45,2.2,21,23,17,5.6000000000000005
2019,1,5,15,0,2.1,5,8,125,5.5
2019,1,5,15,15,2,0,0,0,5.4
2019,1,5,15,30,2,0,0,0,5.300000000000001
2019,1,5,15,45,1.9000000000000001,0,0,0,5.2
2019,1,5,16,0,1.8,0,0,0,5.2
2019,1,5,16,15,1.8,0,0,0,5.1000000000000005
2019,1,5,16,30,1.8,0,0,0,5.1000000000000005
2019,1,5,16,45,1.8,0,0,0,5.1000000000000005
2019,1,5,17,0,1.7000000000000002,0,0,0,5.1000000000000005
2019,1,5,17,15,1.7000000000000002,0,0,0,5
2019,1,5,17,30,1.6,0,0,0,4.9
2019,1,5,17,45,1.6,0,0,0,4.800000000000001
2019,1,5,18,0,1.5,0,0,0,4.7
2019,1,5,18,15,1.5,0,0,0,4.6000000000000005
2019,1,5,18,30,1.5,0,0,0,4.5
2019,1,5,18,45,1.5,0,0,0,4.5
2019,1,5,19,0,1.4000000000000001,0,0,0,4.4
2019,1,5,19,15,1.4000000000000001,0,0,0,4.3
2019,1,5,19,30,1.4000000000000001,0,0,0,4.3
2019,1,5,19,45,1.4000000000000001,0,0,0,4.3
2019,1,5,20,0,1.4000000000000001,0,0,0,4.2
2019,1,5,20,15,1.4000000000000001,0,0,0,4.2
