Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,804583,-,-,-,50.09,14.42,0,202,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,GHI,DNI,Wind Speed,Temperature
2019,1,1,0,0,0,0,0,2.4000000000000004,3.4000000000000004
2019,1,1,0,15,0,0,0,2.5,3.5
2019,1,1,0,30,0,0,0,2.6,3.5
2019,1,1,0,45,0,0,0,2.7,3.6
2019,1,1,1,0,0,0,0,2.8000000000000003,3.7
2019,1,1,1,15,0,0,0,3,3.7
2019,1,1,1,30,0,0,0,3.1,3.7
2019,1,1,1,45,0,0,0,3.3000000000000003,3.8000000000000003
2019,1,1,2,0,0,0,0,3.5,3.8000000000000003
2019,1,1,2,15,0,0,0,3.6,3.8000000000000003
2019,1,1,2,30,0,0,0,3.8000000000000003,3.8000000000000003
2019,1,1,2,45,0,0,0,4,3.7
2019,1,1,3,0,0,0,0,4.1000000000000005,3.7
2019,1,1,3,15,0,0,0,4.3,3.7
2019,1,1,3,30,0,0,0,4.5,3.7
2019,1,1,3,45,0,0,0,4.7,3.7
2019,1,1,4,0,0,0,0,4.800000000000001,3.7
2019,1,1,4,15,0,0,0,4.9,3.8000000000000003
2019,1,1,4,30,0,0,0,5,3.8000000000000003
2019,1,1,4,45,0,0,0,5.1000000000000005,3.8000000000000003
2019,1,1,5,0,0,0,0,5.2,3.9000000000000004
2019,1,1,5,15,0,0,0,5.2,3.9000000000000004
2019,1,1,5,30,0,0,0,5.300000000000001,4
2019,1,1,5,45,0,0,0,5.300000000000001,4.1000000000000005
2019,1,1,6,0,0,0,0,5.4,4.2
2019,1,1,6,15,0,0,0,5.4,4.3
2019,1,1,6,30,0,0,0,5.5,4.4
2019,1,1,6,45,0,0,0,5.5,4.5
2019,1,1,7,0,0,0,0,5.6000000000000005,4.7
2019,1,1,7,15,1,1,0,5.7,4.800000000000001
2019,1,1,7,30,4,4,0,5.800000000000001,5
2019,1,1,7,45,5,5,0,5.9,5.1000000000000005
2019,1,1,8,0,5,5,0,6,5.300000000000001
2019,1,1,8,15,6,6,0,6,5.5
2019,1,1,8,30,6,6,0,6.1000000000000005,5.7
2019,1,1,8,45,7,7,0,6.2,5.800000000000001
2019,1,1,9,0,8,8,0,6.300000000000001,6
2019,1,1,9,15,8,8,0,6.4,6.1000000000000005
2019,1,1,9,30,9,9,0,6.5,6.300000000000001
2019,1,1,9,45,9,9,0,6.7,6.4
2019,1,1,10,0,16,16,0,6.800000000000001,6.6000000000000005
2019,1,1,10,15,17,17,0,6.9,6.6000000000000005
2019,1,1,10,30,70,251,639,7,6.7
2019,1,1,10,45,18,18,0,7.1000000000000005,6.7
2019,1,1,11,0,19,19,0,7.2,6.800000000000001
2019,1,1,11,15,19,19,0,7.2,6.800000000000001
2019,1,1,11,30,18,18,0,7.1000000000000005,6.7
2019,1,1,11,45,18,18,0,7,6.7
2019,1,1,12,0,17,17,0,7,6.6000000000000005
2019,1,1,12,15,16,16,0,6.9,6.6000000000000005
2019,1,1,12,30,15,15,0,6.800000000000001,6.6000000000000005
2019,1,1,12,45,14,14,0,6.800000000000001,6.5
2019,1,1,13,0,12,12,0,6.7,6.5
2019,1,1,13,15,11,11,0,6.6000000000000005,6.4
2019,1,1,13,30,10,10,0,6.6000000000000005,6.300000000000001
2019,1,1,13,45,8,8,0,6.5,6.2
2019,1,1,14,0,7,7,0,6.4,6.1000000000000005
2019,1,1,14,15,5,5,0,6.4,6
2019,1,1,14,30,4,4,0,6.300000000000001,5.9
2019,1,1,14,45,3,3,0,6.2,5.7
2019,1,1,15,0,0,0,0,6.2,5.6000000000000005
2019,1,1,15,15,0,0,0,6.2,5.5
2019,1,1,15,30,0,0,0,6.2,5.4
2019,1,1,15,45,0,0,0,6.2,5.300000000000001
2019,1,1,16,0,0,0,0,6.2,5.2
2019,1,1,16,15,0,0,0,6.2,5.1000000000000005
2019,1,1,16,30,0,0,0,6.2,5
2019,1,1,16,45,0,0,0,6.2,4.9
2019,1,1,17,0,0,0,0,6.300000000000001,4.9
2019,1,1,17,15,0,0,0,6.300000000000001,4.7
2019,1,1,17,30,0,0,0,6.300000000000001,4.6000000000000005
2019,1,1,17,45,0,0,0,6.300000000000001,4.5
2019,1,1,18,0,0,0,0,6.4,4.4
2019,1,1,18,15,0,0,0,6.5,4.3
2019,1,1,18,30,0,0,0,6.6000000000000005,4.2
2019,1,1,18,45,0,0,0,6.7,4.1000000000000005
2019,1,1,19,0,0,0,0,6.800000000000001,4
2019,1,1,19,15,0,0,0,6.9,3.9000000000000004
2019,1,1,19,30,0,0,0,7,3.9000000000000004
2019,1,1,19,45,0,0,0,7,3.8000000000000003
2019,1,1,20,0,0,0,0,7.1000000000000005,3.7
2019,1,1,20,15,0,0,0,7.2,3.6
2019,1,1,20,30,0,0,0,7.300000000000001,3.4000000000000004
2019,1,1,20,45,0,0,0,7.4,3.3000000000000003
2019,1,1,21,0,0,0,0,7.5,3.1
2019,1,1,21,15,0,0,0,7.5,2.9000000000000004
2019,1,1,21,30,0,0,0,7.5,2.7
2019,1,1,21,45,0,0,0,7.5,2.5
2019,1,1,22,0,0,0,0,7.5,2.3000000000000003
2019,1,1,22,15,0,0,0,7.5,2.1
2019,1,1,22,30,0,0,0,7.4,2
2019,1,1,22,45,0,0,0,7.4,1.8
2019,1,1,23,0,0,0,0,7.4,1.6
2019,1,1,23,15,0,0,0,7.4,1.6
2019,1,1,23,30,0,0,0,7.4,1.6
2019,1,1,23,45,0,0,0,7.4,1.6
2019,1,2,0,0,0,0,0,8,1.4000000000000001
2019,1,2,0,15,0,0,0,8.1,1.4000000000000001
2019,1,2,0,30,0,0,0,8.3,1.4000000000000001
2019,1,2,0,45,0,0,0,8.4,1.4000000000000001
2019,1,2,1,0,0,0,0,8.5,1.4000000000000001
2019,1,2,1,15,0,0,0,8.6,1.4000000000000001
2019,1,2,1,30,0,0,0,8.6,1.4000000000000001
2019,1,2,1,45,0,0,0,8.6,1.5
2019,1,2,2,0,0,0,0,8.6,1.5
2019,1,2,2,15,0,0,0,8.4,1.5
2019,1,2,2,30,0,0,0,8.200000000000001,1.6
2019,1,2,2,45,0,0,0,8.1,1.7000000000000002
2019,1,2,3,0,0,0,0,7.9,1.7000000000000002
2019,1,2,3,15,0,0,0,7.7,1.7000000000000002
2019,1,2,3,30,0,0,0,7.5,1.7000000000000002
2019,1,2,3,45,0,0,0,7.4,1.8
2019,1,2,4,0,0,0,0,7.2,1.8
2019,1,2,4,15,0,0,0,7,1.7000000000000002
2019,1,2,4,30,0,0,0,6.9,1.7000000000000002
2019,1,2,4,45,0,0,0,6.7,1.7000000000000002
2019,1,2,5,0,0,0,0,6.6000000000000005,1.6
2019,1,2,5,15,0,0,0,6.6000000000000005,1.6
2019,1,2,5,30,0,0,0,6.5,1.5
2019,1,2,5,45,0,0,0,6.5,1.5
2019,1,2,6,0,0,0,0,6.5,1.4000000000000001
2019,1,2,6,15,0,0,0,6.5,1.3
2019,1,2,6,30,0,0,0,6.6000000000000005,1.3
2019,1,2,6,45,0,0,0,6.7,1.2000000000000002
2019,1,2,7,0,0,0,0,6.800000000000001,1.2000000000000002
2019,1,2,7,15,11,11,4,6.9,1.2000000000000002
2019,1,2,7,30,4,4,0,7,1.3
2019,1,2,7,45,5,5,0,7.1000000000000005,1.3
2019,1,2,8,0,5,5,0,7.2,1.4000000000000001
2019,1,2,8,15,6,6,0,7.300000000000001,1.4000000000000001
2019,1,2,8,30,7,7,0,7.4,1.5
2019,1,2,8,45,7,7,0,7.4,1.5
2019,1,2,9,0,8,8,0,7.5,1.5
2019,1,2,9,15,13,13,0,7.5,1.5
2019,1,2,9,30,9,9,0,7.5,1.5
2019,1,2,9,45,9,9,0,7.6000000000000005,1.5
2019,1,2,10,0,10,10,0,7.6000000000000005,1.5
2019,1,2,10,15,18,18,0,7.6000000000000005,1.5
2019,1,2,10,30,19,19,0,7.5,1.5
2019,1,2,10,45,13,13,0,7.5,1.5
2019,1,2,11,0,20,20,0,7.5,1.4000000000000001
2019,1,2,11,15,19,19,0,7.300000000000001,1.4000000000000001
2019,1,2,11,30,33,33,0,7.2,1.3
2019,1,2,11,45,18,18,0,7.1000000000000005,1.3
2019,1,2,12,0,18,18,0,7,1.2000000000000002
2019,1,2,12,15,17,17,0,6.9,1.1
2019,1,2,12,30,16,16,0,6.7,1.1
2019,1,2,12,45,15,15,0,6.6000000000000005,1
2019,1,2,13,0,13,13,0,6.5,0.9
2019,1,2,13,15,12,12,0,6.4,0.8
2019,1,2,13,30,10,10,0,6.300000000000001,0.7000000000000001
2019,1,2,13,45,9,9,0,6.2,0.7000000000000001
2019,1,2,14,0,7,7,0,6.1000000000000005,0.6000000000000001
2019,1,2,14,15,6,6,0,5.9,0.4
2019,1,2,14,30,5,5,0,5.800000000000001,0.2
2019,1,2,14,45,3,3,0,5.7,0
2019,1,2,15,0,1,1,0,5.6000000000000005,-0.2
2019,1,2,15,15,0,0,0,5.5,-0.30000000000000004
2019,1,2,15,30,0,0,0,5.5,-0.4
2019,1,2,15,45,0,0,0,5.4,-0.6000000000000001
2019,1,2,16,0,0,0,0,5.4,-0.7000000000000001
2019,1,2,16,15,0,0,0,5.300000000000001,-0.8
2019,1,2,16,30,0,0,0,5.300000000000001,-0.8
2019,1,2,16,45,0,0,0,5.2,-0.9
2019,1,2,17,0,0,0,0,5.2,-1
2019,1,2,17,15,0,0,0,5.2,-1
2019,1,2,17,30,0,0,0,5.2,-1.1
2019,1,2,17,45,0,0,0,5.2,-1.1
2019,1,2,18,0,0,0,0,5.2,-1.2000000000000002
2019,1,2,18,15,0,0,0,5.1000000000000005,-1.3
2019,1,2,18,30,0,0,0,5.1000000000000005,-1.4000000000000001
2019,1,2,18,45,0,0,0,5,-1.5
2019,1,2,19,0,0,0,0,5,-1.6
2019,1,2,19,15,0,0,0,4.9,-1.7000000000000002
2019,1,2,19,30,0,0,0,4.9,-1.8
2019,1,2,19,45,0,0,0,4.800000000000001,-2
2019,1,2,20,0,0,0,0,4.800000000000001,-2.1
2019,1,2,20,15,0,0,0,4.7,-2.2
2019,1,2,20,30,0,0,0,4.7,-2.3000000000000003
2019,1,2,20,45,0,0,0,4.6000000000000005,-2.5
2019,1,2,21,0,0,0,0,4.6000000000000005,-2.6
2019,1,2,21,15,0,0,0,4.6000000000000005,-2.6
2019,1,2,21,30,0,0,0,4.6000000000000005,-2.5
2019,1,2,21,45,0,0,0,4.6000000000000005,-2.5
2019,1,2,22,0,0,0,0,4.7,-2.5
2019,1,2,22,15,0,0,0,4.7,-2.5
2019,1,2,22,30,0,0,0,4.7,-2.5
2019,1,2,22,45,0,0,0,4.7,-2.4000000000000004
2019,1,2,23,0,0,0,0,4.7,-2.4000000000000004
2019,1,2,23,15,0,0,0,4.7,-2.4000000000000004
2019,1,2,23,30,0,0,0,4.7,-2.4000000000000004
2019,1,2,23,45,0,0,0,4.7,-2.4000000000000004
2019,1,3,0,0,0,0,0,4.5,-2.9000000000000004
2019,1,3,0,15,0,0,0,4.5,-2.9000000000000004
2019,1,3,0,30,0,0,0,4.5,-2.9000000000000004
2019,1,3,0,45,0,0,0,4.6000000000000005,-2.9000000000000004
2019,1,3,1,0,0,0,0,4.6000000000000005,-3
2019,1,3,1,15,0,0,0,4.6000000000000005,-2.9000000000000004
2019,1,3,1,30,0,0,0,4.6000000000000005,-2.9000000000000004
2019,1,3,1,45,0,0,0,4.6000000000000005,-2.9000000000000004
2019,1,3,2,0,0,0,0,4.6000000000000005,-2.9000000000000004
2019,1,3,2,15,0,0,0,4.6000000000000005,-2.9000000000000004
2019,1,3,2,30,0,0,0,4.5,-2.9000000000000004
2019,1,3,2,45,0,0,0,4.5,-2.9000000000000004
2019,1,3,3,0,0,0,0,4.5,-3
2019,1,3,3,15,0,0,0,4.5,-3
2019,1,3,3,30,0,0,0,4.5,-3.1
2019,1,3,3,45,0,0,0,4.5,-3.1
2019,1,3,4,0,0,0,0,4.5,-3.1
2019,1,3,4,15,0,0,0,4.4,-3.2
2019,1,3,4,30,0,0,0,4.3,-3.3000000000000003
2019,1,3,4,45,0,0,0,4.3,-3.4000000000000004
2019,1,3,5,0,0,0,0,4.2,-3.5
2019,1,3,5,15,0,0,0,4.2,-3.6
2019,1,3,5,30,0,0,0,4.2,-3.7
2019,1,3,5,45,0,0,0,4.2,-3.7
2019,1,3,6,0,0,0,0,4.2,-3.8000000000000003
2019,1,3,6,15,0,0,0,4.4,-3.6
2019,1,3,6,30,0,0,0,4.6000000000000005,-3.4000000000000004
2019,1,3,6,45,0,0,0,4.800000000000001,-3.2
2019,1,3,7,0,0,0,0,5,-3
2019,1,3,7,15,14,16,83,5.2,-2.7
2019,1,3,7,30,6,6,0,5.300000000000001,-2.3000000000000003
2019,1,3,7,45,9,9,0,5.5,-2
2019,1,3,8,0,11,11,0,5.6000000000000005,-1.7000000000000002
2019,1,3,8,15,14,14,0,5.800000000000001,-1.4000000000000001
2019,1,3,8,30,17,17,0,6,-1.2000000000000002
2019,1,3,8,45,20,20,0,6.2,-1
2019,1,3,9,0,23,23,0,6.4,-0.7000000000000001
2019,1,3,9,15,18,18,0,6.5,-0.6000000000000001
2019,1,3,9,30,28,28,0,6.6000000000000005,-0.4
2019,1,3,9,45,31,31,0,6.800000000000001,-0.30000000000000004
2019,1,3,10,0,33,33,0,6.9,-0.1
2019,1,3,10,15,35,35,0,7,-0.1
2019,1,3,10,30,36,36,0,7.2,0
2019,1,3,10,45,37,37,0,7.300000000000001,0.1
2019,1,3,11,0,38,38,0,7.4,0.2
2019,1,3,11,15,38,38,0,7.300000000000001,0.1
2019,1,3,11,30,36,36,0,7.300000000000001,0.1
2019,1,3,11,45,36,36,0,7.2,0
2019,1,3,12,0,35,35,0,7.2,0
2019,1,3,12,15,33,33,0,7,-0.1
2019,1,3,12,30,31,31,0,6.9,-0.1
2019,1,3,12,45,28,28,0,6.800000000000001,-0.2
2019,1,3,13,0,26,26,0,6.6000000000000005,-0.30000000000000004
2019,1,3,13,15,23,23,0,6.4,-0.4
2019,1,3,13,30,20,20,0,6.2,-0.5
2019,1,3,13,45,17,17,0,6,-0.6000000000000001
2019,1,3,14,0,14,14,0,5.800000000000001,-0.7000000000000001
2019,1,3,14,15,11,11,0,5.6000000000000005,-0.8
2019,1,3,14,30,9,9,0,5.4,-1
2019,1,3,14,45,6,6,0,5.2,-1.1
2019,1,3,15,0,13,14,48,5,-1.2000000000000002
2019,1,3,15,15,0,0,0,4.9,-1.3
2019,1,3,15,30,0,0,0,4.7,-1.4000000000000001
2019,1,3,15,45,0,0,0,4.6000000000000005,-1.5
2019,1,3,16,0,0,0,0,4.5,-1.6
2019,1,3,16,15,0,0,0,4.3,-1.7000000000000002
2019,1,3,16,30,0,0,0,4.1000000000000005,-1.9000000000000001
2019,1,3,16,45,0,0,0,3.9000000000000004,-2
2019,1,3,17,0,0,0,0,3.7,-2.1
2019,1,3,17,15,0,0,0,3.6,-2.3000000000000003
2019,1,3,17,30,0,0,0,3.4000000000000004,-2.5
2019,1,3,17,45,0,0,0,3.3000000000000003,-2.6
2019,1,3,18,0,0,0,0,3.2,-2.8000000000000003
2019,1,3,18,15,0,0,0,3.1,-2.9000000000000004
2019,1,3,18,30,0,0,0,3,-3
2019,1,3,18,45,0,0,0,2.9000000000000004,-3.1
2019,1,3,19,0,0,0,0,2.8000000000000003,-3.2
2019,1,3,19,15,0,0,0,2.8000000000000003,-3.3000000000000003
2019,1,3,19,30,0,0,0,2.7,-3.4000000000000004
2019,1,3,19,45,0,0,0,2.7,-3.5
2019,1,3,20,0,0,0,0,2.6,-3.5
2019,1,3,20,15,0,0,0,2.6,-3.6
2019,1,3,20,30,0,0,0,2.6,-3.6
2019,1,3,20,45,0,0,0,2.5,-3.7
2019,1,3,21,0,0,0,0,2.5,-3.8000000000000003
2019,1,3,21,15,0,0,0,2.6,-3.7
2019,1,3,21,30,0,0,0,2.7,-3.7
2019,1,3,21,45,0,0,0,2.7,-3.7
2019,1,3,22,0,0,0,0,2.8000000000000003,-3.7
2019,1,3,22,15,0,0,0,2.9000000000000004,-3.6
2019,1,3,22,30,0,0,0,2.9000000000000004,-3.6
2019,1,3,22,45,0,0,0,2.9000000000000004,-3.5
2019,1,3,23,0,0,0,0,3,-3.5
2019,1,3,23,15,0,0,0,3,-3.5
2019,1,3,23,30,0,0,0,3,-3.5
2019,1,3,23,45,0,0,0,3,-3.5
2019,1,4,0,0,0,0,0,3,-3.5
2019,1,4,0,15,0,0,0,3,-3.5
2019,1,4,0,30,0,0,0,3,-3.6
2019,1,4,0,45,0,0,0,2.9000000000000004,-3.6
2019,1,4,1,0,0,0,0,2.9000000000000004,-3.6
2019,1,4,1,15,0,0,0,2.9000000000000004,-3.7
2019,1,4,1,30,0,0,0,2.8000000000000003,-3.8000000000000003
2019,1,4,1,45,0,0,0,2.8000000000000003,-3.9000000000000004
2019,1,4,2,0,0,0,0,2.7,-4
2019,1,4,2,15,0,0,0,2.7,-4
2019,1,4,2,30,0,0,0,2.7,-4.1000000000000005
2019,1,4,2,45,0,0,0,2.6,-4.1000000000000005
2019,1,4,3,0,0,0,0,2.6,-4.2
2019,1,4,3,15,0,0,0,2.6,-4.1000000000000005
2019,1,4,3,30,0,0,0,2.6,-4.1000000000000005
2019,1,4,3,45,0,0,0,2.7,-4.1000000000000005
2019,1,4,4,0,0,0,0,2.7,-4
2019,1,4,4,15,0,0,0,2.7,-4
2019,1,4,4,30,0,0,0,2.7,-3.9000000000000004
2019,1,4,4,45,0,0,0,2.6,-3.8000000000000003
2019,1,4,5,0,0,0,0,2.6,-3.7
2019,1,4,5,15,0,0,0,2.7,-3.6
2019,1,4,5,30,0,0,0,2.7,-3.4000000000000004
2019,1,4,5,45,0,0,0,2.7,-3.3000000000000003
2019,1,4,6,0,0,0,0,2.8000000000000003,-3.1
2019,1,4,6,15,0,0,0,2.8000000000000003,-2.9000000000000004
2019,1,4,6,30,0,0,0,2.8000000000000003,-2.8000000000000003
2019,1,4,6,45,0,0,0,2.8000000000000003,-2.6
2019,1,4,7,0,0,0,0,2.8000000000000003,-2.4000000000000004
2019,1,4,7,15,1,3,86,2.8000000000000003,-2.2
2019,1,4,7,30,6,6,0,2.9000000000000004,-2
2019,1,4,7,45,8,8,0,3,-1.8
2019,1,4,8,0,11,11,0,3,-1.6
2019,1,4,8,15,13,13,0,3.1,-1.4000000000000001
2019,1,4,8,30,16,16,0,3.2,-1.2000000000000002
2019,1,4,8,45,32,32,0,3.3000000000000003,-1
2019,1,4,9,0,36,36,0,3.4000000000000004,-0.8
2019,1,4,9,15,40,40,0,3.5,-0.7000000000000001
2019,1,4,9,30,43,43,0,3.6,-0.6000000000000001
2019,1,4,9,45,46,46,0,3.7,-0.4
2019,1,4,10,0,49,49,0,3.8000000000000003,-0.30000000000000004
2019,1,4,10,15,51,51,0,3.9000000000000004,-0.2
2019,1,4,10,30,42,42,0,4,0
2019,1,4,10,45,43,43,0,4.1000000000000005,0.1
2019,1,4,11,0,48,48,0,4.1000000000000005,0.2
2019,1,4,11,15,54,54,0,4.2,0.30000000000000004
2019,1,4,11,30,67,67,0,4.2,0.4
2019,1,4,11,45,69,69,0,4.2,0.4
2019,1,4,12,0,65,65,0,4.3,0.5
2019,1,4,12,15,61,61,0,4.3,0.6000000000000001
2019,1,4,12,30,57,57,0,4.3,0.6000000000000001
2019,1,4,12,45,53,53,0,4.4,0.6000000000000001
2019,1,4,13,0,48,48,0,4.4,0.7000000000000001
2019,1,4,13,15,44,44,0,4.4,0.7000000000000001
2019,1,4,13,30,39,39,0,4.5,0.7000000000000001
2019,1,4,13,45,33,33,0,4.5,0.7000000000000001
2019,1,4,14,0,28,28,0,4.5,0.7000000000000001
2019,1,4,14,15,23,23,0,4.6000000000000005,0.7000000000000001
2019,1,4,14,30,18,18,0,4.6000000000000005,0.7000000000000001
2019,1,4,14,45,13,13,0,4.6000000000000005,0.7000000000000001
2019,1,4,15,0,13,15,94,4.6000000000000005,0.7000000000000001
2019,1,4,15,15,0,0,0,4.6000000000000005,0.7000000000000001
2019,1,4,15,30,0,0,0,4.6000000000000005,0.7000000000000001
2019,1,4,15,45,0,0,0,4.6000000000000005,0.7000000000000001
2019,1,4,16,0,0,0,0,4.6000000000000005,0.7000000000000001
2019,1,4,16,15,0,0,0,4.6000000000000005,0.8
2019,1,4,16,30,0,0,0,4.6000000000000005,0.8
2019,1,4,16,45,0,0,0,4.6000000000000005,0.8
2019,1,4,17,0,0,0,0,4.6000000000000005,0.8
2019,1,4,17,15,0,0,0,4.5,0.8
2019,1,4,17,30,0,0,0,4.5,0.8
2019,1,4,17,45,0,0,0,4.4,0.8
2019,1,4,18,0,0,0,0,4.4,0.8
2019,1,4,18,15,0,0,0,4.4,0.9
2019,1,4,18,30,0,0,0,4.4,0.9
2019,1,4,18,45,0,0,0,4.5,0.9
2019,1,4,19,0,0,0,0,4.5,0.9
2019,1,4,19,15,0,0,0,4.5,0.9
2019,1,4,19,30,0,0,0,4.5,0.9
2019,1,4,19,45,0,0,0,4.4,0.9
2019,1,4,20,0,0,0,0,4.4,0.9
2019,1,4,20,15,0,0,0,4.4,0.8
2019,1,4,20,30,0,0,0,4.3,0.8
2019,1,4,20,45,0,0,0,4.2,0.7000000000000001
2019,1,4,21,0,0,0,0,4.1000000000000005,0.7000000000000001
2019,1,4,21,15,0,0,0,4.1000000000000005,0.8
2019,1,4,21,30,0,0,0,4.2,0.8
2019,1,4,21,45,0,0,0,4.2,0.9
2019,1,4,22,0,0,0,0,4.2,0.9
2019,1,4,22,15,0,0,0,4.2,0.9
2019,1,4,22,30,0,0,0,4.3,1
2019,1,4,22,45,0,0,0,4.3,1
2019,1,4,23,0,0,0,0,4.4,1
2019,1,4,23,15,0,0,0,4.4,1
2019,1,4,23,30,0,0,0,4.4,1
2019,1,4,23,45,0,0,0,4.4,1
2019,1,5,0,0,0,0,0,4.4,1.2000000000000002
2019,1,5,0,15,0,0,0,4.4,1.2000000000000002
2019,1,5,0,30,0,0,0,4.5,1.3
2019,1,5,0,45,0,0,0,4.5,1.3
2019,1,5,1,0,0,0,0,4.5,1.3
2019,1,5,1,15,0,0,0,4.6000000000000005,1.4000000000000001
2019,1,5,1,30,0,0,0,4.7,1.4000000000000001
2019,1,5,1,45,0,0,0,4.7,1.4000000000000001
2019,1,5,2,0,0,0,0,4.800000000000001,1.5
2019,1,5,2,15,0,0,0,4.9,1.5
2019,1,5,2,30,0,0,0,5,1.6
2019,1,5,2,45,0,0,0,5.1000000000000005,1.6
2019,1,5,3,0,0,0,0,5.2,1.6
2019,1,5,3,15,0,0,0,5.2,1.7000000000000002
2019,1,5,3,30,0,0,0,5.300000000000001,1.7000000000000002
2019,1,5,3,45,0,0,0,5.300000000000001,1.7000000000000002
2019,1,5,4,0,0,0,0,5.4,1.7000000000000002
2019,1,5,4,15,0,0,0,5.4,1.7000000000000002
2019,1,5,4,30,0,0,0,5.4,1.8
2019,1,5,4,45,0,0,0,5.4,1.8
2019,1,5,5,0,0,0,0,5.5,1.8
2019,1,5,5,15,0,0,0,5.5,1.8
2019,1,5,5,30,0,0,0,5.5,1.7000000000000002
2019,1,5,5,45,0,0,0,5.5,1.7000000000000002
2019,1,5,6,0,0,0,0,5.6000000000000005,1.7000000000000002
2019,1,5,6,15,0,0,0,5.5,1.7000000000000002
2019,1,5,6,30,0,0,0,5.4,1.6
2019,1,5,6,45,0,0,0,5.4,1.6
2019,1,5,7,0,0,0,0,5.300000000000001,1.6
2019,1,5,7,15,2,5,111,5.2,1.6
2019,1,5,7,30,11,11,0,5.2,1.6
2019,1,5,7,45,15,15,0,5.1000000000000005,1.6
2019,1,5,8,0,19,19,0,5,1.7000000000000002
2019,1,5,8,15,22,22,0,4.9,1.8
2019,1,5,8,30,26,26,0,4.800000000000001,1.9000000000000001
2019,1,5,8,45,30,30,0,4.6000000000000005,2
2019,1,5,9,0,34,34,0,4.5,2.1
2019,1,5,9,15,37,37,0,4.5,2.3000000000000003
2019,1,5,9,30,40,40,0,4.4,2.4000000000000004
2019,1,5,9,45,43,43,0,4.4,2.6
2019,1,5,10,0,32,32,0,4.3,2.8000000000000003
2019,1,5,10,15,31,31,0,4.4,2.9000000000000004
2019,1,5,10,30,97,97,0,4.4,3
2019,1,5,10,45,87,87,0,4.5,3.2
2019,1,5,11,0,121,156,116,4.5,3.3000000000000003
2019,1,5,11,15,65,65,0,4.5,3.3000000000000003
2019,1,5,11,30,35,35,0,4.5,3.4000000000000004
2019,1,5,11,45,39,39,0,4.5,3.4000000000000004
2019,1,5,12,0,69,69,0,4.5,3.4000000000000004
2019,1,5,12,15,60,60,0,4.5,3.5
2019,1,5,12,30,29,29,0,4.4,3.5
2019,1,5,12,45,27,27,0,4.4,3.5
2019,1,5,13,0,24,24,0,4.3,3.5
2019,1,5,13,15,61,186,597,4.2,3.5
2019,1,5,13,30,57,163,562,4,3.4000000000000004
2019,1,5,13,45,51,138,526,3.9000000000000004,3.3000000000000003
2019,1,5,14,0,46,112,474,3.7,3.3000000000000003
2019,1,5,14,15,39,85,411,3.6,3.2
2019,1,5,14,30,32,60,334,3.4000000000000004,3.1
2019,1,5,14,45,6,6,0,3.3000000000000003,3
2019,1,5,15,0,3,3,4,3.2,2.9000000000000004
2019,1,5,15,15,0,0,0,3.2,2.8000000000000003
2019,1,5,15,30,0,0,0,3.1,2.8000000000000003
2019,1,5,15,45,0,0,0,3.1,2.8000000000000003
2019,1,5,16,0,0,0,0,3.1,2.8000000000000003
2019,1,5,16,15,0,0,0,3.1,2.8000000000000003
2019,1,5,16,30,0,0,0,3.1,2.8000000000000003
2019,1,5,16,45,0,0,0,3.1,2.9000000000000004
2019,1,5,17,0,0,0,0,3.2,2.9000000000000004
2019,1,5,17,15,0,0,0,3.2,2.9000000000000004
2019,1,5,17,30,0,0,0,3.2,3
2019,1,5,17,45,0,0,0,3.2,3
2019,1,5,18,0,0,0,0,3.2,3
2019,1,5,18,15,0,0,0,3.2,3
2019,1,5,18,30,0,0,0,3.3000000000000003,3
2019,1,5,18,45,0,0,0,3.3000000000000003,3
2019,1,5,19,0,0,0,0,3.3000000000000003,3
2019,1,5,19,15,0,0,0,3.2,2.9000000000000004
2019,1,5,19,30,0,0,0,3.2,2.8000000000000003
2019,1,5,19,45,0,0,0,3.1,2.7
2019,1,5,20,0,0,0,0,3.1,2.6
2019,1,5,20,15,0,0,0,3.1,2.5
2019,1,5,20,30,0,0,0,3.1,2.3000000000000003
2019,1,5,20,45,0,0,0,3.1,2.2
2019,1,5,21,0,0,0,0,3,2.1
2019,1,5,21,15,0,0,0,3.1,2
2019,1,5,21,30,0,0,0,3.2,2
